1740787200000000,84349.95000000,85678.11000000,83824.78000000,85330.84000000,5097.79792000,1740801599999999,432255124.29894670,779615,2846.31060000,241407664.14759400,0
1740801600000000,85330.83000000,86558.00000000,84740.15000000,84740.15000000,7178.39161000,1740815999999999,612852118.48876350,647986,2899.04181000,247938707.99566650,0
1740816000000000,84740.16000000,85508.79000000,84382.62000000,84632.79000000,4837.66151000,1740830399999999,411040485.73029420,570102,1869.16745000,158864682.95380720,0
1740830400000000,84632.79000000,84943.08000000,84334.39000000,84800.00000000,3556.79693000,1740844799999999,300908807.19906860,638980,1539.03928000,130188729.09277360,0
1740844800000000,84800.01000000,85591.84000000,84700.00000000,85485.41000000,2835.44610000,1740859199999999,241404413.91755860,593117,1428.52351000,121619145.80267950,0
1740859200000000,85485.41000000,86262.74000000,85285.88000000,86064.53000000,2278.96057000,1740873599999999,195542558.21801120,470928,1166.02504000,100074892.54583170,0
1740873600000000,86064.54000000,86498.00000000,85611.79000000,85873.07000000,2403.83782000,1740887999999999,206904091.57222020,607596,1273.71276000,109660742.08582400,0
1740888000000000,85873.06000000,86589.97000000,85531.87000000,86232.42000000,2216.14356000,1740902399999999,190629766.45755670,459623,964.68191000,83018920.16165980,0
1740902400000000,86232.42000000,86263.23000000,85633.13000000,86105.89000000,2080.95926000,1740916799999999,178786796.66597560,445065,1117.21401000,95986163.06873630,0
1740916800000000,86105.88000000,88673.09000000,85050.60000000,87427.99000000,9943.16012000,1740931199999999,863739869.61125000,1346646,5324.10407000,462790849.06619100,0
1740931200000000,87428.00000000,95000.00000000,87278.51000000,93522.00000000,30318.42056000,1740945599999999,2785859811.78778350,3314569,16172.36441000,1485025307.05978230,0
1740945600000000,93522.01000000,94883.51000000,93502.00000000,94270.00000000,7926.56913000,1740959999999999,746629179.69388270,1229719,4421.73315000,416491459.71234560,0
1740960000000000,94269.99000000,94416.46000000,92433.50000000,92709.98000000,6622.76466000,1740974399999999,616988957.24103530,1133054,3083.84256000,287329830.72043160,0
