1730419200000,70292.01000000,70470.00000000,68830.00000000,69369.99000000,6736.08255000,1730433599999,468627725.69756320,897243,2932.13818000,204120968.59976570,0
1730433600000,69369.99000000,69699.14000000,69080.00000000,69273.70000000,3840.13342000,1730447999999,266506698.74845590,490410,1739.04809000,120693689.19591470,0
1730448000000,69273.70000000,70228.00000000,69237.26000000,70002.01000000,4258.62726000,1730462399999,297280642.76701290,491200,2367.54405000,165248057.96179790,0
1730462400000,70002.01000000,71632.95000000,69044.00000000,69387.77000000,12583.25292000,1730476799999,887892274.18559290,1387197,5787.92728000,408606313.66581720,0
1730476800000,69387.78000000,70515.16000000,68820.14000000,69268.00000000,8722.26319000,1730491199999,607307707.13076150,1056484,4193.24184000,292027071.37867840,0
1730491200000,69268.00000000,69627.00000000,68854.50000000,69496.01000000,2161.50821000,1730505599999,149742973.47558360,246737,1024.26276000,70967885.95771650,0
1730505600000,69496.00000000,69914.37000000,69479.91000000,69599.99000000,1888.97948000,1730519999999,131593250.68864260,243436,993.17873000,69200813.61226450,0
1730520000000,69599.99000000,69823.94000000,69446.00000000,69813.91000000,1298.14761000,1730534399999,90409396.63002320,205233,637.29919000,44388338.14867290,0
1730534400000,69813.91000000,69838.62000000,69417.88000000,69608.00000000,1279.60030000,1730548799999,89069835.90626540,217628,554.99684000,38632227.42669230,0
1730548800000,69608.00000000,69711.59000000,69000.14000000,69393.17000000,3365.13104000,1730563199999,233439805.99064210,513673,1682.64105000,116759628.90645540,0
1730563200000,69393.18000000,69616.00000000,69215.00000000,69510.00000000,1553.51785000,1730577599999,107889842.21689910,248328,873.16862000,60652603.53960300,0
1730577600000,69510.00000000,69571.99000000,69149.00000000,69374.74000000,1136.29615000,1730591999999,78830296.19868240,175263,486.22270000,33737123.18211300,0
1730592000000,69374.74000000,69391.00000000,67864.16000000,68379.89000000,5846.40920000,1730606399999,400733973.48682840,820156,2380.49281000,163153940.09799130,0
1730606400000,68379.90000000,68771.58000000,68303.99000000,68397.42000000,1961.64190000,1730620799999,134450118.61560950,312564,1007.33991000,69044381.15186050,0
1730620800000,68397.42000000,68603.58000000,68200.01000000,68358.86000000,2460.80349000,1730635199999,168362434.40601360,372068,1358.08171000,92928418.85901080,0
1730635200000,68358.86000000,68560.00000000,67478.73000000,68090.90000000,6042.77974000,1730649599999,410675251.85612170,952566,2775.24415000,188603418.42679990,0
1730649600000,68090.91000000,68693.81000000,67667.21000000,68679.00000000,4811.23179000,1730663999999,328462402.47417460,740406,2621.76883000,179021197.74960380,0
1730664000000,68679.00000000,69358.00000000,68492.82000000,68775.99000000,3872.83631000,1730678399999,266982025.56745450,470269,2134.65436000,147187716.85369140,0
1730678400000,68775.99000000,69500.00000000,68240.61000000,69047.86000000,3531.81884000,1730692799999,243434050.08451600,842654,1829.68576000,126146837.60739040,0
1730692800000,69047.86000000,69401.55000000,68618.00000000,68618.00000000,2753.25815000,1730707199999,189946641.99456840,517564,1473.77422000,101709282.67150200,0
1730707200000,68618.00000000,69036.00000000,68470.00000000,68792.71000000,3061.68173000,1730721599999,210448280.19837650,718746,1460.64344000,100413508.78951280,0
1730721600000,68792.72000000,69264.52000000,68202.99000000,68646.01000000,6502.89800000,1730735999999,446289398.35346140,1158809,3330.84708000,228634627.48399820,0
1730736000000,68646.01000000,68814.32000000,67251.50000000,67856.00000000,7022.60435000,1730750399999,476531094.17767180,1148879,3517.41431000,238713629.43029000,0
1730750400000,67856.01000000,68106.07000000,66835.00000000,67850.01000000,6928.13080000,1730764799999,467252842.19418200,990396,3314.87596000,223639661.54199150,0
1730764800000,67850.01000000,68255.00000000,67476.63000000,68243.00000000,3631.30352000,1730779199999,246726660.36462090,695458,1911.85553000,129919747.95142110,0
1730779200000,68243.01000000,68976.00000000,68218.51000000,68893.99000000,3527.68448000,1730793599999,242018888.77240150,541068,1881.34431000,129103595.34030590,0
1730793600000,68894.00000000,69100.00000000,68615.11000000,68810.03000000,3105.13722000,1730807999999,213835688.20814220,513293,1460.08695000,100546701.97753990,0
1730808000000,68810.03000000,70325.06000000,68666.00000000,69639.99000000,9273.82987000,1730822399999,645035446.29421790,1437361,4930.80074000,342998706.13276850,0
1730822400000,69640.00000000,70577.91000000,68732.77000000,68995.99000000,8251.89006000,1730836799999,576668458.63969320,1187641,3982.28619000,278426359.09650910,0
1730836800000,68995.99000000,69898.02000000,68786.91000000,69372.01000000,5565.22373000,1730851199999,386133765.79084630,580823,2893.51291000,200821620.42523880,0
1730851200000,69372.01000000,75000.00000000,69298.00000000,74348.53000000,29431.19693700,1730865599999,2141184100.25931165,2076102,16121.16433700,1173740395.27308365,0
1730865600000,74348.53000000,75407.10000000,72727.00000000,73370.89000000,26064.89802100,1730879999999,1939597797.04461391,1552275,12870.02618100,958337520.03677571,0
1730880000000,73370.89000000,74475.47000000,72656.31000000,74272.01000000,13990.39249000,1730894399999,1028906561.59613430,1460564,7052.85621000,518702339.93063760,0
1730894400000,74272.00000000,74757.58000000,73488.00000000,74298.00000000,13980.04537000,1730908799999,1036562582.66639760,1941247,6699.70434000,496839571.20824110,0
1730908800000,74297.99000000,75850.00000000,74150.00000000,75823.55000000,11500.39107200,1730923199999,861338127.68182290,753813,6063.34425200,454364655.43284600,0
1730923200000,75823.55000000,76400.00000000,75507.10000000,75571.99000000,9160.07089700,1730937599999,694694101.00972850,650183,4436.78910700,336532175.35114910,0
1730937600000,75571.99000000,76022.79000000,75003.83000000,75048.01000000,7170.25219000,1730951999999,540301392.29046040,1074116,3479.01391000,262172969.50181280,0
1730952000000,75048.01000000,75048.01000000,74416.00000000,74757.58000000,5435.11503000,1730966399999,406382783.99869870,597266,2682.18882000,200550464.80560070,0
1730966400000,74757.58000000,75150.11000000,74649.54000000,74746.00000000,3766.42463000,1730980799999,282233130.45531620,594821,1819.07219000,136321254.56767050,0
1730980800000,74745.99000000,76059.69000000,74512.19000000,76059.69000000,7599.95000000,1730995199999,570931129.78400800,1017199,3882.21030000,291737287.35697960,0
1730995200000,76059.68000000,76718.99000000,75555.17000000,76530.39000000,13850.28342500,1731009599999,1054822085.93599790,1218144,6624.37385500,504483759.58124880,0
1731009600000,76530.40000000,76849.99000000,75494.00000000,75857.89000000,7047.39707000,1731023999999,537126139.50747400,706176,3318.60122000,253012599.48742080,0
1731024000000,75857.89000000,76358.00000000,75555.00000000,75890.79000000,4416.57747000,1731038399999,335472069.92058650,624453,1989.34061000,151153814.28830530,0
1731038400000,75890.79000000,76220.00000000,75686.00000000,76148.49000000,5001.36124000,1731052799999,380139080.73703830,438469,2516.41998000,191285449.82333070,0
1731052800000,76148.49000000,76320.00000000,75760.00000000,75934.46000000,3321.24860000,1731067199999,252353050.12111610,537121,1490.46677000,113260446.22439420,0
1731067200000,75934.47000000,76584.60000000,75630.76000000,76427.72000000,9261.36209000,1731081599999,704771991.36216500,1323357,4368.40429000,332539877.75533280,0
1731081600000,76427.72000000,77199.99000000,75822.07000000,76912.58000000,9446.86370300,1731095999999,723102644.17242118,1407145,4893.73257300,374859437.19166698,0
1731096000000,76912.58000000,77097.00000000,76300.23000000,76509.78000000,5073.68648000,1731110399999,388610261.21819120,546944,2297.02941000,175920306.91368260,0
1731110400000,76509.78000000,76639.84000000,76136.00000000,76341.47000000,2498.29713000,1731124799999,190809793.75517610,432108,990.86395000,75678301.15013900,0
1731124800000,76341.47000000,76795.69000000,76294.00000000,76529.08000000,2824.88315000,1731139199999,216124636.90837090,409117,1404.58864000,107461075.41654300,0
1731139200000,76529.07000000,76735.59000000,76358.91000000,76487.11000000,1956.64753000,1731153599999,149744288.47201850,264764,926.97120000,70946272.94930700,0
1731153600000,76487.11000000,76541.53000000,76272.72000000,76319.90000000,2576.33768000,1731167999999,196725409.94525780,329282,1239.41843000,94655441.21602760,0
1731168000000,76319.91000000,76700.00000000,75714.66000000,76204.92000000,3958.68374000,1731182399999,301782406.12929770,621569,1736.46396000,132399257.02517930,0
1731182400000,76204.91000000,76900.00000000,76179.00000000,76677.46000000,3127.22992000,1731196799999,239522466.39276890,528424,1734.48709000,132888167.54297470,0
1731196800000,76677.46000000,77498.00000000,76492.00000000,77205.96000000,6237.46496500,1731211199999,480479286.80589301,960127,3472.61604500,267511835.20645971,0
1731211200000,77205.97000000,79788.96000000,77138.00000000,78832.37000000,15561.72550200,1731225599999,1227141467.61727949,1439033,8785.56555800,692364232.83055657,0
1731225600000,78832.36000000,80040.00000000,78832.36000000,79844.01000000,7359.55607200,1731239999999,585466322.40639862,778547,4091.12221800,325618635.62481482,0
1731240000000,79844.00000000,80080.00000000,79200.00000000,79694.03000000,9016.63483000,1731254399999,717480557.41921980,1274985,4270.42555000,339888073.75813940,0
1731254400000,79694.03000000,81069.99000000,79324.59000000,79748.99000000,11314.76736100,1731268799999,908455632.15916137,1190343,5729.08441100,460018566.17879987,0
1731268800000,79748.99000000,81500.00000000,78473.13000000,80370.01000000,12339.95170500,1731283199999,986418207.49278455,1485563,6402.19839500,512008055.63619275,0
1731283200000,80370.01000000,81846.71000000,80216.01000000,81612.23000000,7866.79820200,1731297599999,637842560.26479117,1142899,4170.45641200,338220910.03434527,0
1731297600000,81612.23000000,81727.47000000,80432.00000000,81109.10000000,6018.85178000,1731311999999,487783961.47376140,974135,2853.25040000,231229782.35923360,0
1731312000000,81109.11000000,82380.94000000,81023.29000000,82134.00000000,8046.62546100,1731326399999,657717920.35864070,1126944,4297.97404100,351384265.88756390,0
1731326400000,82133.99000000,84263.51000000,81460.19000000,84059.54000000,17558.06217600,1731340799999,1451685096.42320400,2415264,9328.54248600,771708732.09303640,0
1731340800000,84059.53000000,86650.00000000,83831.84000000,86102.21000000,19271.65533400,1731355199999,1639799036.85358058,2095083,10148.94864100,863596696.72114802,0
1731355200000,86102.21000000,89530.54000000,86052.00000000,88647.99000000,23561.67282300,1731369599999,2069440134.56874349,1594565,12038.12333400,1057755780.27658505,0
1731369600000,88648.00000000,89470.00000000,86561.35000000,88047.46000000,19452.23586000,1731383999999,1714826020.54950680,1918284,9838.62212000,867390694.12435140,0
1731384000000,88047.45000000,89940.00000000,87700.00000000,88983.35000000,13408.12221100,1731398399999,1192216477.95506220,1543287,7122.85499100,633518360.79848610,0
1731398400000,88983.35000000,89372.00000000,85229.00000000,87155.55000000,21526.29235000,1731412799999,1883106820.04926790,2674015,10583.83631000,925922666.80510100,0
1731412800000,87155.55000000,87860.00000000,85072.00000000,86632.00000000,19109.59223000,1731427199999,1651548946.59988710,2685475,9754.72401000,843264444.71201550,0
1731427200000,86632.00000000,89764.38000000,85730.35000000,88704.28000000,14486.43433000,1731441599999,1272298651.04670610,1720693,7575.18822000,665349347.16807260,0
1731441600000,88704.28000000,89876.94000000,87379.59000000,87952.01000000,9317.21093000,1731455999999,826087650.07938850,957304,4714.10780000,418006169.22137740,0
1731456000000,87952.00000000,88562.94000000,87004.00000000,87136.00000000,10008.61890000,1731470399999,879243238.17739130,1930665,4807.18994000,422303983.32055580,0
1731470400000,87136.00000000,87692.69000000,86127.99000000,87356.00000000,9544.53162000,1731484799999,829773895.66520990,2003717,4531.09479000,393966449.40217810,0
1731484800000,87356.01000000,88083.00000000,87082.42000000,87669.39000000,6000.39557000,1731499199999,524896898.72037870,988247,3076.01292000,269089085.97985890,0
1731499200000,87669.40000000,92690.00000000,87502.49000000,92540.01000000,25126.84948300,1731513599999,2269390794.12917176,2624447,13988.83606300,1263257060.47734236,0
1731513600000,92540.00000000,93265.64000000,89969.87000000,90193.51000000,22766.28395400,1731527999999,2093769149.52853702,2763369,11170.75275400,1027984066.77626462,0
1731528000000,90193.50000000,91184.02000000,87970.98000000,90375.20000000,13317.17460000,1731542399999,1193854985.82234950,1651655,6768.44286000,607089171.44524460,0
1731542400000,90375.21000000,90566.00000000,89458.13000000,89937.02000000,7354.10555000,1731556799999,661828797.21774650,1248257,3932.96641000,353950300.52973470,0
1731556800000,89937.03000000,90850.00000000,89104.54000000,90769.42000000,6197.35157000,1731571199999,557086781.44375850,930514,3162.12247000,284387706.76216270,0
1731571200000,90769.42000000,91657.77000000,90329.80000000,91491.86000000,8132.00542000,1731585599999,739789935.55174960,1868100,3956.67484000,359978669.15215360,0
1731585600000,91491.85000000,91790.00000000,87829.57000000,87947.99000000,15118.04370000,1731599999999,1357191173.66172600,2870852,6748.67128000,606147235.33762900,0
1731600000000,87947.99000000,89775.24000000,87526.74000000,89463.99000000,8531.95926000,1731614399999,757772931.18645470,1537895,4443.65733000,394629451.94100020,0
1731614400000,89463.99000000,89464.00000000,86668.21000000,87325.59000000,11396.04536000,1731628799999,1000191196.86722950,1373240,5696.76367000,500119392.05046690,0
1731628800000,87325.59000000,88473.70000000,87252.00000000,88218.21000000,6032.52190000,1731643199999,531105051.64031540,1107116,3259.33745000,286965379.30732340,0
1731643200000,88218.22000000,88391.99000000,87073.38000000,87612.00000000,6883.97605000,1731657599999,604248694.77793590,853344,3249.20084000,285225194.20627170,0
1731657600000,87612.01000000,89771.99000000,87368.00000000,89741.25000000,6640.45850000,1731671999999,590125279.29927270,1203157,3734.38106000,331897161.09740920,0
1731672000000,89741.24000000,90709.74000000,87754.45000000,88445.41000000,11903.82559000,1731686399999,1062448061.14931750,2339082,6045.55171000,539724379.39913940,0
1731686400000,88445.40000000,90844.90000000,88386.99000000,90377.89000000,8672.84127000,1731700799999,777598334.35935530,1457682,4524.67101000,405740762.07196390,0
1731700800000,90377.89000000,91850.00000000,90324.85000000,91032.07000000,7794.32737000,1731715199999,710713549.95523260,1048730,3987.46880000,363601360.42750780,0
1731715200000,91032.08000000,91709.06000000,90850.00000000,91252.03000000,4249.95392000,1731729599999,387827346.41747860,937426,2219.44210000,202534964.60764630,0
1731729600000,91252.04000000,91779.66000000,91064.24000000,91117.53000000,3028.27512000,1731743999999,276476970.94879460,665299,1519.95600000,138790038.24764960,0
1731744000000,91117.52000000,91598.13000000,90993.15000000,91169.69000000,3972.70297000,1731758399999,362730629.45611350,601084,2093.65694000,191187729.61338440,0
1731758400000,91169.69000000,91320.00000000,90056.17000000,90521.20000000,5422.19653000,1731772799999,491951386.34498710,921648,2588.49995000,234932749.11203030,0
1731772800000,90521.20000000,91396.03000000,90186.64000000,91100.24000000,3466.38119000,1731787199999,315016179.83906720,619377,1879.53542000,170795796.00321230,0
1731787200000,91100.23000000,91181.82000000,90300.00000000,90586.92000000,2578.36716000,1731801599999,233955998.89840630,494621,1195.22325000,108445423.41902320,0
1731801600000,90587.98000000,90888.00000000,89364.00000000,90247.86000000,4950.72397000,1731815999999,445791389.93337770,1102438,2197.60121000,197882146.60774180,0
1731816000000,90247.86000000,90888.00000000,90158.56000000,90550.80000000,2974.11564000,1731830399999,269238911.91647200,715279,1477.68895000,133783957.77791200,0
1731830400000,90550.80000000,91449.99000000,90478.99000000,90684.19000000,3929.09518000,1731844799999,357240901.21077250,834566,2206.43748000,200638058.58972060,0
1731844800000,90684.19000000,91189.88000000,89925.91000000,90260.01000000,4166.81415000,1731859199999,377310548.30030700,793826,2123.04948000,192273867.90361770,0
1731859200000,90260.01000000,90640.18000000,89664.34000000,90044.00000000,3112.39163000,1731873599999,280678751.69253490,640632,1590.03698000,143426782.96007450,0
1731873600000,90044.00000000,90212.13000000,88722.00000000,89855.99000000,4734.41552000,1731887999999,423611221.75693070,843978,2257.96817000,202090006.83482720,0
1731888000000,89855.98000000,90935.44000000,89617.96000000,90668.58000000,3252.23252000,1731902399999,294006225.92738710,935040,1679.48223000,151816906.16818290,0
1731902400000,90668.58000000,92300.00000000,90438.85000000,91719.90000000,6378.66485000,1731916799999,583022639.35788340,878418,3282.35066000,300113703.27436660,0
1731916800000,91719.90000000,92211.99000000,90051.10000000,90275.13000000,6488.59666000,1731931199999,592981102.82227270,1093626,3068.95985000,280556925.76552730,0
