,open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,normal_return,30d_zscore_return,log_return,30d_zscore_logreturn,intraday,z_intraday_30,7d_rolling_mean,7d_rolling_volatility,30d_rolling_mean,30d_rolling_volatility,7d_zscore,30d_zscore,30d_zscore_volume,volume_change_%,30d_zscore_volume_change,7d_zscore_volume_change,ema200,above_ema200
19,2025-05-21,106850.0,110797.38,106100.01,109643.99,45531.040345,2025-05-21 23:59:59.999999,4914709514.320027,6835279,23661.649395,2555528481.098726,0.0,2.614880918566298,,0.025812774424210004,,0.042842019886361396,,105553.74857142857,1.567764198381143,,,1.7524917075829414,,,92.0696609521694,,1.3145762266238734,97854.23179606225,True
20,2025-05-22,109643.99,111980.0,109177.37,111696.21,31630.77313,2025-05-22 23:59:59.999999,3509432834.573417,5794216,16584.56293,1840083098.582786,0.0,1.8717122570968137,,0.018544112729196732,,0.025091540706707993,,106686.96285714286,1.5861192665832626,,,1.608088837461821,,,-30.52921064327594,,-0.8872108884018626,97991.96292246958,True
21,2025-05-23,111696.22,111800.0,106800.0,107318.3,31737.72309,2025-05-23 23:59:59.999999,3469704446.3904047,5251192,14309.31652,1565622441.187517,0.0,-3.919479452346686,,-0.03998359037453153,,0.046590376478196166,,107237.59142857142,2.457968562983027,,,0.0291141536049034,,,0.3381199680464464,,-0.37174490155261547,98084.76229637537,True
22,2025-05-24,107318.3,109506.03,106875.41,107761.91,16782.53129,2025-05-24 23:59:59.999999,1819958819.7748585,2805418,8786.90747,953683093.321657,0.0,0.4133591381898505,,0.004125071563271793,,0.024411408446639405,,107899.77142857143,2.4297812140158435,,,-0.0657050327792027,,,-47.12118685260103,,-1.1278977716195568,98181.05232327711,True
23,2025-05-25,107761.9,109299.99,106600.64,109004.19,17710.04695,2025-05-25 23:59:59.999999,1904366455.425858,3151168,7867.16712,846688135.0097136,0.0,1.1528006509906819,,0.011462065339148519,,0.0247637269723302,,108264.04714285715,2.1773436709742415,,,0.36541402632827114,,,5.526673205445887,,-8.85493969968206e-05,98288.74523548331,True
24,2025-05-26,109004.2,110422.22,108670.58,109434.79,14649.11593,2025-05-26 23:59:59.999999,1605578282.1079032,2887863,7301.11288,800269021.1922797,0.0,0.39503068643507167,,0.003942524889582682,,0.016006244449319997,,108815.62571428572,2.1144443713744194,,,0.3720320873184336,,,-17.283585010484682,,-0.32183388808957625,98399.6511535382,True
25,2025-05-27,109434.78,110718.0,107516.57,108938.17,21276.65635,2025-05-27 23:59:59.999999,2327603851.119265,3735509,9969.89271,1090553624.461599,0.0,-0.4538044985511469,,-0.004548373170012511,,0.02938758747278381,,109113.93714285715,2.119364619326904,,,-0.12353046515994642,,,45.24191392620101,,0.8033610330834762,98504.5120375826,True
26,2025-05-28,108938.17,109284.7,106769.43,107781.78,15633.78829,2025-05-28 23:59:59.999999,1689136748.5130312,2933262,6877.27341,743282966.7207197,0.0,-1.0615103962183348,,-0.0106718460844975,,0.023336690115899034,,108847.90714285716,1.8924258515326546,,,-0.7202699399098551,,,-26.521404337105814,,-0.5428043756881384,98596.82316158676,True
27,2025-05-29,107781.78,108891.91,105322.86,105589.75,19834.70116,2025-05-29 23:59:59.999999,2128639017.5081613,3774926,9457.49356,1015173771.5489898,0.0,-2.033766746104948,,-0.02054732532520838,,0.033801102853259934,,107975.55571428571,1.7394498569475612,,,-1.819042859143853,,,26.870728911476128,,0.9083684068421244,98666.40452316302,True
28,2025-05-30,105589.75,106313.12,103621.0,103985.48,23706.49799,2025-05-30 23:59:59.999999,2493078549.591861,4307572,11070.98746,1164158558.6435854,0.0,-1.5193425498213675,,-0.015310028157546413,,0.02588938378704407,,107499.43857142857,1.158587109647202,,,-1.7488646754142951,,,19.520318449809192,,0.5705347184562057,98719.33064731065,True
29,2025-05-31,103985.47,104900.0,103068.55,104591.88,11289.35922,2025-05-31 23:59:59.999999,1174000801.507038,2343787,5278.95175,548980630.8493577,0.0,0.5831583409529939,,0.00581464554481119,,0.017510441537144154,-0.7462692991909796,107046.57714285715,1.181085525383659,103872.06866666667,,-1.0769279494499722,0.154332575246061,-1.1380974689650214,-52.378629586022626,,-1.545769595635866,98777.76397420309,True
30,2025-06-02,105642.93,105935.63,103659.88,105857.99,13453.98813,2025-06-02 23:59:59.999999,1409004206.9863732,2997656,6494.65497,680177826.6144172,0.0,1.2105241821831703,0.4732219050786675,0.012032559353374168,0.48364370317405925,0.0214981410472653,-0.4668700650596734,106597.12,1.1940244985302266,104171.097,1.897089896104944,-0.3462618422369752,0.3761278864442339,-0.8661938831470121,19.174063539099606,0.26633811128415125,0.4920877191383382,98848.21398441003,True
31,2025-06-03,105858.0,106794.67,104872.5,105376.89,13259.52634,2025-06-03 23:59:59.999999,1402493746.5993218,2470698,6260.22436,662160926.8241225,0.0,-0.4544767948078454,-0.41779347175081016,-0.004555126803574655,-0.4133742806795558,0.018240906521344465,-0.7378785511630885,106017.42000000001,1.1403668323864262,104488.446,1.8850664252991458,-0.36553714258275993,0.21131706617481782,-0.9189086844860155,-1.4453839866736873,-0.23527616294891512,-0.17176903961169046,98913.17593481392,True
32,2025-06-04,105376.9,106000.0,104179.0,104696.86,14034.89482,2025-06-04 23:59:59.999999,1476928482.368878,2274464,6979.9491,734803757.4185839,0.0,-0.645331248625769,-0.5447319500891041,-0.00647422512636591,-0.5425129284014278,0.017393071769296616,-0.782259217143528,105411.51857142858,1.1404547769066307,104835.75399999999,1.8574519356229964,-0.5813700822746997,-0.03717706455164747,-0.8471479648382184,5.847633317496004,-0.05954628620449601,0.24820417357920238,98970.7250299899,True
33,2025-06-05,104696.86,105909.71,100372.26,101508.68,22321.50154,2025-06-05 23:59:59.999999,2301567892.5305448,3963295,10005.36019,1031668517.0427113,0.0,-3.0451534076571196,-1.6816894784209917,-0.030924814911036578,-1.7114239234883197,0.05455149254231276,1.8400753756282917,104515.36142857141,1.4813144543332029,105061.58733333334,1.958747905117683,-2.038026249232159,-1.0827351893393127,0.16034375767945244,59.04288436983101,1.174093444177285,1.418498174898657,98995.97831327359,True
34,2025-06-06,101508.69,105333.0,101095.8,104288.44,15839.07385,2025-06-06 23:59:59.999999,1642382404.9355752,2709327,7655.60679,793575821.4357933,0.0,2.7384456186406947,1.2492115510961013,0.027016209665029333,1.251387069991441,0.040629622995607156,0.8247232888045588,104329.45999999999,1.8852838882665803,105310.068,1.979020350213766,-0.029357265985772242,-0.3527007071277113,-0.6446602546919205,-29.041181115811266,-0.845359321881809,-0.8877445378090603,99048.63962358928,True
35,2025-06-07,104288.43,105900.0,103871.09,105552.15,8344.93206,2025-06-07 23:59:59.999999,877915380.954823,1402494,3970.01912,417664199.1912712,0.0,1.2117450409652175,0.4590499845683158,0.012044621848145592,0.4691843328623156,0.019221872789895834,-0.6995220634692176,104553.27,1.8395469002658054,105594.12299999999,1.9864644291061628,0.6854901271183323,-0.01721459288981708,-1.4878637755455388,-47.31426762051495,-1.1951216110269476,-1.028293000250819,99113.35116962322,True
36,2025-06-08,105552.15,106488.14,104964.14,105734.0,8048.06305,2025-06-08 23:59:59.999999,850887129.4282976,1295154,4361.42266,461098506.088324,0.0,0.17228450581063814,0.049984751104079315,0.0017213626629398297,0.057647548733718225,0.014413528287967919,-1.0715508429538356,104716.43000000001,1.8328842760339363,105676.53633333332,1.615351722656405,0.6674333441698115,0.023961992431493263,-1.4392395068780004,-3.557476656077163,-0.14532843825963515,-0.11560629443574207,99179.22827241303,True
37,2025-06-09,105734.01,110530.17,105318.37,110263.02,19975.37451,2025-06-09 23:59:59.999999,2154922022.221173,2839846,10623.88217,1146790065.5135615,0.0,4.2834093101556725,2.263036232628207,0.0419420963494116,2.2262062981837523,0.04726698035297784,1.5502901877483255,105345.72,2.4030193061155685,105919.57066666665,1.785096783542187,1.8895016353760474,1.7495981001073493,0.04714691433532562,148.20101912596226,2.9297916252049867,1.961628924074355,99289.51475726465,True
38,2025-06-10,110263.02,110400.0,108331.03,110274.39,17071.82839,2025-06-10 23:59:59.999999,1867620550.1921728,3003420,8009.29581,876411274.3969488,0.0,0.010311707406529536,-0.09890257695109368,0.00010311175786527098,-0.09051194309833034,0.018762017182774725,-0.7460584488055306,106045.36285714284,2.3750042145363124,106101.73266666666,1.761522721004534,1.3209236073336346,1.6072307686402234,-0.32097713889890217,-14.535627948033913,-0.4983122255534507,-0.47127876891025433,99398.8169984859,True
39,2025-06-11,110274.39,110392.01,108064.0,108645.12,13115.91638,2025-06-11 23:59:59.999999,1434884639.7506304,2667014,6030.96867,659947218.0033869,0.0,-1.4774690660270262,-0.9177497194480169,-0.01488492352072924,-0.9170909267259512,0.02142765363046214,-0.5538712791984152,106609.4,2.4709972969713756,106252.63666666667,1.781252704784581,0.6222721019518789,0.9172091307225928,-0.7845247382995003,-23.172163634899324,-0.6485810271332915,-0.5252682633857275,99490.82001342633,True
40,2025-06-12,108645.13,108813.55,105671.72,105671.73,17778.67218,2025-06-12 23:59:59.999999,1908309274.0868344,3517420,8291.22648,890420511.4704415,0.0,-2.7367911232460296,-1.5456912146677442,-0.027749388787279217,-1.5591791696657837,0.029731982243500717,0.18798646022038543,107204.12142857144,2.397756271204253,106348.65033333334,1.8408032815308826,-0.6204507581637086,-0.26772434870837425,-0.1614531206433282,35.550362360574915,0.635721761023853,0.39318045499875026,99552.32160533255,True
41,2025-06-13,105671.74,106179.53,102664.31,106066.59,26180.81734,2025-06-13 23:59:59.999999,2735461890.6929703,5452577,12793.70705,1337300355.9952192,0.0,0.3736666372359032,0.16148015414239705,0.0037297023772628075,0.17012906137053901,0.03314163300620866,0.485766200748637,107458.14285714286,2.2051497755537524,106414.07933333333,1.8283823419502114,-0.633608611439938,-0.13935906207952098,0.8809615081269653,47.25968888414478,0.8326548900168647,0.4123131153979867,99617.14019632427,True
42,2025-06-14,106066.59,106252.0,104300.0,105414.64,8798.93969,2025-06-14 23:59:59.999999,925568614.1784064,1521776,3848.55498,405001275.9262716,0.0,-0.6146610351101089,-0.37818653535343927,-0.0061655785271072,-0.37081131777735116,0.018517352049013305,-0.7864461440778271,107438.49857142857,2.1820381346341824,106477.64,1.8289171456999935,-0.9130282988394995,-0.43555095808281696,-1.2485698029539816,-66.39165395132008,-1.547352588106438,-1.2199440191111504,99674.82676153498,True
43,2025-06-15,105414.63,106128.57,104494.53,105594.01,7164.20047,2025-06-15 23:59:59.999999,754596887.8748003,1564768,3356.46912,353608577.6853774,0.0,0.17015663099546607,0.052339523798056814,0.0017001202861056666,0.06116678942313521,0.015474741417624052,-0.9987914300180812,107418.5,2.182010530965462,106538.65,1.8287239525443144,-0.816275787808337,-0.39478205126066657,-1.35850519532634,-18.578820603326573,-0.5235774791533645,-0.4874489082482897,99733.72410719134,True
44,2025-06-16,105594.02,108952.38,104980.37,106794.53,14922.6654,2025-06-16 23:59:59.999999,1599849840.7325244,2928998,7442.34921,797865030.1366178,0.0,1.1369205507016922,0.5523650579945512,0.011305061807508105,0.5583244283925709,0.037193009791793734,0.7962135973963363,106923.00142857141,1.2977816472408914,106649.671,1.8374622309456252,-0.06941107407891352,0.06240061454328677,-0.43241669968742763,108.29491668314523,1.9062229611428139,1.7039645684923075,99803.98088224418,True
45,2025-06-17,106794.53,107771.34,103371.02,104551.17,17866.33025,2025-06-17 23:59:59.999999,1883173484.8991,3723010,8082.6529,852365443.211356,0.0,-2.100631933114927,-1.1504974327123185,-0.02123009135616664,-1.1541784503664323,0.042087716474143645,1.147809545697968,106105.39857142858,1.4135568236980585,106697.155,1.880444692467904,-1.1880300209073307,-0.9492727704295119,-0.11047663764756027,19.72613317457348,0.14879734428861066,0.08892770098952495,99851.21659485866,True
46,2025-06-18,104551.17,105550.27,103500.0,104886.78,13968.64167,2025-06-18 23:59:59.999999,1461383024.362209,3468170,6656.31474,696386846.6904296,0.0,0.32100071190022117,0.19898940550164843,0.0032048660451346727,0.2072473747417543,0.01954745869784547,-0.7834168897034938,105568.49285714286,1.422673909708167,106644.90566666666,1.7842317762652895,-0.9211879209878837,-0.7696028148286901,-0.5471996517891387,-21.81583193336527,-0.6187600674164215,-0.6467792203841345,99901.32170336753,True
47,2025-06-19,104886.79,105226.17,103929.27,104658.59,7678.60737,2025-06-19 23:59:59.999999,803402575.962045,1718045,3583.19736,374871407.4107335,0.0,-0.21755839963816248,-0.11462036632691239,-0.0021779540173212956,-0.10609906283164147,0.01239172054582423,-1.3327333889082853,105423.75857142857,1.0229168077920234,106614.40066666667,1.7783497275467228,-0.9422673552259618,-0.8484082866201876,-1.2227456823136273,-45.029677534852254,-1.0244621631784632,-0.8077036850646869,99948.6577063191,True
48,2025-06-20,104658.59,106524.65,102345.0,103297.99,16419.06283,2025-06-20 23:59:59.999999,1714411911.0114017,3029404,7113.97039,743649283.0800211,0.0,-1.3000366238452021,-0.6764759108519752,-0.013085610610985732,-0.6724452823854626,0.040462065137956645,1.110773687109676,105028.24428571427,1.0788251213759388,106496.00066666667,1.777865343498947,-1.605671169850751,-1.3421960216098396,-0.13623383106433373,113.82865458323334,1.96294350776035,1.4007738548899935,99981.98439580847,True
49,2025-06-21,103297.98,103982.64,100837.9,102120.01,11154.21332,2025-06-21 23:59:59.999999,1144829784.7306418,2172578,4632.93703,475270667.42267615,0.0,-1.1403706887229914,-0.5363512589054285,-0.011469227749354669,-0.5313021391219187,0.030794552409464174,0.3123712848323919,104557.58285714286,1.1161755980013595,106245.20133333333,1.7112705035692426,-1.6116697204564128,-1.6939201083844397,-0.8274164098515272,-32.06546904967291,-0.7440997688924996,-0.7464209546226253,100003.25828241734,True
50,2025-06-22,102120.02,103399.62,98200.0,100963.87,28746.41072,2025-06-22 23:59:59.999999,2892695407.808688,5121309,13142.02965,1322387353.31664,0.0,-1.132138549535977,-0.4841582374081714,-0.011385960226360707,-0.47918552485355,0.05149980879298699,1.9481186293915447,103896.13428571429,1.1045944220167148,105887.45666666665,1.671936005555444,-1.5141119762189923,-2.0558782089635237,2.040287636400045,157.7179572893447,2.5277780010194553,1.3957431870373962,100012.81660796543,True
51,2025-06-23,100963.87,106074.2,99613.33,105333.93,27666.50609,2025-06-23 23:59:59.999999,2836166831.044449,4944207,13408.20163,1375654853.258466,0.0,4.3283404251441615,2.5193995550298083,0.0423728593887924,2.4900599713098357,0.061337025970643985,2.5111688194340154,103687.47714285714,2.135013076661678,105821.311,1.7369496026086604,1.0125277873481717,-0.20466446376333033,1.9893290780376494,-3.7566590156894564,-0.27457727129643833,-0.392619393426079,100065.76300987623,True
52,2025-06-24,105333.94,106290.0,104622.02,106083.0,14651.69335,2025-06-24 23:59:59.999999,1543451113.4563613,2973481,6848.32158,721631005.2893264,0.0,0.7111383767794521,0.43029722532616765,0.007086217120930923,0.43978324762696036,0.015723348698660444,-0.9607412281726558,103906.30999999998,1.9710658304850732,105765.34733333332,1.740522571042368,1.1769560914179065,0.13495566221031463,-0.2475736255421778,-47.041764860595016,-1.0261125672546607,-0.7751953004486445,100125.6360147531,True
53,2025-06-25,106083.0,108135.3,105808.03,107340.58,16701.15551,2025-06-25 23:59:59.999999,1789545470.94629,2988892,8576.13709,919352853.806412,0.0,1.185467982617383,0.7018781962911251,0.011784963544526447,0.7103950253541292,0.021681175935512963,-0.49986202255180195,104256.85285714285,2.004921871339432,105709.89366666667,1.7413031693805014,1.3678478047062277,0.7109575183183533,0.11226865192781131,13.987885980428327,0.02853733779262521,-0.10481265088110513,100197.4265021685,True
54,2025-06-26,107340.59,108272.45,106562.5,106947.06,10573.27279,2025-06-26 23:59:59.999999,1136093974.6816013,2597742,4983.08998,535471528.1944927,0.0,-0.36660878858676416,-0.17496895684750552,-0.003672824455672302,-0.1680035742118584,0.01598875181795551,-0.9298502722084775,104583.77714285713,2.012703682004739,105626.96933333334,1.740343352724027,0.953968768489744,0.6007837564480033,-0.9108458527938037,-36.691369745829036,-0.8337272055570778,-0.7521647765263345,100264.58703448523,True
55,2025-06-27,106947.06,107735.34,106356.76,107047.59,12232.44042,2025-06-27 23:59:59.999999,1308420348.9100096,2304499,4862.2801,520251258.3787664,0.0,0.09399977895605538,0.07926689483157193,0.0009395562683027059,0.08810874172652916,0.012878197444706618,-1.0989438354012562,105119.43428571429,1.890174402705943,105563.95,1.738965103521758,0.7540529479349444,0.6981965893506784,-0.5818251621189189,15.692091398315288,0.08630009802342845,0.08592190673894642,100332.07960130628,True
56,2025-06-28,107047.58,107577.75,106811.51,107296.79,3282.17352,2025-06-28 23:59:59.999999,352025390.60311353,653305,1514.41959,162441164.0132396,0.0,0.2327936574751499,0.13505492195368082,0.0023252311283283957,0.1440294784645414,0.007141313360819138,-1.4306171177819966,105858.97428571428,1.7548607561837597,105547.78366666666,1.7288727479281192,0.6310589875157713,0.8291909262494398,-1.9123280614410967,-73.16828525374498,-1.3872849192005423,-1.020606157661797,100401.3802022883,True
57,2025-06-29,107296.79,108528.5,107172.52,108356.93,6831.7364,2025-06-29 23:59:59.999999,736708189.9495683,1223202,3771.10895,406653127.0920804,0.0,0.9880444699230884,0.5242082507783347,0.00983195226177919,0.5327641944039512,0.01251401271704538,-0.9834976689034081,106915.12571428572,1.552879562481155,105640.023,1.694014820702341,1.4901944356136456,1.251570188138558,-1.2497523790999825,108.14671614314895,1.5534875523497167,1.8835913320309947,100480.53990176802,True
58,2025-06-30,108356.93,108789.99,106733.33,107146.5,9754.12491,2025-06-30 23:59:59.999999,1050407152.345058,1773485,4331.3813,466474537.7882122,0.0,-1.11707668351253,-0.7314443286150212,-0.011233628430860393,-0.7316975475783142,0.01919484070874927,-0.49573422600897554,107174.0642857143,0.8068586312831931,105745.39033333333,1.682306392371547,-0.041085327928207106,0.6473352443840326,-0.7359136185889237,42.77665792257444,0.4843185059363751,0.6390012184367868,100546.86786294446,True
59,2025-07-02,105681.13,109730.0,105100.19,108849.6,17691.89592,2025-07-02 23:59:59.999999,1915699005.8772893,2444708,9248.43029,1002261738.2088752,0.0,1.5895059567974767,0.8475891559576587,0.015770055994938744,0.8537513407251327,0.04253401023063013,1.0653462621831888,107569.29285714286,0.9471990196748586,105887.31433333333,1.701914471120197,1.7465336586594777,1.3314075826915677,0.5131595863378302,81.37860734038927,1.0335231956244826,0.9434159002874364,100629.48211306443,True
60,2025-07-03,108849.59,110529.18,108530.4,109584.78,13047.08225,2025-07-03 23:59:59.999999,1429459048.638326,2568944,6961.89686,763022147.911677,0.0,0.6754090047184302,0.3226291672922549,0.006731383365643195,0.3315255158428424,0.01823957670034104,-0.6026508084451131,107889.89285714286,0.8922431380341217,106011.54066666667,1.693165175289835,1.6265671896025227,1.5368619259344067,-0.23542895728813396,-26.25390569220577,-0.667396020163343,-0.6416826128648506,100718.58955472548,True
61,2025-07-04,109584.77,109767.59,107245.0,107984.24,11793.86615,2025-07-04 23:59:59.999999,1276215111.6683652,1975212,4787.79822,518313226.966756,0.0,-1.4605495398174795,-0.9074091876045933,-0.014713205707567904,-0.9109954685903365,0.023360723750058307,-0.2634577851019443,108038.06142857144,1.0999672043396551,106098.45233333333,1.7149466161841629,-0.056312482654494074,0.8027739783923283,-0.42893444702018946,-9.605336089607308,-0.3968998615873053,-0.46800931455188605,100790.8845840317,True
62,2025-07-05,107984.25,108420.56,107756.31,108198.12,3736.9757,2025-07-05 23:59:59.999999,403928702.1967476,710020,1803.68528,194976807.36330116,0.0,0.19806593999271982,0.043494163140211976,0.001978700480306492,0.05192448856621244,0.006139200939905425,-1.3898606447373179,108202.42285714287,1.0998952777178674,106215.16100000001,1.709285086667908,-0.00506137453061248,0.8388215847202869,-1.5946465704728996,-68.31424358669697,-1.2561936660501327,-1.0679566813434096,100864.58841901647,True
63,2025-07-06,108198.12,109700.0,107800.01,109203.84,6447.607,2025-07-06 23:59:59.999999,700733299.51122,1256591,3209.35902,348780644.233174,0.0,0.9295170747883663,0.41921300774159886,0.009252236497324772,0.4279194906854502,0.01739856400654048,-0.5830625124116762,108474.85857142857,1.138630583886812,106471.66633333334,1.6061191582629006,0.8928715028556781,1.214056375123878,-1.1043890823701143,72.53542751161052,0.9116645147077274,0.678188528381621,100947.56604668795,True
64,2025-07-07,109203.85,109700.0,107513.2,108262.94,9405.37601,2025-07-07 23:59:59.999999,1020848316.053704,1961940,3920.92229,425664101.8022387,0.0,-0.8615997386172469,-0.6447089205205063,-0.008653329682976453,-0.644864367913023,0.020198971134536,-0.340671839808978,108461.43142857144,1.1553531981401988,106604.14966666668,1.547689548896946,-0.24221750278788576,0.7423792760370068,-0.6106276603190756,45.8739034497605,0.4647010672133801,0.4697157920914285,101020.35583726817,True
65,2025-07-08,108262.94,109216.56,107429.57,108922.98,9216.0208,2025-07-08 23:59:59.999999,1000112813.4398944,1723244,4371.98866,474674358.9974899,0.0,0.6096638424931022,0.3210683954238403,0.0060781291164992805,0.3299453979706295,0.016405996236973967,-0.607950463454728,108715.21428571429,1.0590862152939893,106716.51066666668,1.5371294809974556,0.3543760434095446,0.9744799435411445,-0.6464031796188853,-2.01326570887409,-0.30300020613471884,-0.2794239617878169,101098.98891351427,True
