calc_time,last_funding_rate
2025-01-01 00:00:00.015000+00:00,0.0001
2025-01-01 08:00:00+00:00,0.0001
2025-01-01 16:00:00.001000+00:00,0.0001
2025-01-02 00:00:00+00:00,0.0001
2025-01-02 08:00:00.006000+00:00,0.0001
2025-01-02 16:00:00+00:00,0.0001
2025-01-03 00:00:00+00:00,0.0001
2025-01-03 08:00:00+00:00,0.0001
2025-01-03 16:00:00+00:00,5.242e-05
2025-01-04 00:00:00+00:00,7.699e-05
2025-01-04 08:00:00+00:00,0.0001
2025-01-04 16:00:00+00:00,7.98e-06
2025-01-05 00:00:00+00:00,0.0001
2025-01-05 08:00:00+00:00,0.0001
2025-01-05 16:00:00+00:00,8.32e-05
2025-01-06 00:00:00+00:00,0.0001
2025-01-06 08:00:00.001000+00:00,0.0001
2025-01-06 16:00:00+00:00,0.0001
2025-01-07 00:00:00+00:00,0.0001
2025-01-07 08:00:00+00:00,8.903e-05
2025-01-07 16:00:00.008000+00:00,8.279e-05
2025-01-08 00:00:00.001000+00:00,0.0001
2025-01-08 08:00:00+00:00,0.0001
2025-01-08 16:00:00+00:00,0.0001
2025-01-09 00:00:00+00:00,0.0001
2025-01-09 08:00:00+00:00,9.834e-05
2025-01-09 16:00:00+00:00,-5.44e-06
2025-01-10 00:00:00+00:00,3.966e-05
2025-01-10 08:00:00+00:00,-1.06e-05
2025-01-10 16:00:00+00:00,8.078e-05
2025-01-11 00:00:00+00:00,5.68e-05
2025-01-11 08:00:00+00:00,4.055e-05
2025-01-11 16:00:00+00:00,2.608e-05
2025-01-12 00:00:00+00:00,5.009e-05
2025-01-12 08:00:00+00:00,3.21e-05
2025-01-12 16:00:00+00:00,6.647e-05
2025-01-13 00:00:00+00:00,5.266e-05
2025-01-13 08:00:00+00:00,6.989e-05
2025-01-13 16:00:00+00:00,8.81e-06
2025-01-14 00:00:00+00:00,0.0001
2025-01-14 08:00:00+00:00,0.0001
2025-01-14 16:00:00+00:00,9.496e-05
2025-01-15 00:00:00+00:00,4.989e-05
2025-01-15 08:00:00+00:00,8.795e-05
2025-01-15 16:00:00+00:00,5.844e-05
2025-01-16 00:00:00+00:00,7.28e-06
2025-01-16 08:00:00+00:00,7.568e-05
2025-01-16 16:00:00+00:00,4.598e-05
2025-01-17 00:00:00.004000+00:00,4.597e-05
2025-01-17 08:00:00+00:00,9.386e-05
2025-01-17 16:00:00.008000+00:00,3.432e-05
2025-01-18 00:00:00+00:00,6.707e-05
2025-01-18 08:00:00.007000+00:00,0.0001
2025-01-18 16:00:00+00:00,0.0001
2025-01-19 00:00:00+00:00,0.0001
2025-01-19 08:00:00+00:00,0.0001
2025-01-19 16:00:00+00:00,0.0001
2025-01-20 00:00:00+00:00,0.0001
2025-01-20 08:00:00.009000+00:00,0.0001
2025-01-20 16:00:00+00:00,0.0001
2025-01-21 00:00:00+00:00,0.0001
2025-01-21 08:00:00+00:00,0.0001
2025-01-21 16:00:00+00:00,0.0001
2025-01-22 00:00:00+00:00,0.0001
2025-01-22 08:00:00+00:00,0.0001
2025-01-22 16:00:00+00:00,0.0001
2025-01-23 00:00:00.001000+00:00,8.654e-05
2025-01-23 08:00:00+00:00,0.0001
2025-01-23 16:00:00+00:00,8.616e-05
2025-01-24 00:00:00+00:00,3.34e-06
2025-01-24 08:00:00+00:00,7.537e-05
2025-01-24 16:00:00+00:00,9.54e-05
2025-01-25 00:00:00+00:00,5.702e-05
2025-01-25 08:00:00+00:00,8.495e-05
2025-01-25 16:00:00.001000+00:00,7.782e-05
2025-01-26 00:00:00+00:00,8.363e-05
2025-01-26 08:00:00+00:00,0.0001
2025-01-26 16:00:00+00:00,8.443e-05
2025-01-27 00:00:00+00:00,9.084e-05
2025-01-27 08:00:00+00:00,3.712e-05
2025-01-27 16:00:00+00:00,9.8e-07
2025-01-28 00:00:00+00:00,0.0001
2025-01-28 08:00:00+00:00,3.714e-05
2025-01-28 16:00:00+00:00,9.848e-05
2025-01-29 00:00:00+00:00,0.0001
2025-01-29 08:00:00+00:00,0.0001
2025-01-29 16:00:00+00:00,9.949e-05
2025-01-30 00:00:00+00:00,7.59e-05
2025-01-30 08:00:00+00:00,0.0001
2025-01-30 16:00:00+00:00,9.499e-05
2025-01-31 00:00:00+00:00,1.225e-05
2025-01-31 08:00:00+00:00,0.0001
2025-01-31 16:00:00+00:00,0.0001
