calc_time,last_funding_rate
2024-04-01 00:00:00+00:00,0.00070161
2024-04-01 08:00:00+00:00,0.00033491
2024-04-01 16:00:00+00:00,0.00027469
2024-04-02 00:00:00.007000+00:00,0.00010926
2024-04-02 08:00:00.015000+00:00,0.0001
2024-04-02 16:00:00+00:00,0.00016456
2024-04-03 00:00:00+00:00,0.0001
2024-04-03 08:00:00+00:00,0.0001
2024-04-03 16:00:00+00:00,0.0001
2024-04-04 00:00:00+00:00,0.0001
2024-04-04 08:00:00+00:00,0.0001
2024-04-04 16:00:00+00:00,0.0001
2024-04-05 00:00:00+00:00,0.0001
2024-04-05 08:00:00+00:00,0.0001
2024-04-05 16:00:00+00:00,0.0001
2024-04-06 00:00:00+00:00,0.0001
2024-04-06 08:00:00+00:00,0.0001
2024-04-06 16:00:00+00:00,0.0001
2024-04-07 00:00:00+00:00,0.0001
2024-04-07 08:00:00+00:00,0.0001
2024-04-07 16:00:00+00:00,0.0001
2024-04-08 00:00:00.001000+00:00,0.0001
2024-04-08 08:00:00+00:00,0.0001
2024-04-08 16:00:00.006000+00:00,0.00035189
2024-04-09 00:00:00+00:00,0.00020915
2024-04-09 08:00:00.001000+00:00,0.00020603
2024-04-09 16:00:00.001000+00:00,0.00019061
2024-04-10 00:00:00+00:00,0.00011929
2024-04-10 08:00:00.001000+00:00,0.00012457
2024-04-10 16:00:00+00:00,0.0001
2024-04-11 00:00:00+00:00,0.00013979
2024-04-11 08:00:00+00:00,0.00020153
2024-04-11 16:00:00+00:00,0.00019763
2024-04-12 00:00:00+00:00,0.00011258
2024-04-12 08:00:00.001000+00:00,0.0002563
2024-04-12 16:00:00+00:00,0.00012214
2024-04-13 00:00:00+00:00,0.0001
2024-04-13 08:00:00+00:00,0.0001
2024-04-13 16:00:00.001000+00:00,0.0001
2024-04-14 00:00:00+00:00,0.0001
2024-04-14 08:00:00+00:00,0.0001
2024-04-14 16:00:00+00:00,0.0001
2024-04-15 00:00:00+00:00,0.0001
2024-04-15 08:00:00.001000+00:00,1.759e-05
2024-04-15 16:00:00+00:00,0.0001
2024-04-16 00:00:00.001000+00:00,5.953e-05
2024-04-16 08:00:00+00:00,9.525e-05
2024-04-16 16:00:00+00:00,3.513e-05
2024-04-17 00:00:00+00:00,6.375e-05
2024-04-17 08:00:00+00:00,3.574e-05
2024-04-17 16:00:00+00:00,6.534e-05
2024-04-18 00:00:00+00:00,6.937e-05
2024-04-18 08:00:00+00:00,5.982e-05
2024-04-18 16:00:00+00:00,-3.334e-05
2024-04-19 00:00:00.001000+00:00,-3.12e-05
2024-04-19 08:00:00+00:00,6.641e-05
2024-04-19 16:00:00+00:00,5.88e-05
2024-04-20 00:00:00+00:00,0.0001
2024-04-20 08:00:00+00:00,-7.66e-06
2024-04-20 16:00:00+00:00,4.204e-05
2024-04-21 00:00:00+00:00,3.186e-05
2024-04-21 08:00:00+00:00,-2.093e-05
2024-04-21 16:00:00+00:00,8.271e-05
2024-04-22 00:00:00+00:00,4.409e-05
2024-04-22 08:00:00+00:00,2.497e-05
2024-04-22 16:00:00+00:00,8.98e-06
2024-04-23 00:00:00+00:00,-1.236e-05
2024-04-23 08:00:00+00:00,5.24e-05
2024-04-23 16:00:00.001000+00:00,-1.083e-05
2024-04-24 00:00:00+00:00,1.413e-05
2024-04-24 08:00:00+00:00,5.302e-05
2024-04-24 16:00:00+00:00,7.047e-05
2024-04-25 00:00:00+00:00,7.02e-05
2024-04-25 08:00:00+00:00,4.069e-05
2024-04-25 16:00:00.010000+00:00,1.14e-05
2024-04-26 00:00:00.001000+00:00,1.709e-05
2024-04-26 08:00:00+00:00,6.85e-06
2024-04-26 16:00:00+00:00,5.562e-05
2024-04-27 00:00:00+00:00,0.0001
2024-04-27 08:00:00.001000+00:00,7.47e-05
2024-04-27 16:00:00+00:00,2.834e-05
2024-04-28 00:00:00+00:00,1.006e-05
2024-04-28 08:00:00+00:00,-2.081e-05
2024-04-28 16:00:00+00:00,2.782e-05
2024-04-29 00:00:00+00:00,2.472e-05
2024-04-29 08:00:00+00:00,5.544e-05
2024-04-29 16:00:00+00:00,6.828e-05
2024-04-30 00:00:00+00:00,9.74e-05
2024-04-30 08:00:00+00:00,9.154e-05
2024-04-30 16:00:00+00:00,0.0001
