calc_time,last_funding_rate
2024-11-01 00:00:00+00:00,0.0001
2024-11-01 08:00:00+00:00,0.0001
2024-11-01 16:00:00+00:00,0.0001
2024-11-02 00:00:00+00:00,0.0001
2024-11-02 08:00:00+00:00,0.0001
2024-11-02 16:00:00+00:00,0.0001
2024-11-03 00:00:00+00:00,0.0001
2024-11-03 08:00:00+00:00,0.0001
2024-11-03 16:00:00+00:00,0.0001
2024-11-04 00:00:00+00:00,0.0001
2024-11-04 08:00:00+00:00,0.0001
2024-11-04 16:00:00+00:00,0.0001
2024-11-05 00:00:00+00:00,0.0001
2024-11-05 08:00:00.003000+00:00,0.0001
2024-11-05 16:00:00.001000+00:00,0.0001
2024-11-06 00:00:00+00:00,0.0001
2024-11-06 08:00:00+00:00,0.0001
2024-11-06 16:00:00+00:00,0.0001
2024-11-07 00:00:00+00:00,0.0001
2024-11-07 08:00:00+00:00,0.0001
2024-11-07 16:00:00+00:00,0.0001
2024-11-08 00:00:00+00:00,0.0001
2024-11-08 08:00:00+00:00,0.0001
2024-11-08 16:00:00+00:00,0.0001
2024-11-09 00:00:00+00:00,0.0001
2024-11-09 08:00:00+00:00,0.0001
2024-11-09 16:00:00+00:00,0.0001
2024-11-10 00:00:00+00:00,0.0001
2024-11-10 08:00:00+00:00,0.00025603
2024-11-10 16:00:00+00:00,0.00014113
2024-11-11 00:00:00.001000+00:00,0.00036878
2024-11-11 08:00:00+00:00,0.0001
2024-11-11 16:00:00+00:00,0.0001
2024-11-12 00:00:00.002000+00:00,0.00049133
2024-11-12 08:00:00+00:00,0.00043737
2024-11-12 16:00:00+00:00,0.00038754
2024-11-13 00:00:00+00:00,0.0001
2024-11-13 08:00:00.010000+00:00,0.00013101
2024-11-13 16:00:00+00:00,0.00021856
2024-11-14 00:00:00.001000+00:00,0.0001
2024-11-14 08:00:00+00:00,0.0001
2024-11-14 16:00:00+00:00,0.0001
2024-11-15 00:00:00+00:00,0.0001
2024-11-15 08:00:00+00:00,0.0001
2024-11-15 16:00:00+00:00,0.00010977
2024-11-16 00:00:00.001000+00:00,0.0001
2024-11-16 08:00:00.001000+00:00,0.0001
2024-11-16 16:00:00+00:00,0.00013231
2024-11-17 00:00:00+00:00,0.00015765
2024-11-17 08:00:00+00:00,0.0001
2024-11-17 16:00:00.001000+00:00,0.00010577
2024-11-18 00:00:00+00:00,0.0001
2024-11-18 08:00:00+00:00,0.0003645
2024-11-18 16:00:00+00:00,0.00021318
2024-11-19 00:00:00+00:00,0.00021606
2024-11-19 08:00:00+00:00,0.00030216
2024-11-19 16:00:00+00:00,0.00017959
2024-11-20 00:00:00.003000+00:00,0.0001
2024-11-20 08:00:00+00:00,0.0001
2024-11-20 16:00:00+00:00,0.0001
2024-11-21 00:00:00.001000+00:00,0.0001
2024-11-21 08:00:00+00:00,0.0001
2024-11-21 16:00:00.001000+00:00,0.0001
2024-11-22 00:00:00+00:00,0.0001
2024-11-22 08:00:00+00:00,0.0001
2024-11-22 16:00:00.001000+00:00,0.0001
2024-11-23 00:00:00+00:00,0.0001
2024-11-23 08:00:00+00:00,0.0001
2024-11-23 16:00:00+00:00,0.0001
2024-11-24 00:00:00.001000+00:00,0.0001
2024-11-24 08:00:00+00:00,0.00016148
2024-11-24 16:00:00+00:00,0.00023228
2024-11-25 00:00:00+00:00,0.00021035
2024-11-25 08:00:00+00:00,0.0001
2024-11-25 16:00:00+00:00,0.00025233
2024-11-26 00:00:00+00:00,0.00021902
2024-11-26 08:00:00+00:00,0.00017936
2024-11-26 16:00:00+00:00,0.00029599
2024-11-27 00:00:00+00:00,0.00031205
2024-11-27 08:00:00+00:00,0.00016795
2024-11-27 16:00:00.001000+00:00,0.0001
2024-11-28 00:00:00+00:00,0.0001
2024-11-28 08:00:00+00:00,0.00014326
2024-11-28 16:00:00+00:00,0.00011859
2024-11-29 00:00:00+00:00,0.00020619
2024-11-29 08:00:00+00:00,0.00011747
2024-11-29 16:00:00+00:00,0.00021921
2024-11-30 00:00:00+00:00,0.0001
2024-11-30 08:00:00+00:00,0.00015909
2024-11-30 16:00:00+00:00,0.00012063
