calc_time,last_funding_rate
2025-05-01 00:00:00+00:00,3.519e-05
2025-05-01 08:00:00+00:00,5.755e-05
2025-05-01 16:00:00.001000+00:00,-8.028e-05
2025-05-02 00:00:00+00:00,-0.00012232
2025-05-02 08:00:00+00:00,-9.382e-05
2025-05-02 16:00:00.003000+00:00,-8.689e-05
2025-05-03 00:00:00+00:00,-5.953e-05
2025-05-03 08:00:00+00:00,3.198e-05
2025-05-03 16:00:00+00:00,-1.483e-05
2025-05-04 00:00:00.001000+00:00,3.7e-06
2025-05-04 08:00:00.001000+00:00,3.229e-05
2025-05-04 16:00:00.002000+00:00,3.745e-05
2025-05-05 00:00:00+00:00,-2.404e-05
2025-05-05 08:00:00+00:00,3.636e-05
2025-05-05 16:00:00.006000+00:00,-2.247e-05
2025-05-06 00:00:00.002000+00:00,1.978e-05
2025-05-06 08:00:00.005000+00:00,4.44e-05
2025-05-06 16:00:00+00:00,7.57e-06
2025-05-07 00:00:00.002000+00:00,1.218e-05
2025-05-07 08:00:00+00:00,-2.5e-07
2025-05-07 16:00:00.006000+00:00,1.32e-05
2025-05-08 00:00:00+00:00,2.318e-05
2025-05-08 08:00:00.001000+00:00,4.608e-05
2025-05-08 16:00:00.002000+00:00,5.728e-05
2025-05-09 00:00:00.001000+00:00,0.0001
2025-05-09 08:00:00.006000+00:00,0.0001
2025-05-09 16:00:00+00:00,4.378e-05
2025-05-10 00:00:00.001000+00:00,9.657e-05
2025-05-10 08:00:00+00:00,0.0001
2025-05-10 16:00:00.001000+00:00,4.257e-05
2025-05-11 00:00:00+00:00,0.0001
2025-05-11 08:00:00.001000+00:00,4.15e-05
2025-05-11 16:00:00.001000+00:00,0.0001
2025-05-12 00:00:00.004000+00:00,4.454e-05
2025-05-12 08:00:00+00:00,0.0001
2025-05-12 16:00:00+00:00,2.301e-05
2025-05-13 00:00:00+00:00,6.847e-05
2025-05-13 08:00:00.008000+00:00,0.0001
2025-05-13 16:00:00.001000+00:00,7.256e-05
2025-05-14 00:00:00.007000+00:00,9.921e-05
2025-05-14 08:00:00+00:00,7.542e-05
2025-05-14 16:00:00.002000+00:00,3.175e-05
2025-05-15 00:00:00+00:00,2.978e-05
2025-05-15 08:00:00.003000+00:00,5.336e-05
2025-05-15 16:00:00+00:00,1.439e-05
2025-05-16 00:00:00.001000+00:00,4.504e-05
2025-05-16 08:00:00+00:00,7.535e-05
2025-05-16 16:00:00+00:00,4.768e-05
2025-05-17 00:00:00+00:00,2.821e-05
2025-05-17 08:00:00.001000+00:00,3.34e-05
2025-05-17 16:00:00.004000+00:00,5.97e-06
2025-05-18 00:00:00+00:00,6.742e-05
2025-05-18 08:00:00+00:00,5.903e-05
2025-05-18 16:00:00+00:00,0.0001
2025-05-19 00:00:00+00:00,5.99e-05
2025-05-19 08:00:00.006000+00:00,6.04e-05
2025-05-19 16:00:00.010000+00:00,2.11e-05
2025-05-20 00:00:00+00:00,8.378e-05
2025-05-20 08:00:00.002000+00:00,7.107e-05
2025-05-20 16:00:00+00:00,1.266e-05
2025-05-21 00:00:00+00:00,8.767e-05
2025-05-21 08:00:00.001000+00:00,7.147e-05
2025-05-21 16:00:00.004000+00:00,5.119e-05
2025-05-22 00:00:00.001000+00:00,0.0001
2025-05-22 08:00:00+00:00,0.0001
2025-05-22 16:00:00.002000+00:00,0.0001
2025-05-23 00:00:00.006000+00:00,9.321e-05
2025-05-23 08:00:00+00:00,7.261e-05
2025-05-23 16:00:00.007000+00:00,8.614e-05
2025-05-24 00:00:00.010000+00:00,3.524e-05
2025-05-24 08:00:00+00:00,4.59e-05
2025-05-24 16:00:00.003000+00:00,7.837e-05
2025-05-25 00:00:00.004000+00:00,9.794e-05
2025-05-25 08:00:00+00:00,5.113e-05
2025-05-25 16:00:00+00:00,3.651e-05
2025-05-26 00:00:00+00:00,7.331e-05
2025-05-26 08:00:00+00:00,0.0001
2025-05-26 16:00:00.002000+00:00,9.782e-05
2025-05-27 00:00:00.003000+00:00,7.65e-05
2025-05-27 08:00:00.001000+00:00,7.266e-05
2025-05-27 16:00:00.005000+00:00,2.476e-05
2025-05-28 00:00:00.002000+00:00,3.26e-05
2025-05-28 08:00:00.003000+00:00,2.164e-05
2025-05-28 16:00:00.002000+00:00,5.368e-05
2025-05-29 00:00:00+00:00,3.186e-05
2025-05-29 08:00:00.006000+00:00,2.812e-05
2025-05-29 16:00:00+00:00,8.379e-05
2025-05-30 00:00:00.003000+00:00,2.622e-05
2025-05-30 08:00:00.003000+00:00,3.849e-05
2025-05-30 16:00:00+00:00,7.392e-05
2025-05-31 00:00:00+00:00,8.506e-05
2025-05-31 08:00:00+00:00,7.552e-05
2025-05-31 16:00:00+00:00,4.687e-05
