calc_time,last_funding_rate
2024-02-01 00:00:00+00:00,0.0001
2024-02-01 08:00:00+00:00,0.0001
2024-02-01 16:00:00.002000+00:00,0.0001
2024-02-02 00:00:00+00:00,0.0001
2024-02-02 08:00:00+00:00,0.0001
2024-02-02 16:00:00+00:00,0.0001
2024-02-03 00:00:00+00:00,7.627e-05
2024-02-03 08:00:00+00:00,9.042e-05
2024-02-03 16:00:00.001000+00:00,8.028e-05
2024-02-04 00:00:00+00:00,8.307e-05
2024-02-04 08:00:00.004000+00:00,8.846e-05
2024-02-04 16:00:00+00:00,0.0001
2024-02-05 00:00:00+00:00,0.0001
2024-02-05 08:00:00+00:00,0.0001
2024-02-05 16:00:00+00:00,0.0001
2024-02-06 00:00:00+00:00,0.0001
2024-02-06 08:00:00.001000+00:00,6.723e-05
2024-02-06 16:00:00+00:00,0.0001
2024-02-07 00:00:00+00:00,7.527e-05
2024-02-07 08:00:00+00:00,5.373e-05
2024-02-07 16:00:00+00:00,8.306e-05
2024-02-08 00:00:00+00:00,0.0001
2024-02-08 08:00:00+00:00,6.535e-05
2024-02-08 16:00:00+00:00,2.59e-05
2024-02-09 00:00:00+00:00,3.16e-05
2024-02-09 08:00:00+00:00,0.0001
2024-02-09 16:00:00.001000+00:00,9.801e-05
2024-02-10 00:00:00.001000+00:00,8.041e-05
2024-02-10 08:00:00+00:00,0.0001
2024-02-10 16:00:00+00:00,0.0001
2024-02-11 00:00:00+00:00,0.0001
2024-02-11 08:00:00.001000+00:00,0.0001
2024-02-11 16:00:00+00:00,0.0001
2024-02-12 00:00:00+00:00,0.0001
2024-02-12 08:00:00+00:00,0.0001
2024-02-12 16:00:00+00:00,0.0001
2024-02-13 00:00:00+00:00,0.0001
2024-02-13 08:00:00+00:00,0.0001
2024-02-13 16:00:00+00:00,0.0001
2024-02-14 00:00:00+00:00,0.0001
2024-02-14 08:00:00+00:00,0.0001
2024-02-14 16:00:00+00:00,0.00012283
2024-02-15 00:00:00+00:00,0.0001
2024-02-15 08:00:00+00:00,0.0001
2024-02-15 16:00:00+00:00,0.0001
2024-02-16 00:00:00+00:00,0.0001
2024-02-16 08:00:00+00:00,0.0001
2024-02-16 16:00:00+00:00,0.0001
2024-02-17 00:00:00+00:00,0.0001
2024-02-17 08:00:00+00:00,0.0001
2024-02-17 16:00:00+00:00,0.00016041
2024-02-18 00:00:00+00:00,0.0001724
2024-02-18 08:00:00+00:00,0.00015305
2024-02-18 16:00:00+00:00,0.00017095
2024-02-19 00:00:00+00:00,0.00023064
2024-02-19 08:00:00+00:00,0.00019594
2024-02-19 16:00:00+00:00,0.00013327
2024-02-20 00:00:00+00:00,0.00010461
2024-02-20 08:00:00+00:00,0.00010912
2024-02-20 16:00:00+00:00,0.00020259
2024-02-21 00:00:00+00:00,0.0001
2024-02-21 08:00:00+00:00,0.00011242
2024-02-21 16:00:00+00:00,0.0001
2024-02-22 00:00:00.001000+00:00,0.0001
2024-02-22 08:00:00.001000+00:00,0.0001348
2024-02-22 16:00:00+00:00,0.00012557
2024-02-23 00:00:00+00:00,0.0001
2024-02-23 08:00:00+00:00,0.0001
2024-02-23 16:00:00+00:00,0.00012991
2024-02-24 00:00:00+00:00,0.0001
2024-02-24 08:00:00.001000+00:00,0.0001
2024-02-24 16:00:00+00:00,0.0001
2024-02-25 00:00:00.001000+00:00,0.00011438
2024-02-25 08:00:00+00:00,0.00015012
2024-02-25 16:00:00+00:00,0.00015062
2024-02-26 00:00:00+00:00,0.00026761
2024-02-26 08:00:00+00:00,0.00021567
2024-02-26 16:00:00+00:00,0.00027227
2024-02-27 00:00:00+00:00,0.00032262
2024-02-27 08:00:00+00:00,0.00073521
2024-02-27 16:00:00+00:00,0.00022965
2024-02-28 00:00:00+00:00,0.00026729
2024-02-28 08:00:00+00:00,0.00023682
2024-02-28 16:00:00+00:00,0.00053538
2024-02-29 00:00:00+00:00,0.00069091
2024-02-29 08:00:00+00:00,0.00076337
2024-02-29 16:00:00+00:00,0.00057031
