calc_time,last_funding_rate
2025-03-01 00:00:00+00:00,-1.4e-07
2025-03-01 08:00:00+00:00,-6.108e-05
2025-03-01 16:00:00.001000+00:00,-8.58e-06
2025-03-02 00:00:00+00:00,-1.094e-05
2025-03-02 08:00:00+00:00,-2.783e-05
2025-03-02 16:00:00+00:00,-2.869e-05
2025-03-03 00:00:00.001000+00:00,-5.518e-05
2025-03-03 08:00:00+00:00,7.91e-06
2025-03-03 16:00:00+00:00,5.272e-05
2025-03-04 00:00:00.001000+00:00,-1.526e-05
2025-03-04 08:00:00.005000+00:00,-2.7e-06
2025-03-04 16:00:00+00:00,1.306e-05
2025-03-05 00:00:00+00:00,4.113e-05
2025-03-05 08:00:00+00:00,2.722e-05
2025-03-05 16:00:00+00:00,5.028e-05
2025-03-06 00:00:00+00:00,3.538e-05
2025-03-06 08:00:00.001000+00:00,6.413e-05
2025-03-06 16:00:00+00:00,6.818e-05
2025-03-07 00:00:00+00:00,-6.12e-06
2025-03-07 08:00:00.001000+00:00,-1.539e-05
2025-03-07 16:00:00+00:00,2.028e-05
2025-03-08 00:00:00+00:00,5.328e-05
2025-03-08 08:00:00.001000+00:00,3.73e-06
2025-03-08 16:00:00.001000+00:00,1.208e-05
2025-03-09 00:00:00.001000+00:00,-2.779e-05
2025-03-09 08:00:00+00:00,3.218e-05
2025-03-09 16:00:00+00:00,0.0001
2025-03-10 00:00:00+00:00,3.952e-05
2025-03-10 08:00:00+00:00,1.344e-05
2025-03-10 16:00:00+00:00,4.037e-05
2025-03-11 00:00:00+00:00,4.705e-05
2025-03-11 08:00:00+00:00,3.26e-05
2025-03-11 16:00:00.001000+00:00,8.746e-05
2025-03-12 00:00:00+00:00,5.76e-06
2025-03-12 08:00:00+00:00,5.815e-05
2025-03-12 16:00:00.001000+00:00,4.013e-05
2025-03-13 00:00:00+00:00,4.3e-06
2025-03-13 08:00:00+00:00,2.069e-05
2025-03-13 16:00:00+00:00,3.19e-05
2025-03-14 00:00:00+00:00,5.386e-05
2025-03-14 08:00:00+00:00,5.331e-05
2025-03-14 16:00:00+00:00,3.57e-06
2025-03-15 00:00:00+00:00,-6.035e-05
2025-03-15 08:00:00+00:00,-2.389e-05
2025-03-15 16:00:00+00:00,-3.21e-06
2025-03-16 00:00:00+00:00,4.32e-06
2025-03-16 08:00:00+00:00,4.236e-05
2025-03-16 16:00:00+00:00,1.247e-05
2025-03-17 00:00:00+00:00,1.065e-05
2025-03-17 08:00:00+00:00,8.474e-05
2025-03-17 16:00:00+00:00,8.59e-06
2025-03-18 00:00:00+00:00,7.03e-06
2025-03-18 08:00:00+00:00,2.059e-05
2025-03-18 16:00:00+00:00,3.514e-05
2025-03-19 00:00:00+00:00,2e-06
2025-03-19 08:00:00+00:00,5.961e-05
2025-03-19 16:00:00+00:00,5.024e-05
2025-03-20 00:00:00+00:00,1.944e-05
2025-03-20 08:00:00+00:00,3.79e-05
2025-03-20 16:00:00+00:00,1.086e-05
2025-03-21 00:00:00+00:00,1.615e-05
2025-03-21 08:00:00+00:00,5.324e-05
2025-03-21 16:00:00+00:00,2.518e-05
2025-03-22 00:00:00+00:00,2.836e-05
2025-03-22 08:00:00.004000+00:00,-1.77e-05
2025-03-22 16:00:00+00:00,5.092e-05
2025-03-23 00:00:00+00:00,2.099e-05
2025-03-23 08:00:00+00:00,-1.84e-06
2025-03-23 16:00:00+00:00,4.02e-05
2025-03-24 00:00:00+00:00,2.039e-05
2025-03-24 08:00:00+00:00,5.512e-05
2025-03-24 16:00:00+00:00,-3.422e-05
2025-03-25 00:00:00.001000+00:00,-2.47e-06
2025-03-25 08:00:00+00:00,1.15e-05
2025-03-25 16:00:00+00:00,-3.776e-05
2025-03-26 00:00:00+00:00,-2.99e-05
2025-03-26 08:00:00+00:00,1.659e-05
2025-03-26 16:00:00.001000+00:00,-3.082e-05
2025-03-27 00:00:00.001000+00:00,3.136e-05
2025-03-27 08:00:00.001000+00:00,5.512e-05
2025-03-27 16:00:00.002000+00:00,-3.76e-05
2025-03-28 00:00:00.001000+00:00,1.584e-05
2025-03-28 08:00:00.001000+00:00,-4.57e-06
2025-03-28 16:00:00+00:00,8.118e-05
2025-03-29 00:00:00+00:00,5.364e-05
2025-03-29 08:00:00+00:00,8.214e-05
2025-03-29 16:00:00+00:00,2.53e-05
2025-03-30 00:00:00+00:00,3.41e-06
2025-03-30 08:00:00+00:00,4.27e-06
2025-03-30 16:00:00+00:00,4.588e-05
2025-03-31 00:00:00+00:00,2.643e-05
2025-03-31 08:00:00+00:00,6.02e-05
2025-03-31 16:00:00+00:00,1.845e-05
