open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1727740800000,63309.00,63732.00,63000.00,63707.20,30145.062,1727755199999,1910962776.16170,453731,14584.393,924728959.12220,0
1727755200000,63707.20,64092.60,63627.60,64017.00,23523.665,1727769599999,1502678270.58080,319342,12351.748,789038516.78610,0
1727769600000,64016.90,64075.50,63683.10,63699.90,18586.910,1727783999999,1187189070.44090,272041,8340.397,532697340.18210,0
1727784000000,63700.00,63784.00,61801.60,62613.80,149631.728,1727798399999,9369026474.03550,1568342,69820.787,4372001059.97840,0
1727798400000,62613.80,62760.00,61100.00,61739.70,126786.010,1727812799999,7850718611.52050,1480263,59556.145,3688660207.02560,0
1727812800000,61739.80,61750.20,60128.20,60776.80,81144.460,1727827199999,4934926079.07470,996440,37388.203,2273807986.96420,0
1727827200000,60776.70,61858.20,60703.30,61718.00,37462.528,1727841599999,2298400295.43930,480603,20418.690,1252570226.36830,0
1727841600000,61718.10,61926.70,61325.00,61702.50,27147.209,1727855999999,1672194272.36490,387429,13956.662,859638205.12380,0
1727856000000,61702.50,61888.20,60856.80,61140.80,42121.394,1727870399999,2583150437.31740,559503,19787.933,1213484660.93870,0
1727870400000,61140.80,61902.60,60495.00,61833.90,91786.770,1727884799999,5616762056.65040,1144214,48623.024,2975967512.91080,0
1727884800000,61833.90,62355.00,59934.90,60155.00,93642.638,1727899199999,5717482501.32520,1234491,44467.702,2716336619.25380,0
1727899200000,60155.00,60972.90,60091.30,60622.60,34841.266,1727913599999,2111415644.65000,596780,18058.955,1094400236.99230,0
1727913600000,60622.70,61445.10,60508.70,61434.30,31925.503,1727927999999,1948010129.30310,513486,16552.843,1010131658.35590,0
1727928000000,61434.40,61452.60,60789.20,60898.60,24875.301,1727942399999,1521920793.19890,363697,11693.420,715472021.22880,0
1727942400000,60898.50,61047.30,60101.50,60733.00,53727.324,1727956799999,3253829673.62970,731361,25956.014,1571723800.28950,0
1727956800000,60732.90,60909.10,59815.00,60606.50,101228.614,1727971199999,6108489779.17900,1379384,50347.010,3038999289.72500,0
1727971200000,60606.40,61024.10,59888.00,60998.00,55409.577,1727985599999,3350467378.20970,758681,28298.404,1711461846.34800,0
1727985600000,60998.00,61073.70,60580.00,60727.20,18970.893,1727999999999,1153374082.74960,324037,9595.141,583336116.41020,0
1728000000000,60727.10,61247.40,60434.10,60928.70,29090.101,1728014399999,1771739615.84650,462053,15092.327,919116088.24480,0
1728014400000,60928.70,61476.10,60896.30,61403.90,21411.632,1728028799999,1309661573.95240,305308,11663.319,713437585.82180,0
1728028800000,61403.90,61616.00,61236.00,61423.00,24727.149,1728043199999,1518500130.71010,336352,12425.223,763093318.83840,0
1728043200000,61423.00,61985.00,60700.50,61843.10,97099.192,1728057599999,5966363951.50310,1219855,47542.968,2921642518.03770,0
1728057600000,61843.20,62442.80,61611.00,62337.00,46119.924,1728071999999,2864668899.25250,616532,23234.139,1443305673.17470,0
1728072000000,62337.20,62457.10,61934.00,62054.40,16347.838,1728086399999,1016904789.95360,251680,7966.275,495612848.53560,0
1728086400000,62054.30,62169.30,61648.00,61835.50,15990.326,1728100799999,990406876.68540,239924,7578.751,469383482.04900,0
1728100800000,61835.50,62242.40,61790.30,62043.00,11996.567,1728115199999,744540439.19430,184297,6467.896,401400644.63150,0
1728115200000,62043.00,62298.20,62043.00,62149.10,8605.565,1728129599999,535083692.54510,146574,4195.063,260848985.78360,0
1728129600000,62149.10,62344.00,62058.90,62131.40,11275.172,1728143999999,701070909.16170,185511,5304.266,329841452.45040,0
1728144000000,62131.50,62159.40,61740.40,61822.40,15845.230,1728158399999,981160262.41330,224277,7248.152,448836768.75960,0
1728158400000,61822.40,62076.90,61671.90,62023.10,10617.921,1728172799999,656891953.52240,184560,5560.525,344023962.89640,0
1728172800000,62023.10,62132.40,61840.50,61852.40,8978.768,1728187199999,556381445.39140,154106,4330.308,268375059.02120,0
1728187200000,61852.50,61987.70,61778.90,61919.80,6470.994,1728201599999,400551623.28340,112086,3342.392,206896565.61980,0
1728201600000,61919.80,62139.80,61890.00,62067.10,8955.265,1728215999999,555467471.39050,136783,4797.710,297604870.14230,0
1728216000000,62067.00,62750.00,62027.00,62690.40,32004.279,1728230399999,1998182647.36060,430604,17089.210,1067041179.02510,0
1728230400000,62690.40,62961.50,62511.00,62601.50,20697.883,1728244799999,1298322812.04810,327485,10669.107,669340348.56790,0
1728244800000,62601.40,62888.00,62265.00,62789.30,19306.264,1728259199999,1208215071.80140,299141,9556.876,598271337.84310,0
1728259200000,62789.20,63950.00,62620.10,63494.60,53427.045,1728273599999,3391404428.49250,674217,29156.694,1850485401.70900,0
1728273600000,63494.50,63689.80,63281.60,63509.90,19040.589,1728287999999,1208967712.26960,275804,9600.350,609611798.42500,0
1728288000000,63509.90,63680.00,62621.90,63114.10,46007.292,1728302399999,2901912053.46580,553350,22375.682,1411508973.41250,0
