open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1711929600000,71363.00,71388.00,70588.00,70650.10,21815.323,1711943999999,1548526518.61410,360129,10015.078,710904342.62570,0
1711944000000,70650.00,70727.20,68895.50,69637.00,70969.124,1711958399999,4943440063.39039,906761,34020.708,2369675682.33250,0
1711958400000,69637.00,69868.90,69222.00,69520.40,29105.420,1711972799999,2023997346.22742,396022,14464.376,1006028449.24632,0
1711972800000,69520.40,70145.00,68210.00,68281.00,83634.103,1711987199999,5781376466.49348,1118928,39617.756,2738983798.91880,0
1711987200000,68280.90,69866.10,68103.30,69682.10,53164.149,1712001599999,3659559026.09318,707219,27714.605,1908262913.29040,0
1712001600000,69682.20,69949.00,69361.00,69700.00,24124.007,1712015999999,1681786142.28650,366133,11430.789,796976069.58400,0
1712016000000,69700.00,69731.60,65600.00,66734.10,118225.311,1712030399999,7982081295.89397,1431111,52725.799,3559051662.51837,0
1712030400000,66734.10,67157.00,66150.00,66503.30,55086.316,1712044799999,3673491253.03032,714983,27062.357,1804935725.65482,0
1712044800000,66503.40,66748.00,65108.00,65684.20,101124.889,1712059199999,6664856248.36670,1279887,48028.053,3166470133.14800,0
1712059200000,65684.20,66289.00,64650.00,64928.30,121001.846,1712073599999,7917883484.05930,1504150,58630.599,3837895775.68649,0
1712073600000,64928.20,66225.20,64603.20,65946.80,70323.338,1712087999999,4607705615.33801,900608,35464.420,2324419056.89821,0
1712088000000,65946.80,66147.10,65223.30,65505.30,33279.872,1712102399999,2187062152.08934,476213,15250.405,1002253204.97258,0
1712102400000,65502.40,66341.80,64500.00,66252.20,60445.956,1712116799999,3957604162.45002,809502,31208.274,2044497288.95121,0
1712116800000,66252.20,66550.00,65955.00,66181.10,31478.147,1712131199999,2086021321.98210,420101,15023.486,995861008.96990,0
1712131200000,66181.20,66696.50,65555.00,66094.30,47333.798,1712145599999,3132949566.51558,595309,23092.827,1528717059.57090,0
1712145600000,66094.20,66940.00,65661.00,65873.90,67186.665,1712159999999,4451738636.13178,879995,33355.193,2210509732.63010,0
1712160000000,65873.90,66624.00,65451.10,65798.80,45312.020,1712174399999,2991988087.88648,654307,22381.510,1478198595.32320,0
1712174400000,65798.80,66324.00,65500.10,65971.90,23284.644,1712188799999,1534625663.78240,356831,11325.496,746366493.88420,0
1712188800000,65971.80,66375.80,65451.30,65637.20,30274.072,1712203199999,1994934168.18550,449254,14774.254,973621783.27000,0
1712203200000,65637.20,66307.00,65100.00,66104.80,39140.486,1712217599999,2570117390.61212,502755,19228.708,1263058887.17505,0
1712217600000,66104.70,66500.00,66036.00,66361.50,24461.347,1712231999999,1621978247.26760,375985,12190.430,808403882.42940,0
1712232000000,66361.50,67916.00,66336.60,67631.80,75527.215,1712246399999,5081944433.91149,952800,38101.578,2563271047.71449,0
1712246400000,67631.70,69329.70,67514.70,68484.00,97105.541,1712260799999,6658482362.63294,1135643,50423.328,3457145565.27816,0
1712260800000,68483.90,68581.00,67291.30,68489.90,59876.677,1712275199999,4065712301.66928,801780,30546.217,2073992857.60262,0
1712275200000,68489.80,68787.10,67420.20,67885.40,37413.887,1712289599999,2544802159.19018,592516,17837.896,1213457489.73648,0
1712289600000,67885.50,68051.40,66376.00,66937.40,50688.326,1712303999999,3396553525.88817,639559,23787.231,1593961602.38812,0
1712304000000,66937.40,67700.00,66388.40,66502.80,56234.546,1712318399999,3764424949.81188,752395,28302.154,1895021832.98436,0
1712318400000,66502.80,68585.90,65966.00,68201.50,110822.813,1712332799999,7448959781.85054,1390846,56749.221,3816055036.30777,0
1712332800000,68200.00,68388.10,67326.60,67400.00,41415.268,1712347199999,2806813042.69364,583788,19853.097,1345817806.18110,0
1712347200000,67400.00,67977.00,67333.30,67825.70,16972.453,1712361599999,1148611729.77490,287018,8553.143,578802571.55880,0
1712361600000,67825.80,68074.80,67450.00,67793.30,18480.422,1712375999999,1251995162.62240,309772,8828.796,598179633.13260,0
1712376000000,67793.40,68240.10,67601.00,67985.10,17391.704,1712390399999,1182437414.83416,290649,8765.276,595976246.04986,0
1712390400000,67985.10,68129.00,67610.00,67655.00,15249.245,1712404799999,1034743664.57190,231274,6827.619,463297776.82770,0
1712404800000,67654.90,68320.00,67525.00,68094.00,21939.242,1712419199999,1489767807.33670,359114,11757.350,798455585.23076,0
1712419200000,68094.00,68490.10,67923.40,68259.50,18317.958,1712433599999,1250005539.63170,297337,9134.022,623292269.29650,0
1712433600000,68259.40,69708.00,68158.50,68901.60,35965.155,1712447999999,2482105592.74268,555921,19607.772,1353090302.35288,0
1712448000000,68901.50,69800.00,68820.60,69402.10,30693.366,1712462399999,2128746417.22480,555754,16034.985,1112201860.49730,0
1712462400000,69402.20,69499.50,69055.10,69367.40,17331.856,1712476799999,1201178783.67220,334026,8266.047,572949293.48360,0
1712476800000,69367.30,69579.20,69198.30,69366.10,15464.263,1712491199999,1072916872.44840,291987,7478.699,518937191.30270,0
1712491200000,69366.20,69921.30,69215.10,69567.90,33660.142,1712505599999,2340985863.01512,581832,18027.382,1253995944.20402,0
1712505600000,69567.90,70395.00,68881.30,69089.90,54047.410,1712519999999,3771347860.53283,899187,27335.066,1908459920.61563,0
1712520000000,69090.00,69492.90,68900.90,69362.70,20586.399,1712534399999,1426050475.03840,431221,10371.263,718502578.76740,0
1712534400000,69362.70,69898.00,69040.40,69484.90,26553.497,1712548799999,1843848493.32192,524241,13458.941,934711786.84422,0
1712548800000,69485.00,70917.00,69296.60,70745.40,40704.221,1712563199999,2858024696.14369,719943,22222.764,1561039791.42069,0
1712563200000,70745.40,72753.60,70677.60,72472.60,110069.526,1712577599999,7917567001.12907,1750437,58341.413,4196014023.51167,0
1712577600000,72472.60,72890.40,71276.00,71815.70,70417.438,1712591999999,5071882593.87573,1276163,34008.952,2450098067.61960,0
1712592000000,71815.70,72171.60,71338.30,71807.20,34303.610,1712606399999,2463080393.72290,668837,16779.712,1204955646.89620,0
1712606400000,71807.30,72077.30,71552.50,71678.40,15189.157,1712620799999,1090359789.84228,354872,7943.579,570250456.00160,0
1712620800000,71678.30,71820.60,70900.00,71339.00,33623.357,1712635199999,2399037192.85754,675841,15928.641,1136691532.48238,0
1712635200000,71339.00,71399.90,70160.00,70444.00,48492.765,1712649599999,3434713914.93853,795401,22887.516,1621755097.77760,0
1712649600000,70444.10,70961.00,69536.80,70858.30,66018.368,1712663999999,4644112654.56936,972946,32723.615,2302633374.66684,0
1712664000000,70858.20,71048.30,68538.00,69322.80,113450.195,1712678399999,7902849870.09804,1655188,54199.362,3775837485.61990,0
1712678400000,69322.80,69369.90,68216.00,69049.70,54110.638,1712692799999,3723907725.75158,941660,26172.252,1801709804.43480,0
1712692800000,69049.60,69473.40,68913.20,69189.30,18364.080,1712707199999,1270643979.22370,390560,8647.421,598409281.50090,0
1712707200000,69189.20,69650.00,68514.00,69193.10,38460.266,1712721599999,2654923078.89466,747272,19173.814,1323815525.46080,0
1712721600000,69193.20,69564.00,69049.00,69381.60,19061.143,1712735999999,1321356595.97230,356201,8604.965,596604251.89970,0
