open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1725148800000,58941.90,59052.70,58250.00,58501.60,21088.037,1725163199999,1235292693.95610,313438,10254.502,600785153.06460,0
1725163200000,58501.60,58575.70,57728.60,58444.10,36976.487,1725177599999,2149707669.28340,479123,17421.585,1013026601.89270,0
1725177600000,58444.10,58469.90,57800.00,58208.00,23778.603,1725191999999,1381680970.64450,323963,11783.556,684667815.97270,0
1725192000000,58208.10,58345.30,57123.00,58184.10,64849.981,1725206399999,3753075531.09440,778209,31527.582,1825147824.43570,0
1725206400000,58184.10,58787.20,57834.00,58480.80,31892.443,1725220799999,1860051315.12150,464586,15813.439,922426607.47130,0
1725220800000,58480.80,58626.30,57161.10,57268.10,44324.363,1725235199999,2554087630.63830,614069,21111.831,1216155068.02010,0
1725235200000,57268.10,57735.00,57093.00,57708.70,40517.859,1725249599999,2327601646.25390,532197,20600.377,1183541395.70160,0
1725249600000,57708.60,57966.90,57316.60,57523.20,22388.633,1725263999999,1290257896.88770,343516,11236.862,647636264.79530,0
1725264000000,57523.30,58639.00,57487.70,58396.00,49492.531,1725278399999,2881430324.33480,650091,25551.150,1487357800.89510,0
1725278400000,58395.90,58783.00,58075.00,58508.00,37132.393,1725292799999,2170383326.00790,504814,19447.401,1136884105.56110,0
1725292800000,58508.00,58645.40,58267.40,58418.80,15329.088,1725307199999,895765393.21060,276142,7966.278,465547761.88190,0
1725307200000,58418.80,59412.30,58354.80,59112.10,36357.880,1725321599999,2147172242.74210,484735,20383.439,1203522859.50560,0
1725321600000,59112.20,59790.00,59000.00,59087.90,33235.220,1725335999999,1972727552.63510,428372,16226.099,963329601.96120,0
1725336000000,59087.90,59236.70,58838.10,59078.00,21946.896,1725350399999,1295650513.90270,294873,10984.707,648557984.49300,0
1725350400000,59078.00,59174.80,58668.50,59038.60,20272.022,1725364799999,1194429616.58260,291282,9993.568,588815325.36170,0
1725364800000,59038.50,59332.90,57530.10,57695.10,88841.444,1725379199999,5171470445.44910,1028873,42882.914,2495855353.41870,0
1725379200000,57695.10,58250.00,57560.70,58020.90,42995.514,1725393599999,2487512402.87350,536303,22558.839,1305185599.74060,0
1725393600000,58021.00,58217.60,57320.00,57451.90,22905.401,1725407999999,1325442144.30890,323373,9889.862,572391689.18340,0
1725408000000,57452.00,57920.00,55555.00,56632.90,96559.930,1725422399999,5464305515.36747,1071715,44788.377,2534417547.55273,0
1725422400000,56632.90,56847.20,56107.90,56717.00,36160.820,1725436799999,2042013202.64551,446735,18554.453,1047931901.91048,0
1725436800000,56717.10,56871.50,56411.60,56536.20,24166.838,1725451199999,1368329504.95230,318723,11674.446,661055119.40155,0
1725451200000,56536.10,58137.70,56154.00,58096.20,98800.802,1725465599999,5639097848.68646,1101946,51104.980,2917683485.71431,0
1725465600000,58096.00,58500.00,57615.90,58029.80,53202.151,1725479999999,3090959157.87290,689801,27333.247,1587994220.73140,0
1725480000000,58029.80,58371.70,57781.30,57944.80,18092.770,1725494399999,1050291462.12560,276431,9077.033,526954720.26740,0
1725494400000,57944.80,58318.90,56869.40,57104.10,43700.153,1725508799999,2512912418.60825,515121,20901.793,1201921406.35062,0
1725508800000,57104.10,57265.00,56500.80,57127.00,36290.493,1725523199999,2068134424.56573,422928,17384.423,990804008.22712,0
1725523200000,57126.90,57217.50,56591.00,56666.10,28862.997,1725537599999,1640103479.26179,368629,14544.815,826527499.64150,0
1725537600000,56666.10,57300.00,55779.10,55947.00,114809.769,1725551999999,6495421059.08201,1284261,55086.369,3117519626.24600,0
1725552000000,55947.00,56688.90,55760.00,56026.00,46207.195,1725566399999,2599041362.30486,654100,22648.393,1273861612.23791,0
1725566400000,56025.20,56232.80,55600.00,56145.70,24832.985,1725580799999,1390870448.03654,378935,11634.035,651771576.24982,0
1725580800000,56145.70,56836.70,55955.10,56553.70,31267.057,1725595199999,1765598722.69998,438724,15363.760,867492283.79444,0
1725595200000,56553.70,56717.80,55250.00,55766.30,48647.469,1725609599999,2718875193.88057,592993,22604.559,1263417722.10302,0
1725609600000,55766.30,56244.10,55607.30,55972.10,37288.305,1725623999999,2084991937.83506,445350,17494.694,978252431.24624,0
1725624000000,55972.10,57000.00,53780.90,54022.10,199654.457,1725638399999,11055742963.97860,2273746,95294.994,5280724970.71305,0
1725638400000,54022.10,54414.00,53235.70,53515.30,95828.271,1725652799999,5156636334.01884,1211111,47023.925,2531303141.94926,0
1725652800000,53515.30,53938.90,52510.80,53927.70,66377.554,1725667199999,3533667439.84662,874567,31245.910,1664145942.18677,0
1725667200000,53927.70,54082.20,53725.00,53789.20,16109.681,1725681599999,867841257.45978,257502,7307.048,393692072.67606,0
1725681600000,53789.30,54369.70,53780.10,54258.10,26886.448,1725695999999,1456024930.87818,341481,13476.641,729792896.10818,0
1725696000000,54258.00,54472.80,54143.50,54298.90,16932.707,1725710399999,919364327.79379,243631,7605.698,412996845.73263,0
1725710400000,54299.00,54800.00,54298.90,54746.60,23152.430,1725724799999,1263432339.31036,338051,11455.943,625241132.58918,0
1725724800000,54746.70,54820.20,53969.00,54375.00,26559.311,1725739199999,1443199999.14213,345799,12683.057,689059563.29651,0
1725739200000,54375.10,54415.40,53778.10,54134.90,18046.017,1725753599999,975140466.72730,263062,8953.574,483746857.92322,0
1725753600000,54134.90,54478.90,53937.00,54371.50,16385.479,1725767999999,888706304.04626,217324,8447.297,458247483.52828,0
1725768000000,54371.50,54544.80,54232.10,54411.50,13982.548,1725782399999,760728616.44145,204957,6701.675,364664705.91609,0
1725782400000,54411.50,54700.00,54322.90,54528.60,15369.004,1725796799999,837991096.48768,220670,7493.149,408578326.01318,0
1725796800000,54528.70,54544.00,53610.00,53663.60,41767.656,1725811199999,2259502369.09100,487315,18600.722,1006257134.60898,0
1725811200000,53663.40,54497.40,53596.50,54301.30,25558.946,1725825599999,1383155810.73580,340693,13497.218,730241794.14150,0
1725825600000,54301.30,55300.00,54130.30,54839.60,49014.903,1725839999999,2683100781.66364,589267,25353.986,1387849826.96795,0
1725840000000,54839.60,55351.40,54650.20,55084.90,34856.397,1725854399999,1917481380.23891,528816,17027.888,936806387.32817,0
1725854400000,55085.00,55118.30,54557.00,54939.10,25144.536,1725868799999,1378289030.24031,342412,12437.241,681692933.22776,0
1725868800000,54939.00,55549.00,54920.70,55236.80,35621.185,1725883199999,1968076256.45470,441898,18676.676,1031911458.85792,0
1725883200000,55236.70,55774.90,54755.00,55360.30,77478.100,1725897599999,4281072986.88975,879403,39952.102,2207792090.94092,0
1725897600000,55360.30,57148.60,55319.40,57060.10,89138.154,1725911999999,5025889596.95911,1015159,46470.269,2620229553.07235,0
1725912000000,57060.10,58153.20,56770.40,57010.00,50855.989,1725926399999,2917900757.78302,630143,27245.121,1563785240.72622,0
1725926400000,57010.10,57041.90,56493.00,56500.10,25864.710,1725940799999,1467957140.41627,361180,12945.710,734802079.33532,0
1725940800000,56500.00,57266.60,56361.00,57183.20,28066.767,1725955199999,1595691512.91559,362110,14910.440,847689988.81898,0
1725955200000,57183.20,57366.00,56851.10,57190.10,26303.665,1725969599999,1502165723.98784,363428,12698.546,725210406.13227,0
1725969600000,57190.10,57439.00,56485.00,56561.00,68550.308,1725983999999,3899666593.98810,903491,32832.357,1868138869.88107,0
1725984000000,56553.90,58033.20,56525.00,57923.60,58356.336,1725998399999,3348217451.97582,757274,30242.250,1735212964.78036,0
1725998400000,57923.90,57945.40,57416.30,57609.10,21175.890,1726012799999,1220748587.06030,318986,10484.514,604397988.32490,0
1726012800000,57609.20,57729.00,56643.00,56793.50,45303.418,1726027199999,2584260460.44638,612935,22828.542,1301835699.36091,0
1726027200000,56793.60,56794.90,56050.00,56675.10,42336.080,1726041599999,2388034894.48395,547188,20663.645,1165734828.53875,0
1726041600000,56675.10,56850.00,56311.00,56768.90,32736.378,1726055999999,1851851910.03978,461359,16679.197,943619944.27166,0
1726056000000,56768.90,57138.00,55515.20,56676.10,129132.610,1726070399999,7271952807.14017,1490537,62410.404,3514856127.69662,0
1726070400000,56676.00,57954.40,56618.00,57560.90,74115.014,1726084799999,4255098462.48042,975354,36803.581,2112587909.81063,0
1726084800000,57560.90,57648.00,57171.00,57306.00,14607.945,1726099199999,838328492.70940,252217,7150.945,410419814.65320,0
1726099200000,57305.60,58465.40,57283.10,58197.90,49947.024,1726113599999,2893452725.90180,682079,26378.431,1528187673.72220,0
1726113600000,58197.90,58397.50,57810.00,58101.80,24243.847,1726127999999,1407798006.19340,369937,12530.435,727625750.72710,0
1726128000000,58101.70,58317.50,57867.00,58031.70,22402.437,1726142399999,1301264484.72940,315926,11655.486,676923979.23790,0
1726142400000,58031.70,58606.60,57310.00,57472.10,95837.316,1726156799999,5539520340.69360,1125390,47482.743,2745220189.69750,0
1726156800000,57472.20,58425.70,57454.40,58366.30,46353.896,1726171199999,2694314858.49310,609023,23071.655,1340904470.28420,0
1726171200000,58366.30,58366.80,57734.90,58097.00,22665.168,1726185599999,1316249794.51360,331256,11942.621,693698918.38440,0
1726185600000,58097.10,58226.80,57800.80,57827.00,16460.526,1726199999999,954809025.27770,252524,7491.739,434591452.15200,0
1726200000000,57827.00,58108.80,57708.00,58079.80,16302.311,1726214399999,943578423.76220,221484,8639.586,500101777.72780,0
1726214400000,58079.70,58321.90,57792.50,57852.60,25215.501,1726228799999,1464845776.35650,317471,11945.347,694036343.34950,0
1726228800000,57852.60,59706.10,57594.00,59623.50,115499.474,1726243199999,6757679027.94950,1146809,61121.736,3577935018.27720,0
1726243200000,59623.60,59979.20,59278.90,59703.10,61622.677,1726257599999,3676193784.46560,760058,31170.539,1859701671.88120,0
1726257600000,59703.10,60597.00,59588.00,60456.20,42329.003,1726271999999,2550184842.04640,590902,22706.099,1367968107.38770,0
1726272000000,60456.20,60572.90,60255.40,60290.50,15486.844,1726286399999,935660903.41610,247326,7323.811,442501615.46630,0
1726286400000,60290.50,60318.80,59866.00,60110.40,17391.535,1726300799999,1044701427.28620,252482,8473.844,508972040.80620,0
1726300800000,60110.30,60130.00,59577.70,59680.00,19441.411,1726315199999,1163348344.34180,271785,8997.375,538484448.48820,0
1726315200000,59680.10,59988.90,59610.00,59840.10,17932.901,1726329599999,1072215068.10910,247694,9141.245,546572806.34980,0
1726329600000,59840.10,59953.00,59360.10,59778.40,20367.115,1726343999999,1216039559.64860,284681,9634.699,575309953.31000,0
1726344000000,59778.40,60135.80,59740.00,59964.00,11960.771,1726358399999,717282141.71410,193234,6245.133,374546816.09850,0
1726358400000,59963.90,60247.90,59950.00,60130.20,11165.607,1726372799999,671388007.23010,172257,5872.394,353102439.26310,0
1726372800000,60130.20,60193.60,60047.90,60166.80,7003.375,1726387199999,421127952.52830,115661,3415.506,205397588.35760,0
1726387200000,60166.70,60178.00,59848.60,59977.00,11882.577,1726401599999,712887097.25740,170243,5663.885,339806864.24440,0
1726401600000,59977.00,60369.40,59823.00,60304.60,25224.832,1726415999999,1517013276.40130,327184,13306.654,800392667.52510,0
1726416000000,60304.60,60323.10,59663.00,59847.70,29765.693,1726430399999,1783576506.06530,393067,14747.350,883671360.86170,0
1726430400000,59847.70,59910.20,58654.00,59100.50,45482.122,1726444799999,2694800796.94680,558025,20892.414,1237996760.49300,0
1726444800000,59100.50,59182.20,58079.70,58546.50,54220.709,1726459199999,3174222968.66980,692340,27026.773,1582468754.91820,0
1726459200000,58546.40,58935.00,58279.20,58874.60,26326.722,1726473599999,1543142024.01880,328831,13540.486,793804948.84980,0
1726473600000,58874.60,59159.10,58463.60,58630.00,28655.980,1726487999999,1684482375.12770,356019,14143.917,831497836.81140,0
1726488000000,58630.10,58766.00,57550.00,57860.70,71193.929,1726502399999,4133276666.38270,839410,33804.689,1962813523.26490,0
1726502400000,57860.70,58250.00,57446.30,57915.40,48106.279,1726516799999,2781541690.56020,584306,24357.523,1408466750.84510,0
1726516800000,57915.50,58397.90,57576.10,58187.00,22195.813,1726531199999,1286675520.25390,318193,11491.333,666172034.74760,0
1726531200000,58187.00,58320.00,57588.80,58035.20,26540.640,1726545599999,1537523743.63120,341187,12176.648,705292473.39280,0
1726545600000,58035.20,58762.00,57993.00,58668.10,23933.192,1726559999999,1399310620.55450,303822,12590.189,736043046.56370,0
1726560000000,58668.10,59274.40,58600.00,59055.10,37558.458,1726574399999,2214740007.47130,433361,18438.036,1087389208.97620,0
1726574400000,59055.00,61345.00,58850.00,61103.00,138114.453,1726588799999,8307465628.81700,1419302,74773.246,4498985139.89490,0
1726588800000,61111.00,61240.60,59600.00,59946.00,66312.487,1726603199999,4018082981.92320,843767,31431.937,1904861211.63450,0
1726603200000,59945.90,60398.20,59696.00,60281.00,25982.836,1726617599999,1561207633.27720,374227,13240.934,795692173.00980,0
1726617600000,60281.00,60747.70,59838.00,60490.00,27659.690,1726631999999,1667927239.60200,399020,14683.856,885460893.25190,0
1726632000000,60490.10,60664.90,60166.70,60403.70,18106.577,1726646399999,1093289499.20000,244683,8970.861,541673737.38590,0
1726646400000,60403.60,60403.70,59360.10,59824.60,42775.420,1726660799999,2560024178.03130,480987,20338.677,1216874373.49750,0
1726660800000,59824.50,60130.00,59261.90,59400.10,56105.508,1726675199999,3344697935.83930,664780,27424.121,1635042235.65000,0
1726675200000,59400.10,61320.70,59138.00,60024.60,158110.080,1726689599999,9543636723.81330,1766553,79262.974,4785096958.38120,0
1726689600000,60024.60,61765.00,59430.00,61735.30,52972.037,1726703999999,3207934914.60820,629854,27876.541,1689097083.54730,0
1726704000000,61735.30,62555.00,61534.00,62086.50,71083.208,1726718399999,4411136056.23990,817372,36402.900,2259218958.74780,0
1726718400000,62086.60,62155.00,61779.90,62071.00,23263.940,1726732799999,1442246245.99180,295494,11908.207,738310144.34670,0
1726732800000,62071.00,62697.00,61851.30,62604.50,40249.506,1726747199999,2508297128.32660,458705,21248.521,1324265638.37830,0
1726747200000,62604.50,63483.80,62540.30,63129.00,85542.087,1726761599999,5392349237.83820,975616,43548.130,2745085653.60750,0
1726761600000,63129.00,63830.10,62905.60,63229.40,56180.057,1726775999999,3565485817.21850,711394,28195.597,1789525819.26110,0
1726776000000,63229.40,63229.50,62623.40,62926.90,26063.614,1726790399999,1640650924.66960,341170,13165.070,828813088.43730,0
1726790400000,62926.90,63728.20,62579.20,63723.30,32841.521,1726804799999,2071492030.56820,439303,17858.329,1126655881.99030,0
1726804800000,63723.20,64126.70,63363.70,63494.40,52132.864,1726819199999,3324094312.44140,619877,26136.998,1666643494.91610,0
1726819200000,63494.50,63673.80,63080.10,63417.10,35056.918,1726833599999,2222965970.38990,373911,16130.626,1023014200.57200,0
1726833600000,63417.20,63528.70,62535.00,63120.20,79408.734,1726847999999,5003683458.60830,909945,38264.246,2411029474.51510,0
1726848000000,63120.20,63257.60,62320.00,62772.10,41022.336,1726862399999,2574743778.82150,519121,19661.465,1234145842.86780,0
1726862400000,62772.00,63280.00,62669.20,63175.70,16710.462,1726876799999,1053995650.27020,229105,9344.475,589409683.50360,0
1726876800000,63175.80,63282.00,62790.00,62865.10,17298.311,1726891199999,1089670216.99870,235816,8433.170,531239692.22210,0
1726891200000,62865.00,63114.60,62714.20,63060.00,12981.750,1726905599999,816866164.86460,170247,6628.303,417138062.91800,0
1726905600000,63060.10,63120.00,62936.80,63058.00,8566.426,1726919999999,539964789.16120,125736,4127.420,260174027.12870,0
1726920000000,63058.00,63286.90,62995.20,63146.60,14099.266,1726934399999,890233742.44310,196635,7385.157,466333143.82810,0
