open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1714521600000,60651.20,60816.70,59555.00,60214.00,41842.441,1714535999999,2513609283.29130,672586,20553.147,1234678532.85830,0
1714536000000,60214.00,60331.80,57030.00,57482.00,111582.926,1714550399999,6523262448.37701,1395314,49772.919,2909380357.94058,0
1714550400000,57482.00,57881.00,56537.70,57862.10,105319.627,1714564799999,6024143258.44672,1383095,51402.485,2940822278.97471,0
1714564800000,57862.20,58257.80,56651.20,56865.20,86671.022,1714579199999,4979746068.17025,1128379,42551.404,2445032804.76521,0
1714579200000,56865.30,59438.20,56600.00,56935.70,163355.410,1714593599999,9459213608.20692,1974851,80736.533,4675889587.40031,0
1714593600000,56935.70,58550.80,56729.00,58307.60,55336.974,1714607999999,3193949984.13464,724392,29380.102,1696097254.23992,0
1714608000000,58307.70,58571.10,56951.60,57407.60,48642.413,1714622399999,2800515999.36301,661339,23207.234,1336117836.32688,0
1714622400000,57407.70,57933.10,57175.40,57645.00,24643.195,1714636799999,1418074900.37950,393200,12825.920,738170595.67210,0
1714636800000,57645.00,58696.60,57542.40,58538.40,54335.416,1714651199999,3155967688.83920,668046,28553.152,1658907263.61080,0
1714651200000,58538.50,59441.60,58186.70,59230.70,97124.360,1714665599999,5709384707.42210,1187300,48497.086,2851493634.33630,0
1714665600000,59230.80,59557.40,58895.60,59324.40,38379.928,1714679999999,2270312157.00900,645031,18811.008,1112979800.99440,0
1714680000000,59324.50,59637.30,58594.40,59036.70,36103.990,1714694399999,2133713666.04770,523275,17855.849,1055524096.47460,0
1714694400000,59036.70,59976.90,58781.30,59687.90,36797.051,1714708799999,2188748739.39970,570436,18668.909,1110624944.86060,0
1714708800000,59687.90,59810.00,59031.50,59158.10,23719.982,1714723199999,1408697984.63970,380177,11274.086,669582038.83860,0
1714723200000,59158.10,59562.90,58818.20,59269.30,31556.268,1714737599999,1866884545.51140,469522,15652.286,926096348.32700,0
1714737600000,59269.40,62239.60,58970.50,61662.10,155671.882,1714751999999,9497543018.38710,1902774,80966.348,4939496377.47140,0
1714752000000,61662.20,62181.00,61497.60,62031.90,40812.563,1714766399999,2521813826.51430,621690,20465.116,1264777836.48310,0
1714766400000,62031.90,63333.00,61931.10,62853.70,65048.713,1714780799999,4080564995.06150,898888,34645.056,2173339221.90110,0
1714780800000,62853.70,63555.50,62520.00,62698.10,35544.126,1714795199999,2237156815.17260,526080,17733.726,1116670294.56020,0
1714795200000,62698.00,63430.00,62652.50,62931.30,29638.413,1714809599999,1868168883.92890,441014,15001.806,945596589.73160,0
1714809600000,62931.40,64547.90,62888.00,63850.00,62488.680,1714823999999,3988831523.55850,803554,33502.579,2138681140.23840,0
1714824000000,63850.00,64137.80,63424.00,63590.00,35808.475,1714838399999,2282363849.52250,525228,17677.829,1126918782.13900,0
1714838400000,63590.10,64000.00,63278.10,63885.20,21209.796,1714852799999,1348715500.32850,366724,11297.503,718681921.26930,0
1714852800000,63885.20,64198.90,63503.10,63864.20,20515.709,1714867199999,1309465379.37050,351942,9513.796,607306592.89150,0
1714867200000,63864.30,64170.60,62833.00,63209.80,40066.159,1714881599999,2538844998.35730,592620,19258.958,1220617883.05020,0
1714881600000,63209.80,63932.40,63067.30,63697.10,22134.259,1714895999999,1405267815.33630,355960,11900.333,755767796.74280,0
1714896000000,63697.10,63907.90,63505.70,63838.00,20907.752,1714910399999,1332062383.28800,390922,10637.318,677805134.01880,0
1714910400000,63838.10,64644.30,63588.70,64398.00,51798.380,1714924799999,3319898175.86780,739451,27444.887,1759513976.30070,0
1714924800000,64398.10,64531.90,63756.00,63846.00,29615.387,1714939199999,1899872878.38890,429549,13831.634,887410087.83870,0
1714939200000,63846.00,64217.40,63520.30,63988.00,20973.716,1714953599999,1338539502.26250,331174,11315.306,722179077.88440,0
1714953600000,63987.90,64443.30,63666.00,63830.10,22429.192,1714967999999,1437121517.90980,395524,10242.983,656348258.55100,0
1714968000000,63830.00,64564.50,63738.90,64509.60,29368.823,1714982399999,1886000062.94500,448003,16347.761,1049860840.27600,0
1714982400000,64509.50,65500.00,63779.10,64178.10,90546.106,1714996799999,5858199923.14280,1174635,46111.746,2984488207.27810,0
1714996800000,64178.10,64295.10,62900.00,63599.80,92005.477,1715011199999,5850570813.27310,1205394,44695.982,2842519833.14870,0
1715011200000,63599.90,63731.30,62655.30,63200.00,52386.835,1715025599999,3310307152.15610,716895,25566.965,1615826043.38340,0
1715025600000,63199.90,63598.70,63025.00,63142.80,18373.634,1715039999999,1163660835.67360,323504,8475.528,536820070.16390,0
1715040000000,63142.70,63950.00,62805.60,63204.10,38286.024,1715054399999,2427297699.66920,610669,18567.683,1177321224.10100,0
1715054400000,63204.10,63830.00,63056.80,63648.90,23770.021,1715068799999,1509228201.98570,420224,12160.366,772167409.31660,0
1715068800000,63648.90,64392.20,63313.20,63472.40,47888.360,1715083199999,3063013983.21460,686049,23389.998,1496280655.93010,0
1715083200000,63472.40,64320.00,63001.00,63710.00,57889.868,1715097599999,3682454630.90330,778576,29511.708,1877548457.53410,0
1715097600000,63710.10,63875.00,62758.10,63034.70,34222.559,1715111999999,2163545503.86400,521931,16067.773,1015905153.42300,0
1715112000000,63034.70,63177.30,62203.60,62296.00,36917.814,1715126399999,2313494856.64050,573977,16932.100,1061324285.61660,0
1715126400000,62296.00,62949.20,62055.00,62864.00,28153.491,1715140799999,1761395520.97220,482344,14500.863,907423356.70210,0
1715140800000,62864.00,62994.90,62036.10,62186.70,31663.880,1715155199999,1976900547.01930,484619,14797.532,923818049.48680,0
1715155200000,62186.70,62517.60,62005.80,62224.90,29263.081,1715169599999,1821984588.02200,486028,15237.914,948842196.61870,0
1715169600000,62224.90,62800.00,61736.70,62251.80,67533.185,1715183999999,4201041948.10330,871059,32934.978,2049235125.00840,0
1715184000000,62251.90,62743.90,61902.80,62148.70,29625.538,1715198399999,1846817278.74550,449604,15092.104,940838780.58400,0
1715198400000,62148.60,62224.50,60843.60,61157.90,55412.404,1715212799999,3401312881.09410,721192,26101.658,1602342095.77330,0
1715212800000,61157.90,61779.00,61113.00,61647.40,22040.640,1715227199999,1354914912.41100,363178,11024.333,677730353.40030,0
1715227200000,61647.50,61753.20,61087.00,61222.50,21456.884,1715241599999,1319206122.89180,337539,10003.171,615154964.02570,0
1715241600000,61222.50,61429.20,60550.00,61033.00,42557.014,1715255999999,2597308078.26680,613524,20995.715,1281880397.62950,0
1715256000000,61033.00,62262.10,60846.70,62122.50,66846.839,1715270399999,4113709226.88680,861171,34876.490,2146594200.14660,0
1715270400000,62122.50,62637.30,61707.80,62420.60,48794.861,1715284799999,3035232240.40020,671907,24882.952,1547943652.13580,0
1715284800000,62420.60,63447.20,62312.30,63050.10,40755.064,1715299199999,2561415736.87260,574499,21226.476,1334195135.56690,0
1715299200000,63050.00,63070.20,62633.20,62880.00,19493.079,1715313599999,1224809248.02150,331063,8934.030,561372801.33850,0
1715313600000,62880.00,63365.50,62638.30,63053.90,29665.211,1715327999999,1869857888.30220,412590,15561.580,980999313.35430,0
1715328000000,63053.80,63299.00,62758.70,63276.50,21952.047,1715342399999,1382761982.52760,328093,11048.018,696055201.42680,0
1715342400000,63276.50,63446.50,60645.30,60893.80,129675.576,1715356799999,8004868842.39240,1559304,59550.191,3675576318.31870,0
1715356800000,60893.70,61262.70,60117.40,60682.40,83338.902,1715371199999,5053769155.49960,1077411,40064.594,2429881498.54590,0
1715371200000,60682.40,60985.80,60416.60,60778.10,23090.145,1715385599999,1402167427.65630,354453,11189.778,679541702.26920,0
1715385600000,60778.00,61079.40,60617.00,60706.00,19987.403,1715399999999,1215816474.49420,303464,9908.216,602757152.81490,0
1715400000000,60706.00,61055.50,60680.40,60988.90,16168.856,1715414399999,984185184.42920,267748,8297.765,505091231.55060,0
1715414400000,60989.00,61028.00,60432.60,60654.50,18892.240,1715428799999,1147434584.98450,300424,9289.801,564284503.71090,0
1715428800000,60654.60,61491.40,60602.60,61146.10,29790.488,1715443199999,1817616270.32680,434223,15294.987,933209324.69200,0
1715443200000,61146.10,61390.00,60976.80,61112.90,15661.949,1715457599999,957690029.25860,281008,7459.748,456187646.45020,0
1715457600000,61113.00,61129.90,60720.30,60809.20,12793.851,1715471999999,779104513.78260,204871,6094.972,371199187.28310,0
1715472000000,60809.20,61081.30,60778.00,60902.50,8957.244,1715486399999,545639942.72050,172569,4852.268,295592594.29290,0
1715486400000,60902.60,61097.00,60557.30,60803.80,13680.716,1715500799999,832516342.07020,214190,6299.398,383382014.49640,0
1715500800000,60803.80,61361.90,60757.70,61120.00,20279.049,1715515199999,1238804754.84190,290560,10862.497,663460217.57730,0
1715515200000,61120.10,61598.80,61050.00,61395.90,17168.030,1715529599999,1051821588.32580,263174,8930.962,547295814.03760,0
1715529600000,61395.90,61849.40,61158.30,61393.50,28818.414,1715543999999,1772426362.81820,432020,14094.012,866811237.57390,0
1715544000000,61393.40,61527.50,60870.00,61455.80,15140.444,1715558399999,927365520.66690,267629,7053.475,432078937.55720,0
1715558400000,61455.70,61787.60,60750.00,61130.00,42993.269,1715572799999,2630167285.19310,592085,21486.048,1314231770.42180,0
1715572800000,61130.00,62426.00,60757.60,62296.60,44748.278,1715587199999,2754176350.35540,596303,23072.700,1420377270.55800,0
1715587200000,62296.50,63289.30,62296.50,62700.00,74300.067,1715601599999,4663015622.88880,918939,38375.991,2408691854.11690,0
1715601600000,62699.90,63183.00,62400.00,62980.50,42598.003,1715615999999,2676510269.47040,631782,21429.591,1346645086.39930,0
1715616000000,62981.20,63440.00,62540.20,63140.50,43073.508,1715630399999,2712238729.65490,652712,21839.419,1375308589.64480,0
1715630400000,63139.60,63162.10,62683.50,62912.10,14213.948,1715644799999,894272571.72560,248074,6926.722,435745866.91910,0
1715644800000,62912.20,63099.60,62377.20,62464.80,30244.783,1715659199999,1895219306.33360,471583,15014.968,940895082.22500,0
1715659200000,62464.80,62749.90,61373.20,62002.10,53110.693,1715673599999,3293445386.26410,687353,25266.051,1566799308.57240,0
1715673600000,62002.00,62015.70,61492.80,61770.20,22566.352,1715687999999,1393448622.02910,337553,11202.777,691764771.68110,0
1715688000000,61770.20,62295.90,60950.00,61749.90,91131.328,1715702399999,5621081751.72870,1196517,44387.968,2738391235.41480,0
1715702400000,61750.00,61793.00,61116.60,61563.60,34540.720,1715716799999,2120387406.30770,538482,17615.256,1081345701.97800,0
1715716800000,61563.60,61768.90,61444.60,61550.50,12751.398,1715731199999,785624287.64120,255015,5910.216,364152251.07970,0
1715731200000,61550.50,61998.00,61316.10,61923.20,18643.623,1715745599999,1150079390.18970,366653,9327.039,575368820.64750,0
1715745600000,61923.20,62245.10,61783.20,62157.40,20302.939,1715759999999,1257955413.66620,339895,9801.621,607438607.21610,0
