open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1740787200000,84299.60,85638.00,83779.00,85279.30,31502.988,1740801599999,2671827078.70310,661453,16704.073,1416590904.16090,0
1740801600000,85279.10,86516.50,84698.80,84707.30,39241.067,1740815999999,3357911067.56810,628975,18686.609,1599421443.67160,0
1740816000000,84707.20,85452.40,84343.00,84593.60,26089.157,1740830399999,2215359717.57720,485958,12950.406,1099823879.91570,0
1740830400000,84593.60,84908.50,84285.00,84755.10,17714.663,1740844799999,1498443104.99850,449611,8987.824,760395310.96280,0
1740844800000,84755.00,85613.40,84652.00,85431.20,16936.818,1740859199999,1441854475.53180,416100,9321.652,793715615.35540,0
1740859200000,85431.10,86219.70,85239.60,86007.70,15511.978,1740873599999,1330492975.60380,372586,7754.842,665296500.34380,0
1740873600000,86007.70,86449.90,85571.80,85811.90,18529.902,1740887999999,1593938654.89010,467399,9206.447,792093322.53640,0
1740888000000,85812.00,86515.00,85490.00,86191.40,13859.725,1740902399999,1192334622.69220,327789,7004.179,602664011.46040,0
1740902400000,86191.40,86219.50,85605.00,86047.00,16697.034,1740916799999,1433954651.70920,320303,8096.917,695354480.36150,0
1740916800000,86047.10,88644.00,85015.00,87390.10,74595.642,1740931199999,6472957825.46910,1250496,39379.298,3417339400.12880,0
1740931200000,87390.10,94971.00,87236.00,93467.30,192872.480,1740945599999,17718491476.58810,3092783,99448.195,9131514871.40500,0
1740945600000,93467.20,94800.00,93444.90,94222.80,48156.755,1740959999999,4531705986.06400,841654,23862.188,2245453182.14050,0
1740960000000,94222.00,94373.40,92380.10,92660.00,37429.120,1740974399999,3484806962.90640,834665,17516.452,1631143743.52040,0
1740974400000,92660.00,93304.90,91150.00,92318.00,40159.560,1740988799999,3703326982.04580,763075,18873.080,1741439948.74360,0
1740988800000,92318.00,92888.00,91100.00,92700.00,37107.704,1741003199999,3413931817.37130,855192,19377.581,1783019819.97500,0
1741003200000,92700.00,93666.00,89100.00,90009.50,115283.973,1741017599999,10512698025.07200,2149766,55417.405,5054625591.28060,0
1741017600000,90009.50,90959.10,85495.50,85552.00,122196.084,1741031999999,10779085082.60650,2371913,58446.325,5158077029.05750,0
1741032000000,85552.00,86999.90,85029.00,86192.70,83855.961,1741046399999,7213800698.92830,1690280,42678.954,3672193334.51520,0
1741046400000,86193.30,86773.50,82420.00,83929.00,106129.625,1741060799999,8936890067.80780,2187031,50497.588,4252178185.35890,0
1741060800000,83928.90,84566.00,83100.30,83159.40,32146.523,1741075199999,2693634532.59630,846928,16157.914,1354208220.05290,0
1741075200000,83159.40,84359.50,83000.10,83890.10,26599.170,1741089599999,2227173700.98820,676824,13643.135,1142241416.69590,0
1741089600000,83890.10,84934.90,81200.00,82945.00,118850.856,1741103999999,9885772946.29270,2444217,59159.317,4922734016.78600,0
1741104000000,82945.00,88488.00,81911.10,88165.30,91455.087,1741118399999,7824627780.89590,1930176,46875.798,4009832927.86750,0
1741118400000,88165.30,88931.00,86544.00,87245.90,57253.537,1741132799999,5022913034.62940,1065443,28409.722,2492871741.35390,0
1741132800000,87245.90,87850.00,86328.00,86813.60,31773.108,1741147199999,2771185478.13340,839622,15418.869,1344944320.96710,0
1741147200000,86813.70,87688.00,86694.00,87573.90,15899.215,1741161599999,1385749697.93750,414807,8049.851,701719090.44380,0
1741161600000,87573.90,90625.00,87549.00,89777.60,50928.602,1741175999999,4546357764.61030,962509,26136.666,2333425121.91160,0
1741176000000,89777.60,90897.10,87890.00,88312.60,93893.227,1741190399999,8387867287.46710,1784392,45377.388,4053829080.16960,0
1741190400000,88312.50,90444.00,87558.00,89711.20,63517.478,1741204799999,5660380230.64360,1390177,32524.206,2898606628.45010,0
1741204800000,89711.20,91000.00,89626.30,90566.10,22989.460,1741219199999,2075237357.86730,568502,11519.366,1040047060.67680,0
1741219200000,90566.10,91988.00,89955.00,91563.20,37147.404,1741233599999,3386470023.41340,928362,18568.743,1692790325.47700,0
1741233600000,91563.20,92780.30,91222.00,91311.30,32218.874,1741247999999,2966161435.90400,692746,16443.496,1514301455.87430,0
1741248000000,91311.40,91642.30,90572.40,91319.20,30673.037,1741262399999,2795837776.06810,666235,15425.896,1406181248.44150,0
1741262400000,91319.20,91420.00,89070.00,90777.90,79791.931,1741276799999,7199040757.53460,1559525,39778.662,3589120719.48150,0
1741276800000,90777.90,91025.70,87790.50,88488.50,73825.248,1741291199999,6568817456.31290,1372395,35921.354,3195137669.74230,0
1741291200000,88488.50,90748.00,88428.80,89887.80,49402.138,1741305599999,4434307487.77490,842422,25455.209,2284174973.87600,0
1741305600000,89887.90,91257.70,84600.00,86958.50,132530.280,1741319999999,11573793377.76870,2303422,64384.592,5625071740.48560,0
1741320000000,86958.40,88569.90,86809.20,88308.80,26269.039,1741334399999,2310129190.69510,519379,13252.468,1165269553.59800,0
1741334400000,88308.80,89666.00,87932.00,88928.80,27344.006,1741348799999,2429019887.68460,540207,13993.351,1243104134.72820,0
1741348800000,88928.90,91107.90,87979.00,88424.90,106013.324,1741363199999,9481805229.18140,1892180,52707.327,4715220775.73920,0
1741363200000,88425.00,88990.00,86530.00,87787.20,87066.667,1741377599999,7641501164.88520,1666822,44363.899,3893691428.66570,0
1741377600000,87787.30,88494.30,85555.00,86753.80,73250.879,1741391999999,6348930307.08950,1293917,35053.331,3039367337.37900,0
1741392000000,86753.80,86876.50,85108.00,85880.00,27166.455,1741406399999,2335907554.42350,551010,13289.110,1142686268.07280,0
