open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1751328000000,107087.30,107499.90,106972.90,107149.40,9332.538,1751342399999,1000577047.04160,192059,4550.687,487912896.52310,0
1751342400000,107149.40,107164.50,106557.40,107134.90,15896.580,1751356799999,1698591287.96670,257899,7731.238,826147366.64080,0
1751356800000,107134.80,107139.10,106222.00,106556.80,16028.372,1751371199999,1707440550.30750,269887,7885.626,839993773.10170,0
1751371200000,106556.80,107140.70,105578.00,105908.30,45292.146,1751385599999,4810424746.36300,705783,21795.349,2315030108.87970,0
1751385600000,105908.30,106248.60,105333.00,105340.10,21726.122,1751399999999,2298191074.48610,371066,10414.646,1101700387.23510,0
1751400000000,105340.10,106066.10,105182.60,105637.90,12158.643,1751414399999,1283742054.93320,247037,6234.418,658271546.83730,0
1751414400000,105637.90,106165.10,105010.00,106140.00,15209.233,1751428799999,1606918151.78100,275438,7802.611,824625151.91690,0
1751428800000,106140.00,107144.40,106074.20,107026.00,21402.727,1751443199999,2283208591.21760,334142,11263.220,1201391271.67920,0
1751443200000,107026.10,107799.90,107026.10,107439.60,30093.388,1751457599999,3236493096.38280,396949,14351.858,1543383301.80920,0
1751457600000,107439.70,108754.60,107132.30,108695.30,42934.441,1751471999999,4633323677.97440,606638,23683.181,2556576227.89730,0
1751472000000,108695.40,109690.40,108603.90,109621.90,52472.299,1751486399999,5732834537.09490,756538,27820.917,3039680251.25780,0
1751486400000,109621.80,109621.90,108682.50,108800.00,15455.173,1751500799999,1686858718.10790,251753,7492.139,817909579.84050,0
1751500800000,108800.00,109075.10,108480.60,108594.80,12861.074,1751515199999,1398870226.02530,245253,6298.619,685157230.94900,0
1751515200000,108594.80,109516.30,108509.10,109235.00,16803.208,1751529599999,1833625799.35790,278665,9122.503,995488678.99090,0
1751529600000,109234.90,110265.10,109234.90,109551.00,26021.311,1751543999999,2856674353.94710,394664,13827.023,1518165312.63240,0
1751544000000,109551.10,110484.00,108706.00,109089.80,60448.794,1751558399999,6626799537.17370,936205,30491.821,3343127189.49520,0
1751558400000,109089.90,109865.90,108966.00,109743.90,17643.766,1751572799999,1930409644.43590,322275,9633.685,1054014557.10410,0
1751572800000,109743.80,109963.10,109488.80,109545.20,7709.844,1751587199999,845949919.55320,165512,3854.238,422911095.64210,0
1751587200000,109545.10,109732.30,109050.00,109195.60,10659.199,1751601599999,1165549107.73040,204085,5098.493,557529961.91290,0
1751601600000,109195.70,109283.20,108661.00,108661.00,15465.862,1751615999999,1684571710.61560,258722,7092.355,772606423.34650,0
1751616000000,108661.10,109071.10,108456.40,108842.30,16634.811,1751630399999,1809991522.10460,232277,8690.556,945769862.43250,0
1751630400000,108842.20,108929.30,107436.00,107534.70,48983.286,1751644799999,5289705980.45960,670760,22701.508,2451763062.69930,0
1751644800000,107534.60,107868.60,107200.00,107429.60,28292.819,1751659199999,3042880687.76950,397776,13621.032,1465107657.24490,0
1751659200000,107429.60,108229.00,107385.90,107935.40,12269.870,1751673599999,1323723926.58090,193542,7045.755,760191544.07740,0
1751673600000,107935.30,108218.00,107688.30,108093.50,7916.035,1751687999999,854893014.76060,152115,3934.171,424915198.13570,0
1751688000000,108093.40,108368.10,107946.10,108000.90,7573.066,1751702399999,818764029.84570,137885,3855.743,416943130.41860,0
1751702400000,108000.80,108175.00,107828.10,108059.10,5891.798,1751716799999,636324570.85700,127108,3035.268,327835062.47540,0
1751716800000,108059.20,108194.40,107908.80,108012.70,5090.317,1751731199999,550072722.84200,107777,2503.411,270536079.47060,0
1751731200000,108012.60,108130.70,107809.20,108092.10,6157.434,1751745599999,664801629.86540,120770,3164.205,341635259.15530,0
1751745600000,108092.20,108183.80,107930.10,108153.40,4032.298,1751759999999,435798293.99570,89296,1969.231,212842529.16040,0
1751760000000,108153.40,108211.00,107968.10,107996.30,4372.140,1751774399999,472608460.13120,80119,2070.173,223783385.83300,0
1751774400000,107996.20,108180.00,107901.00,107991.30,3924.309,1751788799999,423914522.20670,80920,2080.089,224703883.34340,0
1751788800000,107991.40,108087.20,107743.40,108017.30,7597.263,1751803199999,819774287.18360,115738,3689.102,398102841.25660,0
1751803200000,108017.30,109079.10,107984.70,108856.80,25569.419,1751817599999,2778008965.74350,404931,13737.627,1492367016.59410,0
1751817600000,108856.80,108917.00,108209.60,108493.80,10930.018,1751831999999,1186759025.35820,215006,4789.336,520053189.67250,0
1751832000000,108493.80,109684.70,108477.90,109145.80,19995.454,1751846399999,2183356228.69990,382163,10740.699,1172810159.38130,0
1751846400000,109145.80,109667.30,108622.60,109348.90,15642.606,1751860799999,1707859730.27830,286556,8069.146,881055800.93210,0
1751860800000,109349.00,109409.70,108611.00,109016.30,11504.510,1751875199999,1253814881.01410,199152,5457.532,594763503.48780,0
1751875200000,109016.30,109041.20,108525.00,108599.90,12004.305,1751889599999,1305657765.68560,187974,5736.906,623954150.07120,0
1751889600000,108599.80,108612.20,107903.20,108249.00,30362.595,1751903999999,3287434033.06420,506965,14716.175,1593495137.63720,0
1751904000000,108248.90,108460.80,107456.00,107999.90,28556.766,1751918399999,3082737203.94680,448019,13806.424,1490738197.89270,0
1751918400000,107999.90,108250.10,107728.50,108203.90,8326.796,1751932799999,899179798.64130,159880,4352.862,470090777.18150,0
1751932800000,108203.90,108475.00,107400.00,107852.60,17984.307,1751947199999,1940061071.38910,305139,8875.949,957614931.63180,0
1751947200000,107852.50,108445.80,107696.50,108440.70,10189.634,1751961599999,1101987656.01670,174010,5736.816,620470002.22600,0
1751961600000,108440.70,108964.10,108172.40,108713.10,15943.556,1751975999999,1731500216.67380,257254,7889.597,856883402.27750,0
1751976000000,108713.20,109180.00,108151.00,108217.00,24144.169,1751990399999,2622919219.14880,435725,11367.260,1234983341.38380,0
1751990400000,108217.00,109115.40,108041.00,108723.60,20875.072,1752004799999,2269034083.25760,357181,10715.770,1164730510.47770,0
1752004800000,108723.60,108928.00,108570.10,108873.10,6019.289,1752019199999,654827982.78780,128982,2862.686,311434896.82830,0
1752019200000,108873.20,109107.40,108284.20,108311.90,11601.542,1752033599999,1260970675.96810,191265,5480.618,595764927.78910,0
1752033600000,108311.90,108900.00,108273.50,108674.80,9998.912,1752047999999,1085981837.67340,172217,5167.467,561196785.44820,0
1752048000000,108674.70,109074.00,108510.00,109008.30,9544.375,1752062399999,1038620502.92060,166009,4619.969,502740921.64550,0
1752062400000,109008.30,109738.50,108429.00,109020.00,44231.698,1752076799999,4827958488.36980,631731,23042.163,2515193169.88470,0
1752076800000,109019.90,112036.80,108975.90,111718.80,55843.017,1752091199999,6173987601.57400,792727,32200.796,3560857848.52950,0
1752091200000,111718.80,111931.50,110508.00,111199.90,36615.187,1752105599999,4070682529.39290,594673,17414.090,1935950255.31000,0
1752105600000,111199.80,111548.30,110834.60,111028.20,13062.149,1752119999999,1451853442.03940,230907,6717.533,746707540.66440,0
1752120000000,111028.30,111399.70,110894.20,111186.10,10503.767,1752134399999,1167258208.09870,192945,5218.845,579928754.79110,0
1752134400000,111186.20,111370.30,110800.00,110972.20,12366.984,1752148799999,1373314780.12510,188156,5606.607,622640106.10920,0
1752148800000,110972.10,111363.50,110432.20,111350.00,29486.905,1752163199999,3270598769.85600,473279,14592.182,1618712794.32110,0
1752163200000,111350.00,113760.00,111267.70,113246.10,78710.069,1752177599999,8885879183.38070,1059557,41629.059,4698339880.81600,0
1752177600000,113246.10,117500.00,113208.40,115979.20,81440.339,1752191999999,9424812072.87340,1275879,45444.527,5256896448.54710,0
1752192000000,115979.20,116945.80,115186.70,116839.50,29918.240,1752206399999,3473788751.83360,546109,16224.614,1883996615.56360,0
1752206400000,116839.50,118395.90,116429.20,117522.70,57156.787,1752220799999,6724351573.02910,848809,28389.763,3340047352.29160,0
1752220800000,117522.70,118882.80,117522.70,117790.10,30866.366,1752235199999,3646639751.91940,520958,15848.845,1872702719.31220,0
1752235200000,117790.00,118226.00,116725.10,116910.30,41834.893,1752249599999,4919845283.76930,752796,20165.564,2371903757.40700,0
1752249600000,116910.30,118128.00,116611.10,118072.70,25630.995,1752263999999,3008974974.82210,518888,12986.108,1524546054.78870,0
1752264000000,118072.70,118072.70,117130.00,117500.00,14412.076,1752278399999,1694688598.63120,293948,7169.800,843019664.95980,0
1752278400000,117500.00,117818.60,117055.00,117730.00,8464.791,1752292799999,994891567.89770,183755,4209.026,494763864.80030,0
1752292800000,117730.00,118036.70,117454.90,117689.70,9786.843,1752307199999,1152341323.75050,202642,4708.445,554466781.85100,0
1752307200000,117689.60,118176.90,117579.80,117773.60,10654.146,1752321599999,1256257212.79690,219436,5426.361,639912220.85740,0
1752321600000,117773.50,117819.80,116862.40,117075.60,20538.261,1752335999999,2410040538.16390,408007,9681.369,1136110274.19060,0
1752336000000,117075.60,117609.40,117012.00,117525.70,8165.529,1752350399999,958212181.27240,171936,4503.213,528461500.37270,0
1752350400000,117525.70,117527.80,116960.00,117389.30,6112.902,1752364799999,717041488.96750,144729,2865.619,336141916.17650,0
1752364800000,117389.40,117794.70,117164.30,117711.50,7178.918,1752379199999,843428661.20800,173806,3770.275,442977031.73200,0
1752379200000,117711.60,118040.80,117639.70,117950.00,7310.041,1752393599999,861361805.81720,158604,3857.844,454616733.33820,0
1752393600000,117950.00,118058.30,117641.30,118036.10,6329.781,1752407999999,745909981.90480,137611,3186.925,375560523.36850,0
1752408000000,118036.00,119655.00,117933.40,118610.60,39022.920,1752422399999,4631601787.97570,681698,20057.701,2381150430.28820,0
1752422400000,118610.60,119454.90,118325.40,118923.00,14954.202,1752436799999,1777365374.08150,330640,7523.714,894246520.24200,0
1752436800000,118922.90,119333.00,118197.70,119038.30,15256.519,1752451199999,1810873759.92400,328614,7413.372,879939752.11890,0
1752451200000,119038.30,121800.00,118862.60,120733.20,43343.170,1752465599999,5205877339.16740,746110,24398.302,2931904236.85470,0
1752465600000,120733.20,123300.00,120515.90,122731.00,55896.715,1752479999999,6822135812.40410,958569,29105.880,3552911364.02860,0
1752480000000,122731.00,122772.70,121357.00,121474.50,26389.017,1752494399999,3220271659.99350,506710,12675.006,1546750325.66740,0
1752494400000,121474.50,122113.90,119590.90,119863.10,50636.426,1752508799999,6125216100.45800,931054,24190.167,2926876909.43220,0
1752508800000,119863.10,120510.90,119200.00,119920.00,31947.629,1752523199999,3829448866.42370,626488,16176.504,1938993369.01580,0
1752523200000,119920.30,120430.00,119505.00,119816.50,13343.163,1752537599999,1601498650.44100,265739,7288.814,874922245.57650,0
1752537600000,119816.50,119919.40,116870.00,117209.20,58092.182,1752551999999,6865068813.28900,1033780,27472.711,3246027978.05980,0
1752552000000,117209.20,117761.30,116227.00,116777.10,43592.968,1752566399999,5101473688.99350,724185,21620.551,2530929349.73520,0
1752566400000,116777.10,117229.90,116300.00,117110.40,23334.349,1752580799999,2725626423.48700,440261,12212.379,1426650086.41550,0
1752580800000,117110.40,118499.80,115678.10,116393.00,79630.187,1752595199999,9318352523.05690,1351529,38126.920,4461910578.41300,0
1752595200000,116393.10,117727.40,116050.00,116428.90,45663.410,1752609599999,5340867312.26320,783843,21698.192,2537696147.52230,0
1752609600000,116428.80,117965.60,116189.00,117738.50,19664.350,1752623999999,2305211131.86010,405059,10316.747,1209521544.94390,0
1752624000000,117738.60,118208.60,117017.10,117477.60,17005.915,1752638399999,2000071575.12330,359945,8217.164,966564183.44380,0
1752638400000,117477.70,118297.10,117252.20,118181.20,14568.033,1752652799999,1718084747.34780,293244,7637.208,900694292.61750,0
1752652800000,118181.20,119299.90,118113.60,118755.10,24815.797,1752667199999,2948895803.88110,446287,12525.754,1488198696.23650,0
1752667200000,118755.10,119786.70,118156.00,119056.00,52951.251,1752681599999,6294143985.49100,991059,26523.399,3153091268.19130,0
1752681600000,119055.90,119888.00,118430.30,119186.70,27062.815,1752695999999,3226270921.86310,619143,13877.846,1654424627.85720,0
1752696000000,119186.70,120100.00,118359.40,118590.70,22762.137,1752710399999,2715757004.81910,451202,10892.179,1299582157.53260,0
1752710400000,118590.70,119151.30,117663.60,118090.90,24347.198,1752724799999,2878403337.74200,502522,11268.132,1332299441.98510,0
1752724800000,118090.80,118763.40,117810.40,118293.90,15838.307,1752739199999,1873802499.68030,360097,8149.001,964185629.65340,0
1752739200000,118293.80,119216.40,117915.20,117968.90,19524.523,1752753599999,2313430220.82060,415792,9463.798,1121604688.41590,0
1752753600000,117968.80,119100.00,117412.80,118875.00,33485.560,1752767999999,3956965259.39500,655214,16596.263,1961143800.07750,0
1752768000000,118875.00,119879.10,118293.60,118948.80,24071.418,1752782399999,2868611716.73240,516694,12376.544,1475033537.44220,0
