open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1738368000000,102379.80,102734.90,102131.00,102203.90,11261.398,1738382399999,1153738237.78310,286874,4856.683,497613571.04860,0
1738382400000,102203.80,102543.00,102058.80,102127.00,7685.936,1738396799999,786273123.58920,192948,3894.574,398426955.32330,0
1738396800000,102127.00,102242.30,101344.00,101980.10,17719.955,1738411199999,1803542692.01760,381534,8240.974,838915471.93800,0
1738411200000,101980.00,102297.00,101680.00,102031.50,13065.456,1738425599999,1332831708.52730,297028,6448.941,657971004.28820,0
1738425600000,102031.60,102250.00,101392.90,101620.10,12351.277,1738439999999,1258486741.88680,291730,5412.859,551703667.21460,0
1738440000000,101620.10,101620.10,100215.00,100603.60,28779.069,1738454399999,2905459021.78720,628333,12751.548,1287373438.55370,0
1738454400000,100603.60,101426.00,99111.00,99160.80,32062.059,1738468799999,3213493444.64950,642058,13869.600,1390607912.94060,0
1738468800000,99160.80,100470.10,98989.00,99586.20,24488.446,1738483199999,2443024263.52670,530415,11966.707,1193699547.93200,0
1738483200000,99586.20,100071.00,98550.00,98811.60,25456.429,1738497599999,2527927856.52470,519932,11784.749,1170697686.21320,0
1738497600000,98811.50,99384.50,98100.00,99298.60,33912.653,1738511999999,3350886097.31540,678203,16769.611,1657332192.69000,0
1738512000000,99298.60,99319.00,96750.10,98232.00,67223.464,1738526399999,6570853348.24440,1439912,32103.647,3138440807.66760,0
1738526400000,98232.00,98594.90,96029.60,97664.50,49791.642,1738540799999,4843412599.22190,1128048,23801.797,2315506646.98810,0
1738540800000,97664.50,97748.00,91130.30,94001.60,168653.996,1738555199999,15919494256.72680,3244710,80964.242,7644888141.64940,0
1738555200000,94001.60,95373.10,92595.70,95271.10,40481.456,1738569599999,3798507445.32350,1033803,20718.311,1944849334.85260,0
1738569600000,95271.10,95891.90,94716.50,95070.80,36094.712,1738583999999,3439930054.10100,900487,16677.921,1589775663.61910,0
1738584000000,95070.90,99501.40,94111.00,98802.70,91828.338,1738598399999,8872348714.46710,1922608,45771.414,4423472098.49770,0
1738598400000,98802.80,101832.00,97993.30,101831.90,73898.605,1738612799999,7349551594.86560,1427042,38195.150,3799942849.57530,0
1738612800000,101831.90,102456.00,100861.00,101293.70,44130.927,1738627199999,4482027844.23470,918414,21320.307,2165945498.40240,0
1738627200000,101293.60,101729.30,100500.10,100597.10,21676.343,1738641599999,2191447633.97330,533055,10181.727,1029713355.09930,0
1738641600000,100597.20,100736.30,98183.00,98405.10,52017.001,1738655999999,5157219161.45940,1036048,24773.465,2454996993.72970,0
1738656000000,98405.10,99387.00,97792.80,98924.00,29726.530,1738670399999,2931574174.40640,658276,15192.054,1498641532.04750,0
1738670400000,98924.10,100371.00,98215.70,99310.60,55172.933,1738684799999,5482062034.94310,1125723,28024.162,2784785723.23180,0
1738684800000,99310.50,100743.60,98724.10,98811.80,38784.927,1738699199999,3860311897.17870,845695,19156.217,1906695530.20200,0
1738699200000,98812.00,99400.00,96100.00,97709.90,65368.469,1738713599999,6386764298.59980,1295003,31796.699,3106101880.86120,0
1738713600000,97710.00,98914.40,97069.00,97989.50,26689.012,1738727999999,2613085661.36310,636509,13748.112,1346228773.70090,0
1738728000000,97989.50,98300.00,97320.00,97814.90,17884.945,1738742399999,1748726638.41190,406012,8612.640,842271519.71360,0
1738742400000,97814.90,98178.00,97206.00,98161.70,15468.776,1738756799999,1512364940.47050,367814,7607.992,743948694.93320,0
1738756800000,98161.70,99124.20,97709.90,98063.30,34048.979,1738771199999,3348831346.15540,744043,17227.865,1694536365.74200,0
1738771200000,98063.30,98262.30,96442.10,97327.10,33419.487,1738785599999,3252366382.73210,743584,16241.772,1580712314.20340,0
1738785600000,97327.20,97662.60,96106.10,96553.20,23868.467,1738799999999,2312228404.30650,571837,12056.286,1168064037.43880,0
1738800000000,96553.20,97460.00,96373.40,97305.60,14758.431,1738814399999,1430989284.52370,399233,7604.113,737313968.45180,0
1738814400000,97305.60,98390.50,97215.20,98164.90,15525.030,1738828799999,1520221121.24370,338014,7535.464,737840820.02930,0
1738828800000,98164.90,99093.00,97880.00,98826.30,24612.470,1738843199999,2426698017.20710,508388,12946.721,1276578706.74980,0
1738843200000,98826.30,99019.90,96866.90,97285.60,42424.160,1738857599999,4158463366.98100,927861,21556.789,2113245716.46040,0
1738857600000,97285.70,97500.00,95613.50,95946.10,43232.830,1738871999999,4172517290.41890,847435,21424.042,2068189759.17570,0
1738872000000,95946.00,97041.40,95736.00,96515.10,20968.092,1738886399999,2023492924.22810,515888,10809.964,1043351574.51690,0
1738886400000,96515.00,97805.80,96358.30,97410.20,16612.270,1738900799999,1613807538.93980,422930,8537.149,829553863.49560,0
1738900800000,97410.20,97835.00,96536.50,96705.10,17746.436,1738915199999,1722474644.42680,401548,7683.785,745692774.24610,0
1738915200000,96705.00,97722.30,96566.30,97703.80,14669.521,1738929599999,1426952104.63390,344594,7640.191,743210377.16990,0
1738929600000,97703.80,100112.40,97150.00,98257.10,98527.475,1738943999999,9718627606.38800,1611204,49021.299,4835215380.80760,0
1738944000000,98257.10,98535.50,96817.00,96840.10,45070.845,1738958399999,4402895850.44690,868613,21822.270,2132420461.24200,0
