open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume
2024-04-01 00:00:00,71363.0,71388.0,70588.0,70650.1,21815.323,2024-04-01 03:59:59.999,1548526518.6141,360129,10015.078,710904342.6257
2024-04-01 04:00:00,70650.0,70727.2,68895.5,69637.0,70969.124,2024-04-01 07:59:59.999,4943440063.39039,906761,34020.708,2369675682.3325
2024-04-01 08:00:00,69637.0,69868.9,69222.0,69520.4,29105.42,2024-04-01 11:59:59.999,2023997346.22742,396022,14464.376,1006028449.24632
2024-04-01 12:00:00,69520.4,70145.0,68210.0,68281.0,83634.103,2024-04-01 15:59:59.999,5781376466.49348,1118928,39617.756,2738983798.9188
2024-04-01 16:00:00,68280.9,69866.1,68103.3,69682.1,53164.149,2024-04-01 19:59:59.999,3659559026.09318,707219,27714.605,1908262913.2904
2024-04-01 20:00:00,69682.2,69949.0,69361.0,69700.0,24124.007,2024-04-01 23:59:59.999,1681786142.2865,366133,11430.789,796976069.584
2024-04-02 00:00:00,69700.0,69731.6,65600.0,66734.1,118225.311,2024-04-02 03:59:59.999,7982081295.89397,1431111,52725.799,3559051662.51837
2024-04-02 04:00:00,66734.1,67157.0,66150.0,66503.3,55086.316,2024-04-02 07:59:59.999,3673491253.03032,714983,27062.357,1804935725.65482
2024-04-02 08:00:00,66503.4,66748.0,65108.0,65684.2,101124.889,2024-04-02 11:59:59.999,6664856248.3667,1279887,48028.053,3166470133.148
2024-04-02 12:00:00,65684.2,66289.0,64650.0,64928.3,121001.846,2024-04-02 15:59:59.999,7917883484.0593,1504150,58630.599,3837895775.68649
2024-04-02 16:00:00,64928.2,66225.2,64603.2,65946.8,70323.338,2024-04-02 19:59:59.999,4607705615.33801,900608,35464.42,2324419056.89821
2024-04-02 20:00:00,65946.8,66147.1,65223.3,65505.3,33279.872,2024-04-02 23:59:59.999,2187062152.08934,476213,15250.405,1002253204.97258
2024-04-03 00:00:00,65502.4,66341.8,64500.0,66252.2,60445.956,2024-04-03 03:59:59.999,3957604162.45002,809502,31208.274,2044497288.95121
2024-04-03 04:00:00,66252.2,66550.0,65955.0,66181.1,31478.147,2024-04-03 07:59:59.999,2086021321.9821,420101,15023.486,995861008.9699
2024-04-03 08:00:00,66181.2,66696.5,65555.0,66094.3,47333.798,2024-04-03 11:59:59.999,3132949566.51558,595309,23092.827,1528717059.5709
2024-04-03 12:00:00,66094.2,66940.0,65661.0,65873.9,67186.665,2024-04-03 15:59:59.999,4451738636.13178,879995,33355.193,2210509732.6301
2024-04-03 16:00:00,65873.9,66624.0,65451.1,65798.8,45312.02,2024-04-03 19:59:59.999,2991988087.88648,654307,22381.51,1478198595.3232
2024-04-03 20:00:00,65798.8,66324.0,65500.1,65971.9,23284.644,2024-04-03 23:59:59.999,1534625663.7824,356831,11325.496,746366493.8842
2024-04-04 00:00:00,65971.8,66375.8,65451.3,65637.2,30274.072,2024-04-04 03:59:59.999,1994934168.1855,449254,14774.254,973621783.27
2024-04-04 04:00:00,65637.2,66307.0,65100.0,66104.8,39140.486,2024-04-04 07:59:59.999,2570117390.61212,502755,19228.708,1263058887.17505
2024-04-04 08:00:00,66104.7,66500.0,66036.0,66361.5,24461.347,2024-04-04 11:59:59.999,1621978247.2676,375985,12190.43,808403882.4294
2024-04-04 12:00:00,66361.5,67916.0,66336.6,67631.8,75527.215,2024-04-04 15:59:59.999,5081944433.91149,952800,38101.578,2563271047.71449
2024-04-04 16:00:00,67631.7,69329.7,67514.7,68484.0,97105.541,2024-04-04 19:59:59.999,6658482362.63294,1135643,50423.328,3457145565.27816
2024-04-04 20:00:00,68483.9,68581.0,67291.3,68489.9,59876.677,2024-04-04 23:59:59.999,4065712301.66928,801780,30546.217,2073992857.60262
2024-04-05 00:00:00,68489.8,68787.1,67420.2,67885.4,37413.887,2024-04-05 03:59:59.999,2544802159.19018,592516,17837.896,1213457489.73648
2024-04-05 04:00:00,67885.5,68051.4,66376.0,66937.4,50688.326,2024-04-05 07:59:59.999,3396553525.88817,639559,23787.231,1593961602.38812
2024-04-05 08:00:00,66937.4,67700.0,66388.4,66502.8,56234.546,2024-04-05 11:59:59.999,3764424949.81188,752395,28302.154,1895021832.98436
2024-04-05 12:00:00,66502.8,68585.9,65966.0,68201.5,110822.813,2024-04-05 15:59:59.999,7448959781.85054,1390846,56749.221,3816055036.30777
