open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume
2024-07-01 00:00:00,62766.1,63800.0,62562.0,63416.4,49753.74,2024-07-01 03:59:59.999,3152303898.8684,551437,26158.497,1657478003.6356
2024-07-01 04:00:00,63416.5,63453.7,63200.0,63265.5,13560.88,2024-07-01 07:59:59.999,858837565.5506,189032,6829.116,432515122.6499
2024-07-01 08:00:00,63265.5,63302.7,62580.0,62657.9,26439.402,2024-07-01 11:59:59.999,1662795895.3946,322953,12454.801,783266579.127
2024-07-01 12:00:00,62657.9,63182.5,62502.2,63119.9,40119.806,2024-07-01 15:59:59.999,2520252622.9638,449822,21711.604,1363982283.1633
2024-07-01 16:00:00,63120.0,63849.0,62947.4,63207.6,46436.922,2024-07-01 19:59:59.999,2943950720.9314,490556,23176.123,1469468407.5584
2024-07-01 20:00:00,63207.2,63421.6,62780.0,62883.6,17627.188,2024-07-01 23:59:59.999,1111618934.8413,202356,8526.489,537743077.5356
2024-07-02 00:00:00,62883.7,63284.0,62765.7,63115.7,14302.825,2024-07-02 03:59:59.999,900989127.6417,194040,7608.798,479363414.0168
2024-07-02 04:00:00,63118.0,63227.0,62566.0,62617.9,19063.833,2024-07-02 07:59:59.999,1197865875.4726,212062,9200.782,578090701.0031
2024-07-02 08:00:00,62617.9,62861.1,62387.0,62823.3,26473.226,2024-07-02 11:59:59.999,1658775752.2381,274405,13840.753,867355211.073
2024-07-02 12:00:00,62823.3,63167.4,61840.0,61945.0,63689.49,2024-07-02 15:59:59.999,3974240006.062,626479,30245.916,1887855268.8384
2024-07-02 16:00:00,61945.0,62362.8,61800.0,61944.0,29330.932,2024-07-02 19:59:59.999,1820408824.1329,314026,15072.009,935377782.0431
2024-07-02 20:00:00,61944.0,62176.4,61870.8,62123.6,10240.937,2024-07-02 23:59:59.999,635329066.7582,143075,5212.974,323404209.9418
2024-07-03 00:00:00,62123.5,62278.2,60600.0,60983.5,55575.397,2024-07-03 03:59:59.999,3410826286.2191,551497,24725.334,1517798127.9795
2024-07-03 04:00:00,60983.4,61179.4,60802.0,60859.9,23185.153,2024-07-03 07:59:59.999,1413520869.2392,235732,11658.607,710801865.7322
2024-07-03 08:00:00,60859.8,60987.3,59515.1,60384.9,81025.116,2024-07-03 11:59:59.999,4889257151.5352,747476,38882.003,2346751425.0415
