open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume
2024-05-01 00:00:00,60651.2,60816.7,59555.0,60214.0,41842.441,2024-05-01 03:59:59.999,2513609283.2913,672586,20553.147,1234678532.8583
2024-05-01 04:00:00,60214.0,60331.8,57030.0,57482.0,111582.926,2024-05-01 07:59:59.999,6523262448.37701,1395314,49772.919,2909380357.94058
2024-05-01 08:00:00,57482.0,57881.0,56537.7,57862.1,105319.627,2024-05-01 11:59:59.999,6024143258.44672,1383095,51402.485,2940822278.97471
2024-05-01 12:00:00,57862.2,58257.8,56651.2,56865.2,86671.022,2024-05-01 15:59:59.999,4979746068.17025,1128379,42551.404,2445032804.76521
2024-05-01 16:00:00,56865.3,59438.2,56600.0,56935.7,163355.41,2024-05-01 19:59:59.999,9459213608.20692,1974851,80736.533,4675889587.40031
2024-05-01 20:00:00,56935.7,58550.8,56729.0,58307.6,55336.974,2024-05-01 23:59:59.999,3193949984.13464,724392,29380.102,1696097254.23992
2024-05-02 00:00:00,58307.7,58571.1,56951.6,57407.6,48642.413,2024-05-02 03:59:59.999,2800515999.36301,661339,23207.234,1336117836.32688
2024-05-02 04:00:00,57407.7,57933.1,57175.4,57645.0,24643.195,2024-05-02 07:59:59.999,1418074900.3795,393200,12825.92,738170595.6721
2024-05-02 08:00:00,57645.0,58696.6,57542.4,58538.4,54335.416,2024-05-02 11:59:59.999,3155967688.8392,668046,28553.152,1658907263.6108
2024-05-02 12:00:00,58538.5,59441.6,58186.7,59230.7,97124.36,2024-05-02 15:59:59.999,5709384707.4221,1187300,48497.086,2851493634.3363
2024-05-02 16:00:00,59230.8,59557.4,58895.6,59324.4,38379.928,2024-05-02 19:59:59.999,2270312157.009,645031,18811.008,1112979800.9944
2024-05-02 20:00:00,59324.5,59637.3,58594.4,59036.7,36103.99,2024-05-02 23:59:59.999,2133713666.0477,523275,17855.849,1055524096.4746
2024-05-03 00:00:00,59036.7,59976.9,58781.3,59687.9,36797.051,2024-05-03 03:59:59.999,2188748739.3997,570436,18668.909,1110624944.8606
2024-05-03 04:00:00,59687.9,59810.0,59031.5,59158.1,23719.982,2024-05-03 07:59:59.999,1408697984.6397,380177,11274.086,669582038.8386
2024-05-03 08:00:00,59158.1,59562.9,58818.2,59269.3,31556.268,2024-05-03 11:59:59.999,1866884545.5114,469522,15652.286,926096348.327
2024-05-03 12:00:00,59269.4,62239.6,58970.5,61662.1,155671.882,2024-05-03 15:59:59.999,9497543018.3871,1902774,80966.348,4939496377.4714
2024-05-03 16:00:00,61662.2,62181.0,61497.6,62031.9,40812.563,2024-05-03 19:59:59.999,2521813826.5143,621690,20465.116,1264777836.4831
2024-05-03 20:00:00,62031.9,63333.0,61931.1,62853.7,65048.713,2024-05-03 23:59:59.999,4080564995.0615,898888,34645.056,2173339221.9011
2024-05-04 00:00:00,62853.7,63555.5,62520.0,62698.1,35544.126,2024-05-04 03:59:59.999,2237156815.1726,526080,17733.726,1116670294.5602
2024-05-04 04:00:00,62698.0,63430.0,62652.5,62931.3,29638.413,2024-05-04 07:59:59.999,1868168883.9289,441014,15001.806,945596589.7316
2024-05-04 08:00:00,62931.4,64547.9,62888.0,63850.0,62488.68,2024-05-04 11:59:59.999,3988831523.5585,803554,33502.579,2138681140.2384
