open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume
2025-07-01 00:00:00,107087.3,107499.9,106972.9,107149.4,9332.538,2025-07-01 03:59:59.999,1000577047.0416,192059,4550.687,487912896.5231
2025-07-01 04:00:00,107149.4,107164.5,106557.4,107134.9,15896.58,2025-07-01 07:59:59.999,1698591287.9667,257899,7731.238,826147366.6408
2025-07-01 08:00:00,107134.8,107139.1,106222.0,106556.8,16028.372,2025-07-01 11:59:59.999,1707440550.3075,269887,7885.626,839993773.1017
2025-07-01 12:00:00,106556.8,107140.7,105578.0,105908.3,45292.146,2025-07-01 15:59:59.999,4810424746.363,705783,21795.349,2315030108.8797
2025-07-01 16:00:00,105908.3,106248.6,105333.0,105340.1,21726.122,2025-07-01 19:59:59.999,2298191074.4861,371066,10414.646,1101700387.2351
2025-07-01 20:00:00,105340.1,106066.1,105182.6,105637.9,12158.643,2025-07-01 23:59:59.999,1283742054.9332,247037,6234.418,658271546.8373
2025-07-02 00:00:00,105637.9,106165.1,105010.0,106140.0,15209.233,2025-07-02 03:59:59.999,1606918151.781,275438,7802.611,824625151.9169
2025-07-02 04:00:00,106140.0,107144.4,106074.2,107026.0,21402.727,2025-07-02 07:59:59.999,2283208591.2176,334142,11263.22,1201391271.6792
2025-07-02 08:00:00,107026.1,107799.9,107026.1,107439.6,30093.388,2025-07-02 11:59:59.999,3236493096.3828,396949,14351.858,1543383301.8092
2025-07-02 12:00:00,107439.7,108754.6,107132.3,108695.3,42934.441,2025-07-02 15:59:59.999,4633323677.9744,606638,23683.181,2556576227.8973
2025-07-02 16:00:00,108695.4,109690.4,108603.9,109621.9,52472.299,2025-07-02 19:59:59.999,5732834537.0949,756538,27820.917,3039680251.2578
2025-07-02 20:00:00,109621.8,109621.9,108682.5,108800.0,15455.173,2025-07-02 23:59:59.999,1686858718.1079,251753,7492.139,817909579.8405
2025-07-03 00:00:00,108800.0,109075.1,108480.6,108594.8,12861.074,2025-07-03 03:59:59.999,1398870226.0253,245253,6298.619,685157230.949
2025-07-03 04:00:00,108594.8,109516.3,108509.1,109235.0,16803.208,2025-07-03 07:59:59.999,1833625799.3579,278665,9122.503,995488678.9909
2025-07-03 08:00:00,109234.9,110265.1,109234.9,109551.0,26021.311,2025-07-03 11:59:59.999,2856674353.9471,394664,13827.023,1518165312.6324
2025-07-03 12:00:00,109551.1,110484.0,108706.0,109089.8,60448.794,2025-07-03 15:59:59.999,6626799537.1737,936205,30491.821,3343127189.4952
2025-07-03 16:00:00,109089.9,109865.9,108966.0,109743.9,17643.766,2025-07-03 19:59:59.999,1930409644.4359,322275,9633.685,1054014557.1041
2025-07-03 20:00:00,109743.8,109963.1,109488.8,109545.2,7709.844,2025-07-03 23:59:59.999,845949919.5532,165512,3854.238,422911095.6421
2025-07-04 00:00:00,109545.1,109732.3,109050.0,109195.6,10659.199,2025-07-04 03:59:59.999,1165549107.7304,204085,5098.493,557529961.9129
2025-07-04 04:00:00,109195.7,109283.2,108661.0,108661.0,15465.862,2025-07-04 07:59:59.999,1684571710.6156,258722,7092.355,772606423.3465
2025-07-04 08:00:00,108661.1,109071.1,108456.4,108842.3,16634.811,2025-07-04 11:59:59.999,1809991522.1046,232277,8690.556,945769862.4325
2025-07-04 12:00:00,108842.2,108929.3,107436.0,107534.7,48983.286,2025-07-04 15:59:59.999,5289705980.4596,670760,22701.508,2451763062.6993
2025-07-04 16:00:00,107534.6,107868.6,107200.0,107429.6,28292.819,2025-07-04 19:59:59.999,3042880687.7695,397776,13621.032,1465107657.2449
2025-07-04 20:00:00,107429.6,108229.0,107385.9,107935.4,12269.87,2025-07-04 23:59:59.999,1323723926.5809,193542,7045.755,760191544.0774
2025-07-05 00:00:00,107935.3,108218.0,107688.3,108093.5,7916.035,2025-07-05 03:59:59.999,854893014.7606,152115,3934.171,424915198.1357
2025-07-05 04:00:00,108093.4,108368.1,107946.1,108000.9,7573.066,2025-07-05 07:59:59.999,818764029.8457,137885,3855.743,416943130.4186
2025-07-05 08:00:00,108000.8,108175.0,107828.1,108059.1,5891.798,2025-07-05 11:59:59.999,636324570.857,127108,3035.268,327835062.4754
2025-07-05 12:00:00,108059.2,108194.4,107908.8,108012.7,5090.317,2025-07-05 15:59:59.999,550072722.842,107777,2503.411,270536079.4706
2025-07-05 16:00:00,108012.6,108130.7,107809.2,108092.1,6157.434,2025-07-05 19:59:59.999,664801629.8654,120770,3164.205,341635259.1553
2025-07-05 20:00:00,108092.2,108183.8,107930.1,108153.4,4032.298,2025-07-05 23:59:59.999,435798293.9957,89296,1969.231,212842529.1604
2025-07-06 00:00:00,108153.4,108211.0,107968.1,107996.3,4372.14,2025-07-06 03:59:59.999,472608460.1312,80119,2070.173,223783385.833
2025-07-06 04:00:00,107996.2,108180.0,107901.0,107991.3,3924.309,2025-07-06 07:59:59.999,423914522.2067,80920,2080.089,224703883.3434
2025-07-06 08:00:00,107991.4,108087.2,107743.4,108017.3,7597.263,2025-07-06 11:59:59.999,819774287.1836,115738,3689.102,398102841.2566
2025-07-06 12:00:00,108017.3,109079.1,107984.7,108856.8,25569.419,2025-07-06 15:59:59.999,2778008965.7435,404931,13737.627,1492367016.5941
2025-07-06 16:00:00,108856.8,108917.0,108209.6,108493.8,10930.018,2025-07-06 19:59:59.999,1186759025.3582,215006,4789.336,520053189.6725
2025-07-06 20:00:00,108493.8,109684.7,108477.9,109145.8,19995.454,2025-07-06 23:59:59.999,2183356228.6999,382163,10740.699,1172810159.3813
2025-07-07 00:00:00,109145.8,109667.3,108622.6,109348.9,15642.606,2025-07-07 03:59:59.999,1707859730.2783,286556,8069.146,881055800.9321
2025-07-07 04:00:00,109349.0,109409.7,108611.0,109016.3,11504.51,2025-07-07 07:59:59.999,1253814881.0141,199152,5457.532,594763503.4878
2025-07-07 08:00:00,109016.3,109041.2,108525.0,108599.9,12004.305,2025-07-07 11:59:59.999,1305657765.6856,187974,5736.906,623954150.0712
2025-07-07 12:00:00,108599.8,108612.2,107903.2,108249.0,30362.595,2025-07-07 15:59:59.999,3287434033.0642,506965,14716.175,1593495137.6372
2025-07-07 16:00:00,108248.9,108460.8,107456.0,107999.9,28556.766,2025-07-07 19:59:59.999,3082737203.9468,448019,13806.424,1490738197.8927
2025-07-07 20:00:00,107999.9,108250.1,107728.5,108203.9,8326.796,2025-07-07 23:59:59.999,899179798.6413,159880,4352.862,470090777.1815
2025-07-08 00:00:00,108203.9,108475.0,107400.0,107852.6,17984.307,2025-07-08 03:59:59.999,1940061071.3891,305139,8875.949,957614931.6318
2025-07-08 04:00:00,107852.5,108445.8,107696.5,108440.7,10189.634,2025-07-08 07:59:59.999,1101987656.0167,174010,5736.816,620470002.226
2025-07-08 08:00:00,108440.7,108964.1,108172.4,108713.1,15943.556,2025-07-08 11:59:59.999,1731500216.6738,257254,7889.597,856883402.2775
2025-07-08 12:00:00,108713.2,109180.0,108151.0,108217.0,24144.169,2025-07-08 15:59:59.999,2622919219.1488,435725,11367.26,1234983341.3838
2025-07-08 16:00:00,108217.0,109115.4,108041.0,108723.6,20875.072,2025-07-08 19:59:59.999,2269034083.2576,357181,10715.77,1164730510.4777
2025-07-08 20:00:00,108723.6,108928.0,108570.1,108873.1,6019.289,2025-07-08 23:59:59.999,654827982.7878,128982,2862.686,311434896.8283
2025-07-09 00:00:00,108873.2,109107.4,108284.2,108311.9,11601.542,2025-07-09 03:59:59.999,1260970675.9681,191265,5480.618,595764927.7891
2025-07-09 04:00:00,108311.9,108900.0,108273.5,108674.8,9998.912,2025-07-09 07:59:59.999,1085981837.6734,172217,5167.467,561196785.4482
2025-07-09 08:00:00,108674.7,109074.0,108510.0,109008.3,9544.375,2025-07-09 11:59:59.999,1038620502.9206,166009,4619.969,502740921.6455
2025-07-09 12:00:00,109008.3,109738.5,108429.0,109020.0,44231.698,2025-07-09 15:59:59.999,4827958488.3698,631731,23042.163,2515193169.8847
2025-07-09 16:00:00,109019.9,112036.8,108975.9,111718.8,55843.017,2025-07-09 19:59:59.999,6173987601.574,792727,32200.796,3560857848.5295
2025-07-09 20:00:00,111718.8,111931.5,110508.0,111199.9,36615.187,2025-07-09 23:59:59.999,4070682529.3929,594673,17414.09,1935950255.31
2025-07-10 00:00:00,111199.8,111548.3,110834.6,111028.2,13062.149,2025-07-10 03:59:59.999,1451853442.0394,230907,6717.533,746707540.6644
2025-07-10 04:00:00,111028.3,111399.7,110894.2,111186.1,10503.767,2025-07-10 07:59:59.999,1167258208.0987,192945,5218.845,579928754.7911
2025-07-10 08:00:00,111186.2,111370.3,110800.0,110972.2,12366.984,2025-07-10 11:59:59.999,1373314780.1251,188156,5606.607,622640106.1092
2025-07-10 12:00:00,110972.1,111363.5,110432.2,111350.0,29486.905,2025-07-10 15:59:59.999,3270598769.856,473279,14592.182,1618712794.3211
2025-07-10 16:00:00,111350.0,113760.0,111267.7,113246.1,78710.069,2025-07-10 19:59:59.999,8885879183.3807,1059557,41629.059,4698339880.816
2025-07-10 20:00:00,113246.1,117500.0,113208.4,115979.2,81440.339,2025-07-10 23:59:59.999,9424812072.8734,1275879,45444.527,5256896448.5471
2025-07-11 00:00:00,115979.2,116945.8,115186.7,116839.5,29918.24,2025-07-11 03:59:59.999,3473788751.8336,546109,16224.614,1883996615.5636
2025-07-11 04:00:00,116839.5,118395.9,116429.2,117522.7,57156.787,2025-07-11 07:59:59.999,6724351573.0291,848809,28389.763,3340047352.2916
2025-07-11 08:00:00,117522.7,118882.8,117522.7,117790.1,30866.366,2025-07-11 11:59:59.999,3646639751.9194,520958,15848.845,1872702719.3122
2025-07-11 12:00:00,117790.0,118226.0,116725.1,116910.3,41834.893,2025-07-11 15:59:59.999,4919845283.7693,752796,20165.564,2371903757.407
2025-07-11 16:00:00,116910.3,118128.0,116611.1,118072.7,25630.995,2025-07-11 19:59:59.999,3008974974.8221,518888,12986.108,1524546054.7887
2025-07-11 20:00:00,118072.7,118072.7,117130.0,117500.0,14412.076,2025-07-11 23:59:59.999,1694688598.6312,293948,7169.8,843019664.9598
2025-07-12 00:00:00,117500.0,117818.6,117055.0,117730.0,8464.791,2025-07-12 03:59:59.999,994891567.8977,183755,4209.026,494763864.8003
2025-07-12 04:00:00,117730.0,118036.7,117454.9,117689.7,9786.843,2025-07-12 07:59:59.999,1152341323.7505,202642,4708.445,554466781.851
2025-07-12 08:00:00,117689.6,118176.9,117579.8,117773.6,10654.146,2025-07-12 11:59:59.999,1256257212.7969,219436,5426.361,639912220.8574
2025-07-12 12:00:00,117773.5,117819.8,116862.4,117075.6,20538.261,2025-07-12 15:59:59.999,2410040538.1639,408007,9681.369,1136110274.1906
2025-07-12 16:00:00,117075.6,117609.4,117012.0,117525.7,8165.529,2025-07-12 19:59:59.999,958212181.2724,171936,4503.213,528461500.3727
2025-07-12 20:00:00,117525.7,117527.8,116960.0,117389.3,6112.902,2025-07-12 23:59:59.999,717041488.9675,144729,2865.619,336141916.1765
2025-07-13 00:00:00,117389.4,117794.7,117164.3,117711.5,7178.918,2025-07-13 03:59:59.999,843428661.208,173806,3770.275,442977031.732
2025-07-13 04:00:00,117711.6,118040.8,117639.7,117950.0,7310.041,2025-07-13 07:59:59.999,861361805.8172,158604,3857.844,454616733.3382
2025-07-13 08:00:00,117950.0,118058.3,117641.3,118036.1,6329.781,2025-07-13 11:59:59.999,745909981.9048,137611,3186.925,375560523.3685
2025-07-13 12:00:00,118036.0,119655.0,117933.4,118610.6,39022.92,2025-07-13 15:59:59.999,4631601787.9757,681698,20057.701,2381150430.2882
2025-07-13 16:00:00,118610.6,119454.9,118325.4,118923.0,14954.202,2025-07-13 19:59:59.999,1777365374.0815,330640,7523.714,894246520.242
2025-07-13 20:00:00,118922.9,119333.0,118197.7,119038.3,15256.519,2025-07-13 23:59:59.999,1810873759.924,328614,7413.372,879939752.1189
2025-07-14 00:00:00,119038.3,121800.0,118862.6,120733.2,43343.17,2025-07-14 03:59:59.999,5205877339.1674,746110,24398.302,2931904236.8547
2025-07-14 04:00:00,120733.2,123300.0,120515.9,122731.0,55896.715,2025-07-14 07:59:59.999,6822135812.4041,958569,29105.88,3552911364.0286
2025-07-14 08:00:00,122731.0,122772.7,121357.0,121474.5,26389.017,2025-07-14 11:59:59.999,3220271659.9935,506710,12675.006,1546750325.6674
2025-07-14 12:00:00,121474.5,122113.9,119590.9,119863.1,50636.426,2025-07-14 15:59:59.999,6125216100.458,931054,24190.167,2926876909.4322
2025-07-14 16:00:00,119863.1,120510.9,119200.0,119920.0,31947.629,2025-07-14 19:59:59.999,3829448866.4237,626488,16176.504,1938993369.0158
2025-07-14 20:00:00,119920.3,120430.0,119505.0,119816.5,13343.163,2025-07-14 23:59:59.999,1601498650.441,265739,7288.814,874922245.5765
2025-07-15 00:00:00,119816.5,119919.4,116870.0,117209.2,58092.182,2025-07-15 03:59:59.999,6865068813.289,1033780,27472.711,3246027978.0598
2025-07-15 04:00:00,117209.2,117761.3,116227.0,116777.1,43592.968,2025-07-15 07:59:59.999,5101473688.9935,724185,21620.551,2530929349.7352
2025-07-15 08:00:00,116777.1,117229.9,116300.0,117110.4,23334.349,2025-07-15 11:59:59.999,2725626423.487,440261,12212.379,1426650086.4155
