open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume
2024-06-01 00:00:00,67577.9,67800.7,67480.0,67749.9,11203.855,2024-06-01 03:59:59.999,758067469.2164,172631,5224.351,353515444.4961
2024-06-01 04:00:00,67750.0,67857.5,67608.6,67677.9,8158.758,2024-06-01 07:59:59.999,552542253.7723,138631,4171.748,282547951.6795
2024-06-01 08:00:00,67677.8,67800.0,67649.8,67704.0,6444.213,2024-06-01 11:59:59.999,436440626.942,115156,3260.142,220810560.0777
2024-06-01 12:00:00,67704.0,67936.0,67681.4,67728.2,9973.997,2024-06-01 15:59:59.999,676406774.1915,160261,5316.028,360536705.9384
2024-06-01 16:00:00,67728.2,67867.3,67590.0,67779.7,9329.853,2024-06-01 19:59:59.999,631726706.2956,158891,4412.373,298794341.9513
2024-06-01 20:00:00,67779.7,67921.3,67729.6,67799.2,5832.382,2024-06-01 23:59:59.999,395496414.1081,105898,2607.741,176843795.9657
2024-06-02 00:00:00,67799.2,67951.7,67661.9,67826.1,7225.374,2024-06-02 03:59:59.999,489996079.6542,132264,3512.488,238223777.9022
2024-06-02 04:00:00,67826.0,67910.0,67738.0,67743.0,4961.302,2024-06-02 07:59:59.999,336452100.6065,103205,2238.122,151789007.3242
2024-06-02 08:00:00,67743.0,68367.9,67410.0,68284.1,23005.4,2024-06-02 11:59:59.999,1560527667.0168,309913,13006.373,882364640.4616
2024-06-02 12:00:00,68284.0,68545.9,67824.1,68189.8,30389.939,2024-06-02 15:59:59.999,2072106919.4892,413436,15753.528,1074274845.4676
2024-06-02 16:00:00,68189.8,68252.0,67296.3,67765.3,27950.08,2024-06-02 19:59:59.999,1893496716.5471,372112,12752.617,863941163.7175
2024-06-02 20:00:00,67765.4,68038.7,67606.4,67805.9,8662.623,2024-06-02 23:59:59.999,587843702.5461,164358,4318.808,293098951.5471
2024-06-03 00:00:00,67805.9,68848.0,67642.6,68435.9,31790.13,2024-06-03 03:59:59.999,2173656668.2006,456339,16576.792,1133472734.0854
2024-06-03 04:00:00,68435.9,69255.0,68333.3,68949.9,35589.902,2024-06-03 07:59:59.999,2453138856.2061,433875,18971.617,1307802695.9424
2024-06-03 08:00:00,68950.0,69385.0,68872.1,69125.5,23842.964,2024-06-03 11:59:59.999,1648725794.4309,333783,12087.174,835920977.3681
2024-06-03 12:00:00,69125.5,70372.9,68554.7,69650.0,89848.981,2024-06-03 15:59:59.999,6243271823.4126,1044750,46080.693,3202261468.3197
2024-06-03 16:00:00,69650.0,69752.0,68838.0,69257.2,29783.92,2024-06-03 19:59:59.999,2063088743.4595,400837,14872.762,1030184060.3731
2024-06-03 20:00:00,69257.2,69553.8,68764.0,68851.4,16821.033,2024-06-03 23:59:59.999,1162653184.5837,264533,8205.666,567187097.8234
2024-06-04 00:00:00,68851.3,69408.2,68659.0,69199.1,16706.647,2024-06-04 03:59:59.999,1154255766.7046,268402,8315.691,574578407.3163
2024-06-04 04:00:00,69199.1,69318.4,68787.2,69054.7,18637.534,2024-06-04 07:59:59.999,1286782001.8716,247222,9016.652,622539780.8972
2024-06-04 08:00:00,69054.6,69246.7,68595.5,68992.8,23575.146,2024-06-04 11:59:59.999,1623992546.7739,315785,11568.684,797010834.3854
2024-06-04 12:00:00,68992.8,70560.3,68882.4,70492.0,78555.551,2024-06-04 15:59:59.999,5481030225.6981,932002,40763.607,2844702262.8559
2024-06-04 16:00:00,70492.1,71146.4,70117.8,70459.0,62356.225,2024-06-04 19:59:59.999,4409235636.0652,747397,31577.878,2233069778.785
2024-06-04 20:00:00,70459.1,70776.3,70207.2,70580.0,16268.913,2024-06-04 23:59:59.999,1147327672.2758,241411,8519.203,600745312.2311
2024-06-05 00:00:00,70580.0,71389.8,70462.8,70994.0,32305.489,2024-06-05 03:59:59.999,2291867723.2044,438091,16375.946,1161851776.9715
2024-06-05 04:00:00,70994.0,71430.0,70872.4,71244.1,29151.109,2024-06-05 07:59:59.999,2073565012.1359,370260,14309.782,1017942197.1044
2024-06-05 08:00:00,71244.0,71282.2,70737.4,71008.4,21436.375,2024-06-05 11:59:59.999,1521339760.018,312092,10611.212,753100906.2128
2024-06-05 12:00:00,71008.4,71792.0,70423.6,71625.1,64897.043,2024-06-05 15:59:59.999,4611785000.9674,757642,32719.791,2325562085.5424
2024-06-05 16:00:00,71625.2,71824.4,70909.2,71314.8,40647.493,2024-06-05 19:59:59.999,2901951019.9823,536630,19945.836,1423928529.7539
2024-06-05 20:00:00,71314.8,71390.5,70711.3,71133.3,15554.525,2024-06-05 23:59:59.999,1106215290.2667,234624,7387.621,525460695.1105
2024-06-06 00:00:00,71133.3,71280.0,70922.5,71087.8,11201.699,2024-06-06 03:59:59.999,796902627.2734,179054,5471.082,389233550.5025
2024-06-06 04:00:00,71087.7,71144.0,70850.0,71077.3,16751.841,2024-06-06 07:59:59.999,1189070468.1638,217349,8584.417,609410148.9404
2024-06-06 08:00:00,71077.2,71259.8,70912.9,71219.2,13937.128,2024-06-06 11:59:59.999,990294600.6117,213135,7768.563,552050861.0706
2024-06-06 12:00:00,71219.3,71714.8,71025.1,71334.3,51402.285,2024-06-06 15:59:59.999,3667664242.2654,632632,25264.506,1802993897.3292
2024-06-06 16:00:00,71334.3,71421.6,70489.2,70526.1,39348.23,2024-06-06 19:59:59.999,2792442127.2381,483181,17514.938,1243215346.6804
2024-06-06 20:00:00,70526.0,70988.0,70101.9,70830.0,25842.381,2024-06-06 23:59:59.999,1824532768.59,316653,12453.784,879397190.2551
2024-06-07 00:00:00,70830.0,71063.8,70700.0,71032.9,13995.944,2024-06-07 03:59:59.999,991897509.0875,180730,7036.168,498723931.9854
2024-06-07 04:00:00,71032.8,71476.0,71029.0,71147.9,24968.269,2024-06-07 07:59:59.999,1779219013.3233,311195,12234.507,871805646.5724
