open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume
2024-08-01 00:00:00,64601.8,64824.4,63722.0,63912.8,53076.972,2024-08-01 03:59:59.999,3407742906.7809,623695,24008.472,1541962549.4417
2024-08-01 04:00:00,63912.7,64468.6,63559.5,64297.4,43263.551,2024-08-01 07:59:59.999,2770271860.505,462948,21255.629,1361561545.8491
2024-08-01 08:00:00,64297.5,64681.9,64280.0,64645.3,20514.248,2024-08-01 11:59:59.999,1322807058.6832,263748,10295.653,663925470.9004
2024-08-01 12:00:00,64645.2,64927.2,62646.7,62892.6,101176.373,2024-08-01 15:59:59.999,6446545798.8751,1009934,46570.972,2967209801.8564
2024-08-01 16:00:00,62892.6,63480.0,62271.2,63403.0,81788.779,2024-08-01 19:59:59.999,5145211057.6775,955620,39805.695,2504470541.0554
2024-08-01 20:00:00,63403.0,65650.0,63312.0,65328.9,72834.667,2024-08-01 23:59:59.999,4716473946.9517,831803,37573.898,2431556532.2435
2024-08-02 00:00:00,65329.0,65577.0,63630.6,64600.1,52628.167,2024-08-02 03:59:59.999,3396010088.0422,693189,24538.866,1583272156.6826
2024-08-02 04:00:00,64600.1,64640.0,63800.0,64146.0,35151.989,2024-08-02 07:59:59.999,2259080921.9861,537663,16953.883,1089641298.9229
2024-08-02 08:00:00,64146.0,64957.4,64026.5,64640.0,33125.652,2024-08-02 11:59:59.999,2138410497.7697,458293,17529.236,1131615918.1923
2024-08-02 12:00:00,64640.0,65534.3,62350.0,63393.5,162016.878,2024-08-02 15:59:59.999,10363613202.1949,1658551,79232.789,5070195189.752
2024-08-02 16:00:00,63393.5,63600.0,62478.0,62619.7,57246.326,2024-08-02 19:59:59.999,3609170624.9225,759366,27694.971,1746782724.007
2024-08-02 20:00:00,62619.6,63181.0,61200.2,61483.7,81459.408,2024-08-02 23:59:59.999,5053397702.3458,964314,37802.625,2345632958.0658
2024-08-03 00:00:00,61483.7,61956.4,60473.3,61862.2,65725.345,2024-08-03 03:59:59.999,4023408028.7615,738574,32440.165,1986650738.8018
2024-08-03 04:00:00,61862.2,61945.0,61380.8,61636.0,19226.551,2024-08-03 07:59:59.999,1185881379.1179,245410,9376.24,578430617.3755
2024-08-03 08:00:00,61636.0,61986.3,61420.2,61884.8,19753.37,2024-08-03 11:59:59.999,1218618652.1472,242540,9641.025,594911542.8976
2024-08-03 12:00:00,61884.7,62166.0,60800.0,60857.7,42750.029,2024-08-03 15:59:59.999,2636232951.8789,484676,18978.686,1170943584.2167
2024-08-03 16:00:00,60857.8,61262.5,59888.0,60216.7,100562.58,2024-08-03 19:59:59.999,6092474914.9577,1081531,48941.353,2966145533.886
2024-08-03 20:00:00,60216.8,60842.2,59800.0,60684.6,42452.081,2024-08-03 23:59:59.999,2565640186.8185,523469,21680.03,1310359750.9504
2024-08-04 00:00:00,60684.5,61089.5,60290.9,60705.3,23040.242,2024-08-04 03:59:59.999,1399320091.0063,307226,11604.495,704885568.4848
2024-08-04 04:00:00,60705.3,60915.1,60228.0,60346.0,18248.526,2024-08-04 07:59:59.999,1105747381.7017,237665,9060.315,549103686.4243
2024-08-04 08:00:00,60344.6,60986.2,60080.5,60880.1,25833.958,2024-08-04 11:59:59.999,1566139794.0218,300940,13922.214,844289967.4888
2024-08-04 12:00:00,60880.1,61064.6,58926.1,59070.0,81031.408,2024-08-04 15:59:59.999,4846733291.1073,812457,36362.935,2175328664.344
2024-08-04 16:00:00,59069.9,59475.0,57040.0,59234.0,141030.817,2024-08-04 19:59:59.999,8240997728.82972,1322645,68236.987,3989903694.8128
2024-08-04 20:00:00,59233.9,59569.2,57975.4,58144.5,50327.464,2024-08-04 23:59:59.999,2956551245.3896,620294,23874.094,1402767146.7339
2024-08-05 00:00:00,58144.5,58286.9,52222.0,53864.1,295951.644,2024-08-05 03:59:59.999,16261992469.99765,2983036,141145.099,7753373069.24487
2024-08-05 04:00:00,53864.0,54538.0,48888.0,52645.6,285579.138,2024-08-05 07:59:59.999,14837247580.58339,2971622,138505.883,7200927186.10059
2024-08-05 08:00:00,52645.6,53200.0,50590.1,51316.8,170229.54,2024-08-05 11:59:59.999,8815171199.51666,1774375,84205.946,4360396790.83396
2024-08-05 12:00:00,51316.7,54952.3,49501.0,54289.8,313707.062,2024-08-05 15:59:59.999,16351319359.9671,3498322,157321.259,8202892552.12905
2024-08-05 16:00:00,54289.7,55523.0,52520.4,53450.4,141719.563,2024-08-05 19:59:59.999,7659947568.42976,1676836,70349.455,3802836517.30703
2024-08-05 20:00:00,53450.3,55192.2,53439.9,54003.1,74795.078,2024-08-05 23:59:59.999,4064392477.68822,963847,36521.215,1984357609.89803
2024-08-06 00:00:00,54003.5,56254.8,53925.3,55638.1,75090.615,2024-08-06 03:59:59.999,4172435011.85058,1012301,38251.444,2124766378.6888
2024-08-06 04:00:00,55638.1,56152.0,55220.0,55979.1,46375.502,2024-08-06 07:59:59.999,2581895272.8072,765498,23244.228,1294292339.25454
2024-08-06 08:00:00,55979.0,56090.0,54531.6,55188.0,69864.431,2024-08-06 11:59:59.999,3849542300.68608,1037851,34048.29,1875942931.21873
2024-08-06 12:00:00,55188.0,56599.0,54288.0,56370.0,126550.5,2024-08-06 15:59:59.999,7039825875.24667,1585110,64473.637,3588498120.83196
2024-08-06 16:00:00,56370.0,56999.9,56205.1,56737.0,68281.366,2024-08-06 19:59:59.999,3867728857.8246,936503,34937.353,1979202597.62325
