open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume
2024-09-01 00:00:00,58941.9,59052.7,58250.0,58501.6,21088.037,2024-09-01 03:59:59.999,1235292693.9561,313438,10254.502,600785153.0646
2024-09-01 04:00:00,58501.6,58575.7,57728.6,58444.1,36976.487,2024-09-01 07:59:59.999,2149707669.2834,479123,17421.585,1013026601.8927
2024-09-01 08:00:00,58444.1,58469.9,57800.0,58208.0,23778.603,2024-09-01 11:59:59.999,1381680970.6445,323963,11783.556,684667815.9727
2024-09-01 12:00:00,58208.1,58345.3,57123.0,58184.1,64849.981,2024-09-01 15:59:59.999,3753075531.0944,778209,31527.582,1825147824.4357
2024-09-01 16:00:00,58184.1,58787.2,57834.0,58480.8,31892.443,2024-09-01 19:59:59.999,1860051315.1215,464586,15813.439,922426607.4713
2024-09-01 20:00:00,58480.8,58626.3,57161.1,57268.1,44324.363,2024-09-01 23:59:59.999,2554087630.6383,614069,21111.831,1216155068.0201
2024-09-02 00:00:00,57268.1,57735.0,57093.0,57708.7,40517.859,2024-09-02 03:59:59.999,2327601646.2539,532197,20600.377,1183541395.7016
2024-09-02 04:00:00,57708.6,57966.9,57316.6,57523.2,22388.633,2024-09-02 07:59:59.999,1290257896.8877,343516,11236.862,647636264.7953
2024-09-02 08:00:00,57523.3,58639.0,57487.7,58396.0,49492.531,2024-09-02 11:59:59.999,2881430324.3348,650091,25551.15,1487357800.8951
2024-09-02 12:00:00,58395.9,58783.0,58075.0,58508.0,37132.393,2024-09-02 15:59:59.999,2170383326.0079,504814,19447.401,1136884105.5611
2024-09-02 16:00:00,58508.0,58645.4,58267.4,58418.8,15329.088,2024-09-02 19:59:59.999,895765393.2106,276142,7966.278,465547761.8819
2024-09-02 20:00:00,58418.8,59412.3,58354.8,59112.1,36357.88,2024-09-02 23:59:59.999,2147172242.7421,484735,20383.439,1203522859.5056
2024-09-03 00:00:00,59112.2,59790.0,59000.0,59087.9,33235.22,2024-09-03 03:59:59.999,1972727552.6351,428372,16226.099,963329601.9612
2024-09-03 04:00:00,59087.9,59236.7,58838.1,59078.0,21946.896,2024-09-03 07:59:59.999,1295650513.9027,294873,10984.707,648557984.493
2024-09-03 08:00:00,59078.0,59174.8,58668.5,59038.6,20272.022,2024-09-03 11:59:59.999,1194429616.5826,291282,9993.568,588815325.3617
2024-09-03 12:00:00,59038.5,59332.9,57530.1,57695.1,88841.444,2024-09-03 15:59:59.999,5171470445.4491,1028873,42882.914,2495855353.4187
2024-09-03 16:00:00,57695.1,58250.0,57560.7,58020.9,42995.514,2024-09-03 19:59:59.999,2487512402.8735,536303,22558.839,1305185599.7406
2024-09-03 20:00:00,58021.0,58217.6,57320.0,57451.9,22905.401,2024-09-03 23:59:59.999,1325442144.3089,323373,9889.862,572391689.1834
2024-09-04 00:00:00,57452.0,57920.0,55555.0,56632.9,96559.93,2024-09-04 03:59:59.999,5464305515.36747,1071715,44788.377,2534417547.55273
2024-09-04 04:00:00,56632.9,56847.2,56107.9,56717.0,36160.82,2024-09-04 07:59:59.999,2042013202.64551,446735,18554.453,1047931901.91048
2024-09-04 08:00:00,56717.1,56871.5,56411.6,56536.2,24166.838,2024-09-04 11:59:59.999,1368329504.9523,318723,11674.446,661055119.40155
2024-09-04 12:00:00,56536.1,58137.7,56154.0,58096.2,98800.802,2024-09-04 15:59:59.999,5639097848.68646,1101946,51104.98,2917683485.71431
2024-09-04 16:00:00,58096.0,58500.0,57615.9,58029.8,53202.151,2024-09-04 19:59:59.999,3090959157.8729,689801,27333.247,1587994220.7314
2024-09-04 20:00:00,58029.8,58371.7,57781.3,57944.8,18092.77,2024-09-04 23:59:59.999,1050291462.1256,276431,9077.033,526954720.2674
2024-09-05 00:00:00,57944.8,58318.9,56869.4,57104.1,43700.153,2024-09-05 03:59:59.999,2512912418.60825,515121,20901.793,1201921406.35062
2024-09-05 04:00:00,57104.1,57265.0,56500.8,57127.0,36290.493,2024-09-05 07:59:59.999,2068134424.56573,422928,17384.423,990804008.22712
2024-09-05 08:00:00,57126.9,57217.5,56591.0,56666.1,28862.997,2024-09-05 11:59:59.999,1640103479.26179,368629,14544.815,826527499.6415
2024-09-05 12:00:00,56666.1,57300.0,55779.1,55947.0,114809.769,2024-09-05 15:59:59.999,6495421059.08201,1284261,55086.369,3117519626.246
2024-09-05 16:00:00,55947.0,56688.9,55760.0,56026.0,46207.195,2024-09-05 19:59:59.999,2599041362.30486,654100,22648.393,1273861612.23791
