open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2025-07-01 00:00:00+00:00,107146.51,107540.0,107026.93,107192.38,973.46,2025-07-01 03:59:59.999999+00:00,104408384.4211499,229316,428.82279,45990264.3971503
2025-07-01 04:00:00+00:00,107192.39,107203.11,106615.97,107178.99,1267.97836,2025-07-01 07:59:59.999999+00:00,135558637.9649543,217668,561.02003,59977395.8990955
2025-07-01 08:00:00+00:00,107178.99,107178.99,106301.86,106605.8,1434.81634,2025-07-01 11:59:59.999999+00:00,152936770.8879768,261927,624.47379,66554371.162071
2025-07-01 12:00:00+00:00,106605.79,107179.99,105623.39,105955.18,3974.69567,2025-07-01 15:59:59.999999+00:00,422558903.8920595,651087,1777.52682,189036901.26781553
2025-07-01 16:00:00+00:00,105955.19,106287.95,105387.68,105398.53,1690.90273,2025-07-01 19:59:59.999999+00:00,179006382.3740085,401818,732.1006,77522695.6593055
2025-07-01 20:00:00+00:00,105398.52,106100.0,105250.85,105681.14,1163.77127,2025-07-01 23:59:59.999999+00:00,122963866.3524876,251473,524.97324,55467647.7983407
2025-07-02 00:00:00+00:00,105681.13,106216.08,105100.19,106194.7,1453.64233,2025-07-02 03:59:59.999999+00:00,153659545.1679964,278146,660.1804,69811274.3502963
2025-07-02 04:00:00+00:00,106194.7,107186.78,106131.55,107080.0,1903.51108,2025-07-02 07:59:59.999999+00:00,203133552.7917581,227442,931.22914,99363444.7563415
2025-07-02 08:00:00+00:00,107080.0,107860.23,107080.0,107479.99,2147.6808,2025-07-02 11:59:59.999999+00:00,231148508.8602808,251471,984.42993,105944651.9585632
2025-07-02 12:00:00+00:00,107479.98,108759.2,107186.1,108737.74,3227.14121,2025-07-02 15:59:59.999999+00:00,348553235.4854115,567794,1759.59956,190145339.2882083
2025-07-02 16:00:00+00:00,108737.75,109730.0,108650.97,109676.14,5656.10907,2025-07-02 19:59:59.999999+00:00,618402032.2659886,797725,3457.76322,378067654.66991234
2025-07-02 20:00:00+00:00,109676.14,109676.14,108720.0,108849.6,3303.81143,2025-07-02 23:59:59.999999+00:00,360802131.3058543,322130,1455.22804,158929373.1855536
2025-07-03 00:00:00+00:00,108849.59,109115.03,108530.4,108628.21,1439.99562,2025-07-03 03:59:59.999999+00:00,156735199.7288773,291274,704.80511,76724063.5832751
2025-07-03 04:00:00+00:00,108628.2,109548.0,108566.14,109280.0,1560.58968,2025-07-03 07:59:59.999999+00:00,170410389.4200961,253465,827.35439,90337396.4345138
2025-07-03 08:00:00+00:00,109279.99,110273.21,109279.99,109599.19,3249.5488,2025-07-03 11:59:59.999999+00:00,356863247.051213,398776,2028.27393,222780401.5854912
2025-07-03 12:00:00+00:00,109599.18,110529.18,108749.99,109127.84,4201.7259,2025-07-03 15:59:59.999999+00:00,461047557.4525379,1024223,2152.70217,236318361.3164496
2025-07-03 16:00:00+00:00,109127.85,109910.1,109020.8,109803.41,1688.44383,2025-07-03 19:59:59.999999+00:00,184886197.64769673,409043,898.7079,98436336.2275706
2025-07-03 20:00:00+00:00,109803.41,110000.0,109510.0,109584.78,906.77842,2025-07-03 23:59:59.999999+00:00,99516457.3379051,192163,350.05336,38425588.7643767
2025-07-04 00:00:00+00:00,109584.77,109767.59,109103.71,109235.57,1002.72236,2025-07-04 03:59:59.999999+00:00,109696511.7433566,243872,440.34578,48177788.839732
2025-07-04 04:00:00+00:00,109235.58,109329.6,108700.0,108700.0,1609.06105,2025-07-04 07:59:59.999999+00:00,175331785.0625571,266587,602.65785,65679935.0823049
2025-07-04 08:00:00+00:00,108700.0,109111.0,108518.83,108888.0,1086.39121,2025-07-04 11:59:59.999999+00:00,118286241.0017868,214025,508.73831,55389545.4514621
2025-07-04 12:00:00+00:00,108888.0,108978.64,107505.0,107573.29,3616.08946,2025-07-04 15:59:59.999999+00:00,390584703.4458293,627971,1611.09807,174018911.5378712
2025-07-04 16:00:00+00:00,107573.29,107922.5,107245.0,107469.23,3431.70312,2025-07-04 19:59:59.999999+00:00,369211260.116922,450795,1028.2864,110643824.9961749
2025-07-04 20:00:00+00:00,107469.22,108279.33,107440.63,107984.24,1047.89895,2025-07-04 23:59:59.999999+00:00,113104610.2979134,171962,596.67181,64403221.0592109
2025-07-05 00:00:00+00:00,107984.25,108259.99,107756.31,108154.72,766.63785,2025-07-05 03:59:59.999999+00:00,82824719.4582216,146244,436.76307,47195931.1554305
2025-07-05 04:00:00+00:00,108154.72,108420.56,108000.0,108053.46,660.13042,2025-07-05 07:59:59.999999+00:00,71391425.6086205,133005,241.61303,26133771.6885227
2025-07-05 08:00:00+00:00,108053.46,108219.19,107870.42,108112.21,675.37974,2025-07-05 11:59:59.999999+00:00,72993635.391305,114990,260.45259,28152891.6056083
2025-07-05 12:00:00+00:00,108112.2,108232.29,107971.0,108058.0,564.4708,2025-07-05 15:59:59.999999+00:00,61036349.7956326,115622,287.59907,31098920.2948607
2025-07-05 16:00:00+00:00,108058.0,108167.23,107864.75,108141.78,586.1961,2025-07-05 19:59:59.999999+00:00,63319613.8339829,113054,303.71947,32807203.425996
2025-07-05 20:00:00+00:00,108141.78,108250.0,107993.39,108198.12,484.16079,2025-07-05 23:59:59.999999+00:00,52362958.108985,87105,273.53805,29588089.1928829
2025-07-06 00:00:00+00:00,108198.12,108268.35,108025.97,108050.49,397.25464,2025-07-06 03:59:59.999999+00:00,42964165.0779616,76009,193.10968,20887137.262927
2025-07-06 04:00:00+00:00,108050.49,108218.0,107930.45,108040.31,497.89684,2025-07-06 07:59:59.999999+00:00,53800914.5992056,71517,236.68469,25576783.948353
2025-07-06 08:00:00+00:00,108040.31,108111.0,107800.01,108076.01,740.99603,2025-07-06 11:59:59.999999+00:00,80007500.6739827,89136,387.09387,41797315.5280461
2025-07-06 12:00:00+00:00,108076.0,109127.03,108045.76,108905.99,2193.35606,2025-07-06 15:59:59.999999+00:00,238471695.56923848,349421,1061.54877,115402701.6651122
2025-07-06 16:00:00+00:00,108906.0,108966.62,108266.67,108538.46,922.00834,2025-07-06 19:59:59.999999+00:00,100170930.2865501,217171,482.49821,52423824.8814507
2025-07-06 20:00:00+00:00,108538.45,109700.0,108536.86,109203.84,1696.09509,2025-07-06 23:59:59.999999+00:00,185318093.3042814,453337,848.4238,92692880.947285
2025-07-07 00:00:00+00:00,109203.85,109700.0,108679.75,109389.47,1313.66179,2025-07-07 03:59:59.999999+00:00,143512006.1683744,302304,663.10006,72450310.8907411
2025-07-07 04:00:00+00:00,109389.46,109447.54,108654.94,109061.08,1068.89272,2025-07-07 07:59:59.999999+00:00,116530792.4979317,171343,553.67363,60349971.3939949
2025-07-07 08:00:00+00:00,109061.07,109087.86,108572.52,108642.01,1793.43934,2025-07-07 11:59:59.999999+00:00,195094169.8157934,215319,613.5573,66755976.9498323
2025-07-07 12:00:00+00:00,108642.01,108660.0,107970.0,108292.59,2516.39623,2025-07-07 15:59:59.999999+00:00,272627274.0485764,542533,917.70866,99403939.9598369
2025-07-07 16:00:00+00:00,108292.59,108493.56,107513.2,108056.68,1826.11433,2025-07-07 19:59:59.999999+00:00,197272803.91452032,527560,744.57614,80438510.1001424
2025-07-07 20:00:00+00:00,108056.67,108300.0,107800.01,108262.94,886.8716,2025-07-07 23:59:59.999999+00:00,95811269.608508,202881,428.3065,46265392.5076911
2025-07-08 00:00:00+00:00,108262.94,108525.0,107429.57,107901.52,2011.55999,2025-07-08 03:59:59.999999+00:00,217015425.0438397,367410,761.90914,82256206.3743104
2025-07-08 04:00:00+00:00,107901.52,108499.0,107750.0,108484.61,1010.06569,2025-07-08 07:59:59.999999+00:00,109318428.7460685,178868,501.95486,54335837.7925897
2025-07-08 08:00:00+00:00,108484.61,109005.0,108229.15,108756.37,1314.23794,2025-07-08 11:59:59.999999+00:00,142839081.7883814,198105,618.57998,67221448.1467998
2025-07-08 12:00:00+00:00,108756.37,109216.56,108217.07,108268.35,1848.45054,2025-07-08 15:59:59.999999+00:00,200911170.2002917,435650,927.66571,100833301.1869041
2025-07-08 16:00:00+00:00,108268.35,109147.56,108096.55,108771.88,2426.90745,2025-07-08 19:59:59.999999+00:00,264207724.5650227,402396,1265.2523,137752289.7168852
2025-07-08 20:00:00+00:00,108771.87,108974.0,108624.0,108922.98,604.79919,2025-07-08 23:59:59.999999+00:00,65820983.0962903,140815,296.62667,32275275.7800007
2025-07-09 00:00:00+00:00,108922.99,109136.0,108348.0,108376.41,994.80226,2025-07-09 03:59:59.999999+00:00,108129357.0124723,179569,416.09357,45234379.1767887
2025-07-09 04:00:00+00:00,108376.41,108942.2,108324.53,108714.39,1001.59915,2025-07-09 07:59:59.999999+00:00,108855052.3146269,175567,481.0608,52272153.5361662
2025-07-09 08:00:00+00:00,108714.39,109117.0,108553.18,109058.27,1275.99616,2025-07-09 11:59:59.999999+00:00,138906971.6590984,161421,739.47097,80490998.7356421
2025-07-09 12:00:00+00:00,109058.27,109769.39,108503.0,109071.32,4108.39131,2025-07-09 15:59:59.999999+00:00,448787915.9968869,585403,2058.33347,224870102.0583909
2025-07-09 16:00:00+00:00,109071.32,111999.79,109047.49,111750.0,6338.57455,2025-07-09 19:59:59.999999+00:00,701110536.7320927,620663,3647.11819,403300993.2069114
2025-07-09 20:00:00+00:00,111749.99,111952.33,110559.4,111233.99,3562.92307,2025-07-09 23:59:59.999999+00:00,396264910.4797468,605861,1593.62627,177236882.0343145
2025-07-10 00:00:00+00:00,111234.0,111581.0,110880.0,111074.51,1687.73466,2025-07-10 03:59:59.999999+00:00,187676577.2653182,251716,853.18602,94893770.1661724
2025-07-10 04:00:00+00:00,111074.52,111432.46,110898.0,111230.0,1667.11413,2025-07-10 07:59:59.999999+00:00,185317856.66679287,229139,735.43928,81742525.2786619
