open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2024-06-01 00:00:00+00:00,67540.01,67757.14,67428.44,67715.31,1777.35139,2024-06-01 03:59:59.999000+00:00,120186476.8650559,86411,824.75714,55772779.3518941
2024-06-01 04:00:00+00:00,67715.31,67810.0,67575.23,67632.08,1250.73388,2024-06-01 07:59:59.999000+00:00,84650683.8209275,102046,555.94451,37627469.8939329
2024-06-01 08:00:00+00:00,67632.07,67760.0,67611.61,67660.57,1293.15334,2024-06-01 11:59:59.999000+00:00,87525897.6416135,107618,638.17704,43196172.3747648
2024-06-01 12:00:00+00:00,67660.57,67872.5,67640.0,67691.28,1527.99394,2024-06-01 15:59:59.999000+00:00,103560291.9013248,96610,810.53368,54934260.5688525
2024-06-01 16:00:00+00:00,67691.28,67900.0,67556.72,67753.76,1933.67458,2024-06-01 19:59:59.999000+00:00,130904209.4793539,129611,919.74004,62276194.0936729
2024-06-01 20:00:00+00:00,67753.76,67885.0,67700.0,67766.85,1054.7542,2024-06-01 23:59:59.999000+00:00,71477648.284929,116188,486.11804,32945184.1197757
2024-06-02 00:00:00+00:00,67766.84,67910.55,67643.33,67789.47,1287.2317,2024-06-02 03:59:59.999000+00:00,87257359.2677683,92425,616.25037,41772983.2548271
2024-06-02 04:00:00+00:00,67789.48,67867.6,67720.41,67721.0,1056.53192,2024-06-02 07:59:59.999000+00:00,71618483.1301096,104725,529.21527,35874013.6872406
2024-06-02 08:00:00+00:00,67721.01,68320.08,67367.2,68251.52,2959.02252,2024-06-02 11:59:59.999000+00:00,200454115.0514542,158603,1500.82022,101726399.5322298
2024-06-02 12:00:00+00:00,68251.53,68460.0,67800.0,68142.17,4215.16637,2024-06-02 15:59:59.999000+00:00,287267621.43318075,169361,2285.27598,155774330.1536811
2024-06-02 16:00:00+00:00,68142.18,68200.0,67257.47,67736.95,4668.17947,2024-06-02 19:59:59.999000+00:00,316118073.8464801,208043,2231.96025,151149819.7367883
2024-06-02 20:00:00+00:00,67736.95,67984.01,67577.65,67765.63,1240.19331,2024-06-02 23:59:59.999000+00:00,84112012.6539384,79191,596.71168,40471374.7614553
2024-06-03 00:00:00+00:00,67765.62,68793.97,67612.48,68382.81,3808.91033,2024-06-03 03:59:59.999000+00:00,260221353.9581886,162912,1988.82564,135871877.5818205
2024-06-03 04:00:00+00:00,68382.8,69221.0,68285.29,68906.7,5525.34568,2024-06-03 07:59:59.999000+00:00,380499060.9807248,226670,2959.8626,203856433.2396796
2024-06-03 08:00:00+00:00,68906.7,69333.0,68824.0,69080.0,3826.91777,2024-06-03 11:59:59.999000+00:00,264394953.3092194,164915,1923.02377,132861489.996648
2024-06-03 12:00:00+00:00,69080.0,70288.0,68500.0,69615.28,10231.02887,2024-06-03 15:59:59.999000+00:00,710828316.8850918,422156,5494.50167,381831665.92013294
2024-06-03 16:00:00+00:00,69615.27,69715.61,68800.0,69204.0,3716.39069,2024-06-03 19:59:59.999000+00:00,257284279.34566,163081,1745.5491,120842468.8173207
2024-06-03 20:00:00+00:00,69204.0,69509.38,68730.51,68809.9,2524.78066,2024-06-03 23:59:59.999000+00:00,174529111.7479511,114055,1196.90997,82760768.7977714
2024-06-04 00:00:00+00:00,68809.89,69370.01,68629.9,69170.22,2195.99092,2024-06-04 03:59:59.999000+00:00,151613491.3681838,106717,1143.20308,78922076.9553103
2024-06-04 04:00:00+00:00,69170.22,69268.27,68745.68,69013.63,2550.75405,2024-06-04 07:59:59.999000+00:00,175967550.5875652,115722,1265.75987,87320796.2218517
2024-06-04 08:00:00+00:00,69013.62,69191.99,68567.32,68955.85,3143.28299,2024-06-04 11:59:59.999000+00:00,216410012.9566896,168939,1442.76951,99329686.1215734
2024-06-04 12:00:00+00:00,68955.84,70480.0,68843.73,70445.0,10001.68378,2024-06-04 15:59:59.999000+00:00,697317875.5851159,387960,5145.40689,358782526.070811
2024-06-04 16:00:00+00:00,70445.0,71063.45,70092.5,70423.6,9252.35453,2024-06-04 19:59:59.999000+00:00,654063017.1027659,367841,4755.01251,336173974.2195188
2024-06-04 20:00:00+00:00,70423.61,70736.0,70168.67,70537.84,2475.71862,2024-06-04 23:59:59.999000+00:00,174530189.3929197,107336,1170.81548,82542182.0394156
2024-06-05 00:00:00+00:00,70537.83,71275.0,70423.51,70947.58,4747.42504,2024-06-05 03:59:59.999000+00:00,336515251.5394582,175659,2483.50337,176056353.9771089
2024-06-05 04:00:00+00:00,70947.58,71379.21,70826.15,71200.0,4692.49958,2024-06-05 07:59:59.999000+00:00,333541453.0772628,162816,2442.83134,173659020.3278905
2024-06-05 08:00:00+00:00,71199.99,71243.6,70694.61,70971.71,3455.32686,2024-06-05 11:59:59.999000+00:00,245070549.9371286,130689,1606.47606,113949309.8683458
2024-06-05 12:00:00+00:00,70971.7,71731.35,70383.66,71580.0,7724.60004,2024-06-05 15:59:59.999000+00:00,548743944.9768479,263248,3953.13437,280909820.7222394
2024-06-05 16:00:00+00:00,71580.01,71758.0,70871.2,71279.95,5604.75987,2024-06-05 19:59:59.999000+00:00,399943657.8359557,208991,2607.69509,186084300.20447087
2024-06-05 20:00:00+00:00,71279.95,71357.68,70700.0,71108.0,2478.56943,2024-06-05 23:59:59.999000+00:00,176258908.5009865,113712,1116.59369,79395120.6910259
