open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2024-02-01 00:00:00+00:00,42580.0,42687.63,41884.28,42015.65,6159.26638,2024-02-01 03:59:59.999000+00:00,259744345.48300967,241105,3044.78569,128390178.4584231
2024-02-01 04:00:00+00:00,42015.65,42300.0,41889.95,42190.16,4812.74817,2024-02-01 07:59:59.999000+00:00,202720038.0050796,192401,2501.6963,105399166.7321946
2024-02-01 08:00:00+00:00,42190.15,42331.1,42026.52,42087.52,4002.75251,2024-02-01 11:59:59.999000+00:00,168899873.5154743,160032,2110.1453,89063735.9281159
2024-02-01 12:00:00+00:00,42087.52,42946.6,41944.89,42516.12,7858.34198,2024-02-01 15:59:59.999000+00:00,333524814.3704232,349803,4090.48021,173550560.9975167
2024-02-01 16:00:00+00:00,42516.12,43285.13,42364.0,43218.94,8083.56904,2024-02-01 19:59:59.999000+00:00,346486864.9330636,284468,4108.32879,176102629.7501885
2024-02-01 20:00:00+00:00,43218.94,43279.91,42872.91,43082.94,4314.36856,2024-02-01 23:59:59.999000+00:00,185745504.33695167,164460,2279.40675,98129277.6177739
2024-02-02 00:00:00+00:00,43082.95,43432.63,43026.15,43037.25,4246.33741,2024-02-02 03:59:59.999000+00:00,183384862.64500287,144569,2183.94038,94331837.8691219
2024-02-02 04:00:00+00:00,43037.25,43271.1,42943.71,43086.89,4064.36047,2024-02-02 07:59:59.999000+00:00,175262597.5099079,129289,2266.68921,97745916.7970306
2024-02-02 08:00:00+00:00,43086.9,43199.0,42941.1,43148.41,4094.76501,2024-02-02 11:59:59.999000+00:00,176290450.2624525,137256,2367.84596,101944412.2328847
2024-02-02 12:00:00+00:00,43148.42,43250.0,42546.79,43242.09,8493.53585,2024-02-02 15:59:59.999000+00:00,364623077.5218067,330820,4637.24104,199095285.568081
2024-02-02 16:00:00+00:00,43242.1,43488.0,42783.09,43061.97,6362.66369,2024-02-02 19:59:59.999000+00:00,274511830.7831443,235812,3112.74169,134312409.9525726
2024-02-02 20:00:00+00:00,43061.98,43238.01,42900.48,43200.0,2410.48175,2024-02-02 23:59:59.999000+00:00,103846618.5682469,108596,1077.11282,46404923.3281002
2024-02-03 00:00:00+00:00,43199.99,43380.01,43142.0,43173.94,2223.22292,2024-02-03 03:59:59.999000+00:00,96137834.1490992,102122,1000.68857,43280294.9380105
2024-02-03 04:00:00+00:00,43173.95,43222.75,43040.0,43053.05,1346.11611,2024-02-03 07:59:59.999000+00:00,58068003.0761446,79153,545.04552,23512957.3554733
2024-02-03 08:00:00+00:00,43053.05,43125.28,42973.66,42995.04,1810.42438,2024-02-03 11:59:59.999000+00:00,77938931.0894341,90701,841.12599,36212958.4992794
2024-02-03 12:00:00+00:00,42995.04,43190.0,42880.0,43119.06,2505.96267,2024-02-03 15:59:59.999000+00:00,107845469.9331403,118395,1328.62203,57177662.4420483
2024-02-03 16:00:00+00:00,43119.06,43270.0,43016.28,43061.09,2671.62087,2024-02-03 19:59:59.999000+00:00,115261072.9921395,136905,1303.14824,56223325.157058
2024-02-03 20:00:00+00:00,43061.09,43104.68,42953.33,43011.09,1476.06303,2024-02-03 23:59:59.999000+00:00,63524038.7936432,82686,673.15537,28970200.1187262
2024-02-04 00:00:00+00:00,43011.1,43068.79,42880.01,43027.16,1456.91888,2024-02-04 03:59:59.999000+00:00,62634319.7697543,73437,680.4124,29250991.4555278
2024-02-04 04:00:00+00:00,43027.16,43029.17,42720.07,42845.03,2208.36902,2024-02-04 07:59:59.999000+00:00,94655300.7514838,117238,1028.35314,44075502.8736479
2024-02-04 08:00:00+00:00,42845.03,43119.04,42741.6,43060.1,2577.95374,2024-02-04 11:59:59.999000+00:00,110661627.3461256,138944,1321.87328,56744722.6780579
2024-02-04 12:00:00+00:00,43060.09,43115.76,42845.51,42943.21,2544.71311,2024-02-04 15:59:59.999000+00:00,109365208.9671431,108378,1243.48941,53436359.7858296
2024-02-04 16:00:00+00:00,42943.2,42969.79,42573.17,42636.44,3608.11375,2024-02-04 19:59:59.999000+00:00,154337155.8443918,175443,1845.38848,78926947.223463
