open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2024-10-01 00:00:00+00:00,63327.6,63744.0,63006.7,63723.48,3879.35185,2024-10-01 03:59:59.999000+00:00,246092944.360258,612739,1906.41291,120960027.9377305
2024-10-01 04:00:00+00:00,63723.47,64130.63,63652.06,64045.92,3515.39368,2024-10-01 07:59:59.999000+00:00,224650848.82232392,374180,2219.02829,141821592.8359979
2024-10-01 08:00:00+00:00,64045.92,64118.0,63707.89,63734.0,3230.34622,2024-10-01 11:59:59.999000+00:00,206570537.736181,291604,1863.81958,119211081.764896
2024-10-01 12:00:00+00:00,63734.01,63809.97,61814.01,62628.85,12629.85952,2024-10-01 15:59:59.999000+00:00,790990172.5003568,1794629,5768.49603,361270495.0252103
2024-10-01 16:00:00+00:00,62628.85,62778.73,61092.0,61755.99,12278.90165,2024-10-01 19:59:59.999000+00:00,760391623.1202898,1713245,5537.61339,343045398.0402386
2024-10-01 20:00:00+00:00,61755.99,61760.74,60164.0,60805.78,8137.62816,2024-10-01 23:59:59.999000+00:00,494975955.2932161,820672,3656.37466,222294598.7269668
2024-10-02 00:00:00+00:00,60804.92,61883.0,60733.81,61750.47,4288.88242,2024-10-02 03:59:59.999000+00:00,263395662.21381408,651709,2532.87136,155588791.5099036
2024-10-02 04:00:00+00:00,61750.46,61940.0,61350.0,61727.4,2824.36251,2024-10-02 07:59:59.999000+00:00,174026849.6382923,518311,1352.3666,83341173.5327739
2024-10-02 08:00:00+00:00,61727.39,61914.34,60888.88,61164.01,3827.59582,2024-10-02 11:59:59.999000+00:00,234894338.3981496,737060,1560.52328,95766828.7069238
2024-10-02 12:00:00+00:00,61164.01,61926.9,60524.21,61874.01,7565.27679,2024-10-02 15:59:59.999000+00:00,463141794.95268047,1546410,3936.69813,241073173.3406634
2024-10-02 16:00:00+00:00,61874.01,62390.31,60000.0,60190.01,7929.51771,2024-10-02 19:59:59.999000+00:00,483783277.5962942,1337132,3527.94227,215407578.4632542
2024-10-02 20:00:00+00:00,60190.01,60999.24,60128.0,60649.28,5099.06593,2024-10-02 23:59:59.999000+00:00,309135715.0375532,522588,2808.92355,170290774.9619538
2024-10-03 00:00:00+00:00,60649.27,61464.0,60536.0,61463.99,3657.31206,2024-10-03 03:59:59.999000+00:00,223186012.05038327,729592,2091.53739,127629702.6821156
2024-10-03 04:00:00+00:00,61464.0,61477.19,60814.12,60926.0,3351.19716,2024-10-03 07:59:59.999000+00:00,205177232.0060411,383836,1397.45911,85564591.3238181
