open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2024-09-01 00:00:00+00:00,58974.0,59076.59,58276.01,58524.21,2314.00203,2024-09-01 03:59:59.999000+00:00,135711910.8208803,218759,1100.54011,64540276.9498126
2024-09-01 04:00:00+00:00,58524.21,58599.98,57777.0,58478.64,3366.16193,2024-09-01 07:59:59.999000+00:00,195696846.647493,308352,1553.16297,90316179.5435018
2024-09-01 08:00:00+00:00,58478.64,58504.81,57840.0,58240.52,2520.59733,2024-09-01 11:59:59.999000+00:00,146489513.8267241,234773,1149.12287,66796196.3637345
2024-09-01 12:00:00+00:00,58240.51,58360.38,57201.0,58217.0,5911.39633,2024-09-01 15:59:59.999000+00:00,342325344.022786,543773,2784.19121,161275254.6765828
2024-09-01 16:00:00+00:00,58217.0,58788.93,57864.3,58514.0,2668.74429,2024-09-01 19:59:59.999000+00:00,155690903.8952278,366318,1257.83227,73404143.2435206
2024-09-01 20:00:00+00:00,58514.01,58656.77,57205.0,57301.86,3924.2555,2024-09-01 23:59:59.999000+00:00,226262328.17794728,481205,1806.65588,104120337.1213951
2024-09-02 00:00:00+00:00,57301.77,57767.14,57128.0,57742.01,4604.88008,2024-09-02 03:59:59.999000+00:00,264703463.75833648,416595,2386.95583,137216532.5452774
2024-09-02 04:00:00+00:00,57742.0,57987.99,57362.06,57547.99,2616.60584,2024-09-02 07:59:59.999000+00:00,150831472.2910484,231884,1302.80731,75111935.5856148
2024-09-02 08:00:00+00:00,57548.0,58680.76,57520.12,58422.01,5072.33101,2024-09-02 11:59:59.999000+00:00,295424529.615161,426436,2699.14009,157208994.2779219
2024-09-02 12:00:00+00:00,58422.01,58808.0,58104.0,58537.99,4023.88935,2024-09-02 15:59:59.999000+00:00,235342296.6159114,342196,1963.98789,114833563.255814
2024-09-02 16:00:00+00:00,58537.99,58666.64,58293.12,58439.99,2856.4724,2024-09-02 19:59:59.999000+00:00,166995242.4092949,234691,1085.11649,63435211.4056283
2024-09-02 20:00:00+00:00,58440.03,59425.69,58384.61,59132.13,3720.83593,2024-09-02 23:59:59.999000+00:00,219795364.7568164,314317,1857.24691,109690340.5602239
2024-09-03 00:00:00+00:00,59132.12,59809.65,59021.62,59110.99,3188.73817,2024-09-03 03:59:59.999000+00:00,189359367.0734242,257758,1619.38789,96194590.7965575
2024-09-03 04:00:00+00:00,59111.0,59259.0,58872.0,59112.0,2786.55038,2024-09-03 07:59:59.999000+00:00,164599101.8082025,186118,1297.66917,76656083.0070537
2024-09-03 08:00:00+00:00,59112.01,59195.63,58717.0,59072.0,2434.05695,2024-09-03 11:59:59.999000+00:00,143525581.8654552,228241,1073.40354,63296666.4157854
2024-09-03 12:00:00+00:00,59072.01,59350.0,57568.0,57725.0,8190.06416,2024-09-03 15:59:59.999000+00:00,477022623.8227192,791429,3986.69768,232259545.157334
2024-09-03 16:00:00+00:00,57725.01,58251.09,57589.01,58046.0,3746.4115,2024-09-03 19:59:59.999000+00:00,216790553.59084088,481314,1894.93761,109657669.7912373
2024-09-03 20:00:00+00:00,58045.99,58247.0,57415.0,57487.73,2482.36331,2024-09-03 23:59:59.999000+00:00,143779587.6992828,263898,1107.69615,64188117.9452434
2024-09-04 00:00:00+00:00,57487.74,57943.53,55606.0,56653.98,10008.5459,2024-09-04 03:59:59.999000+00:00,566389698.656003,711476,4354.71541,246441325.7502254
2024-09-04 04:00:00+00:00,56653.99,56881.0,56201.0,56746.0,5570.10401,2024-09-04 07:59:59.999000+00:00,314476323.8631575,377366,2596.77672,146637233.3823417
2024-09-04 08:00:00+00:00,56746.0,56909.94,56453.0,56573.0,3012.85274,2024-09-04 11:59:59.999000+00:00,170681503.1547165,292943,1464.04172,82957478.035961
2024-09-04 12:00:00+00:00,56573.0,58181.43,56187.61,58134.0,9903.94203,2024-09-04 15:59:59.999000+00:00,565459709.7343137,946637,4978.0097,284308279.7582429
2024-09-04 16:00:00+00:00,58134.0,58519.0,57646.0,58058.01,5284.73247,2024-09-04 19:59:59.999000+00:00,307218553.4216373,601867,2658.09943,154528882.744586
2024-09-04 20:00:00+00:00,58058.0,58390.0,57792.46,57970.9,1780.64431,2024-09-04 23:59:59.999000+00:00,103405081.3498474,247260,810.11185,47049998.106896
2024-09-05 00:00:00+00:00,57970.9,58327.07,56891.07,57135.42,4718.02876,2024-09-05 03:59:59.999000+00:00,271648783.9696966,465768,1892.20153,108954355.4805974
2024-09-05 04:00:00+00:00,57135.42,57291.1,56541.68,57155.1,3337.56535,2024-09-05 07:59:59.999000+00:00,190348776.5478564,380285,1588.65576,90610623.9947452
2024-09-05 08:00:00+00:00,57155.1,57232.0,56623.0,56698.01,2824.97809,2024-09-05 11:59:59.999000+00:00,160611187.2476165,347099,1354.96558,77030795.9002975
2024-09-05 12:00:00+00:00,56698.01,57350.0,55817.51,55976.01,10200.08948,2024-09-05 15:59:59.999000+00:00,577278585.9203637,1188562,4780.78879,270777975.352467
2024-09-05 16:00:00+00:00,55976.01,56710.0,55800.0,56060.01,4306.58366,2024-09-05 19:59:59.999000+00:00,242251983.6115504,635115,2184.74878,122895137.4367693
2024-09-05 20:00:00+00:00,56060.0,56259.97,55643.65,56180.0,2419.66879,2024-09-05 23:59:59.999000+00:00,135631535.8037139,351229,1154.52926,64728031.194219
2024-09-06 00:00:00+00:00,56180.0,56858.88,55989.0,56588.0,3089.15324,2024-09-06 03:59:59.999000+00:00,174595070.1366026,403693,1456.5136,82315103.133603
2024-09-06 04:00:00+00:00,56588.01,56747.91,55280.0,55804.29,5943.85272,2024-09-06 07:59:59.999000+00:00,332456189.90995926,576232,2651.80064,148292731.1458542
2024-09-06 08:00:00+00:00,55804.28,56262.11,55639.0,55999.09,4116.26102,2024-09-06 11:59:59.999000+00:00,230193223.3217754,416853,2124.63295,118825088.9776055
2024-09-06 12:00:00+00:00,55999.09,57008.0,53808.0,54045.01,21136.96377,2024-09-06 15:59:59.999000+00:00,1171323588.6239111,1915341,9565.82861,530367065.5291552
2024-09-06 16:00:00+00:00,54045.0,54435.0,53267.54,53534.28,11314.50356,2024-09-06 19:59:59.999000+00:00,609189984.6353287,1145266,5474.68833,294862518.092233
2024-09-06 20:00:00+00:00,53534.27,53969.99,52550.0,53962.97,8847.03395,2024-09-06 23:59:59.999000+00:00,471156862.296757,829896,4051.72436,215883724.0026422
2024-09-07 00:00:00+00:00,53962.97,54095.65,53745.54,53818.91,2283.19066,2024-09-07 03:59:59.999000+00:00,123073298.715655,309656,1043.65776,56262536.6360925
2024-09-07 04:00:00+00:00,53818.92,54405.37,53814.0,54286.0,4210.82665,2024-09-07 07:59:59.999000+00:00,228301803.30485207,348496,2143.85558,116219607.9274535
2024-09-07 08:00:00+00:00,54286.0,54492.98,54168.23,54326.0,2289.86562,2024-09-07 11:59:59.999000+00:00,124393255.8613026,254662,1033.446,56148537.7115403
2024-09-07 12:00:00+00:00,54326.01,54829.0,54326.0,54780.0,2510.87487,2024-09-07 15:59:59.999000+00:00,137103878.0337422,378330,1393.36911,76082955.7140758
2024-09-07 16:00:00+00:00,54780.0,54850.0,54000.0,54404.01,3137.77696,2024-09-07 19:59:59.999000+00:00,170565448.4043059,375444,1379.85155,75005787.5734444
2024-09-07 20:00:00+00:00,54404.01,54437.97,53814.01,54160.86,2261.51298,2024-09-07 23:59:59.999000+00:00,122255658.2699744,254335,1029.72683,55662013.4469891
2024-09-08 00:00:00+00:00,54160.86,54509.0,53964.0,54402.99,1979.50014,2024-09-08 03:59:59.999000+00:00,107447883.5340864,179704,1031.80363,56014847.2671134
2024-09-08 04:00:00+00:00,54402.98,54575.0,54261.1,54436.25,1722.23364,2024-09-08 07:59:59.999000+00:00,93721693.4873152,196341,838.56981,45631876.2932199
2024-09-08 08:00:00+00:00,54436.25,54722.85,54356.0,54556.08,1765.73164,2024-09-08 11:59:59.999000+00:00,96332212.5620987,201258,843.74149,46032065.3474787
2024-09-08 12:00:00+00:00,54556.08,54567.0,53640.0,53687.0,3500.41607,2024-09-08 15:59:59.999000+00:00,189487430.4148132,384000,1497.73062,81080452.7517219
2024-09-08 16:00:00+00:00,53686.99,54531.1,53629.01,54337.01,2289.20807,2024-09-08 19:59:59.999000+00:00,123998209.1399181,301078,1263.71051,68452739.1066884
2024-09-08 20:00:00+00:00,54337.02,55318.0,54184.0,54869.95,5017.05823,2024-09-08 23:59:59.999000+00:00,274755743.7802443,533711,2556.20478,140009916.3441929
2024-09-09 00:00:00+00:00,54869.95,55370.23,54688.69,55115.0,4899.59127,2024-09-09 03:59:59.999000+00:00,269745629.7102842,568954,2400.96621,132178110.7781697
