open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2024-07-01 00:00:00+00:00,62772.01,63818.33,62573.32,63437.69,6859.32328,2024-07-01 03:59:59.999000+00:00,434773755.3382416,340666,3618.41462,229321518.4948146
2024-07-01 04:00:00+00:00,63437.69,63466.92,63223.2,63277.84,1948.86897,2024-07-01 07:59:59.999000+00:00,123474324.8054178,144312,829.11609,52533549.9756443
2024-07-01 08:00:00+00:00,63277.84,63314.99,62593.07,62662.09,3745.11478,2024-07-01 11:59:59.999000+00:00,235550499.80059552,232527,1672.18766,105150986.4758729
2024-07-01 12:00:00+00:00,62662.09,63166.11,62497.2,63132.9,4514.7061,2024-07-01 15:59:59.999000+00:00,283647598.4219563,315417,2398.3095,150685570.2235764
2024-07-01 16:00:00+00:00,63132.9,63861.76,62966.77,63226.78,5479.95754,2024-07-01 19:59:59.999000+00:00,347426513.3498086,300969,2928.24527,185646485.9115516
2024-07-01 20:00:00+00:00,63226.78,63423.48,62804.6,62899.99,1999.13471,2024-07-01 23:59:59.999000+00:00,126108121.9541147,127617,942.3334,59447662.7540995
2024-07-02 00:00:00+00:00,62900.0,63288.83,62787.42,63138.67,1678.91798,2024-07-02 03:59:59.999000+00:00,105779358.9743056,148281,864.49409,54471369.5784198
2024-07-02 04:00:00+00:00,63138.68,63245.8,62580.0,62629.99,2518.53154,2024-07-02 07:59:59.999000+00:00,158355563.8949285,150077,1164.51384,73218727.5680864
2024-07-02 08:00:00+00:00,62630.0,62866.2,62401.23,62832.01,4139.03014,2024-07-02 11:59:59.999000+00:00,259351553.11196247,205669,2145.55498,134448565.7018604
2024-07-02 12:00:00+00:00,62832.01,63152.0,61823.74,61948.08,5966.58949,2024-07-02 15:59:59.999000+00:00,372303804.0136215,375803,3014.01543,188103677.7573088
2024-07-02 16:00:00+00:00,61948.08,62368.81,61806.28,61939.1,2841.63377,2024-07-02 19:59:59.999000+00:00,176393987.3037644,281033,1485.49447,92193990.6536422
2024-07-02 20:00:00+00:00,61939.1,62181.24,61875.55,62135.47,1428.41583,2024-07-02 23:59:59.999000+00:00,88608065.3189771,147953,779.1065,48326885.3206649
2024-07-03 00:00:00+00:00,62135.46,62285.94,60600.0,60987.99,5145.57685,2024-07-03 03:59:59.999000+00:00,316093826.1835022,339116,2190.06452,134530494.858944
2024-07-03 04:00:00+00:00,60988.0,61181.84,60816.0,60870.01,2356.603,2024-07-03 07:59:59.999000+00:00,143699171.319891,160480,1122.68733,68458677.1353654
2024-07-03 08:00:00+00:00,60870.01,60978.19,59600.0,60386.01,8846.07874,2024-07-03 11:59:59.999000+00:00,534817670.1167269,426992,3981.98167,240661630.3696663
2024-07-03 12:00:00+00:00,60386.01,60740.2,59752.29,60186.25,7199.97498,2024-07-03 15:59:59.999000+00:00,433823156.7339176,401897,3634.49671,219011766.6658599
2024-07-03 16:00:00+00:00,60186.25,60655.56,59666.0,59671.1,4933.93774,2024-07-03 19:59:59.999000+00:00,297196175.9994618,293155,2293.34514,138174225.5211871
2024-07-03 20:00:00+00:00,59671.11,60374.82,59400.0,60208.58,3677.93996,2024-07-03 23:59:59.999000+00:00,220271232.5531576,217732,1832.87955,109794945.1228256
2024-07-04 00:00:00+00:00,60208.57,60498.19,57800.01,59102.0,13491.78125,2024-07-04 03:59:59.999000+00:00,795033437.9098816,661619,6204.99445,365456415.2079373
2024-07-04 04:00:00+00:00,59102.0,59150.0,58104.0,58219.99,4995.15301,2024-07-04 07:59:59.999000+00:00,293224630.5392318,265818,2181.6769,128106612.826388
2024-07-04 08:00:00+00:00,58219.99,58506.18,56952.0,57761.94,13240.07067,2024-07-04 11:59:59.999000+00:00,763620812.0769894,486641,5839.90471,336879497.527542
