open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2024-12-01 00:00:00+00:00,96407.99,96672.49,95693.88,96336.75,3622.03491,2024-12-01 03:59:59.999000+00:00,348520486.3880458,759921,1608.04782,154745768.1589992
2024-12-01 04:00:00+00:00,96336.76,96515.52,96195.99,96472.97,1284.90142,2024-12-01 07:59:59.999000+00:00,123842748.8806751,333904,619.26068,59683143.7451851
2024-12-01 08:00:00+00:00,96472.97,97179.04,96424.99,97108.89,2803.36709,2024-12-01 11:59:59.999000+00:00,271735512.6051469,510751,1393.78445,135086579.5494303
2024-12-01 12:00:00+00:00,97108.89,97388.78,96660.88,97028.02,3260.08114,2024-12-01 15:59:59.999000+00:00,316502594.3764406,733257,1498.29969,145499460.2436528
2024-12-01 16:00:00+00:00,97028.02,97523.41,96958.48,97178.73,2968.12339,2024-12-01 19:59:59.999000+00:00,288531926.93690526,474575,1591.50247,154705375.7393283
2024-12-01 20:00:00+00:00,97178.73,97836.0,96800.01,97185.18,3000.09657,2024-12-01 23:59:59.999000+00:00,292194357.4190069,529792,1404.00058,136768712.7570421
2024-12-02 00:00:00+00:00,97185.17,98130.0,96350.0,96483.75,5392.949,2024-12-02 03:59:59.999000+00:00,525751607.15757394,1137615,2693.40316,262695452.0168548
2024-12-02 04:00:00+00:00,96483.75,96924.0,95749.97,95999.99,5378.4519,2024-12-02 07:59:59.999000+00:00,517905051.0376519,1038685,2641.0178,254325258.15201393
2024-12-02 08:00:00+00:00,95999.99,96112.0,94820.41,95128.68,6299.85507,2024-12-02 11:59:59.999000+00:00,599717246.6366644,1480721,3084.09049,293564417.23245525
2024-12-02 12:00:00+00:00,95128.67,97214.77,94766.0,97048.0,8297.68046,2024-12-02 15:59:59.999000+00:00,797734771.4551979,1485314,4187.90571,402776138.5477029
2024-12-02 16:00:00+00:00,97048.01,97356.69,94395.0,95816.0,8796.99302,2024-12-02 19:59:59.999000+00:00,842776240.4105877,1664505,4089.01667,391749455.7448912
2024-12-02 20:00:00+00:00,95816.01,96327.87,95112.01,95840.62,3792.74036,2024-12-02 23:59:59.999000+00:00,362754705.039912,753263,2126.49944,203347834.196666
2024-12-03 00:00:00+00:00,95840.61,96305.52,95400.0,96079.36,3671.38924,2024-12-03 03:59:59.999000+00:00,351997126.6133343,574670,1877.27729,179996049.3418466
2024-12-03 04:00:00+00:00,96079.36,96238.1,95277.35,95550.0,3510.45774,2024-12-03 07:59:59.999000+00:00,336369523.342183,601223,1453.28203,139248325.7503736
2024-12-03 08:00:00+00:00,95550.0,95662.94,94595.38,94988.01,4056.48891,2024-12-03 11:59:59.999000+00:00,385848164.3082707,630536,1849.78328,175900824.2988753
2024-12-03 12:00:00+00:00,94988.0,96250.0,93578.17,95682.54,13543.07849,2024-12-03 15:59:59.999000+00:00,1283733924.0999322,1786927,6708.64893,635938165.8911409
2024-12-03 16:00:00+00:00,95682.54,96169.99,94860.0,95428.6,5936.97324,2024-12-03 19:59:59.999000+00:00,566614109.8143817,1104977,2931.16895,279739959.2108077
2024-12-03 20:00:00+00:00,95428.61,96140.01,95272.5,95849.69,5108.93521,2024-12-03 23:59:59.999000+00:00,489432693.84055406,663379,2518.95119,241267378.68255153
2024-12-04 00:00:00+00:00,95849.69,96614.16,95224.17,95770.32,4788.30848,2024-12-04 03:59:59.999000+00:00,458867045.42557234,851781,2329.18945,223239095.22284073
2024-12-04 04:00:00+00:00,95770.32,96714.41,95717.54,96588.81,3607.43743,2024-12-04 07:59:59.999000+00:00,347580712.2027581,567893,1710.13885,164749714.4928488
2024-12-04 08:00:00+00:00,96588.81,96950.0,96172.0,96190.41,3780.1103,2024-12-04 11:59:59.999000+00:00,365301952.0402109,563797,1685.15272,162845415.0590349
2024-12-04 12:00:00+00:00,96190.41,96560.0,95352.41,95742.81,7959.19099,2024-12-04 15:59:59.999000+00:00,763335875.7732685,1590698,3866.72429,370893518.66964257
2024-12-04 16:00:00+00:00,95742.8,97232.01,94587.83,97209.64,9467.01122,2024-12-04 19:59:59.999000+00:00,905312757.0217866,1536757,4847.19697,463789905.4485068
2024-12-04 20:00:00+00:00,97209.64,99000.0,97128.52,98587.32,14248.47886,2024-12-04 23:59:59.999000+00:00,1401596191.3225098,1537798,7595.19884,747138323.1521262
2024-12-05 00:00:00+00:00,98587.32,104088.0,97888.89,102964.0,29911.489432,2024-12-05 03:59:59.999000+00:00,3023164233.0681486,2782204,16369.464976,1652778910.1936073
2024-12-05 04:00:00+00:00,102964.0,103544.71,101324.16,102236.1,14930.57327,2024-12-05 07:59:59.999000+00:00,1529734066.641566,1555454,7728.62639,791576392.1625949
2024-12-05 08:00:00+00:00,102236.1,103159.76,102236.1,102566.91,9004.86605,2024-12-05 11:59:59.999000+00:00,924069434.9423952,968757,5036.45124,516922767.0385468
2024-12-05 12:00:00+00:00,102566.91,103550.0,100925.97,101292.01,15250.81785,2024-12-05 15:59:59.999000+00:00,1564677200.1500313,1746253,7616.6578,781889879.1548901
2024-12-05 16:00:00+00:00,101292.0,101999.0,98599.36,99028.0,14788.63995,2024-12-05 19:59:59.999000+00:00,1489664058.2100894,2008582,7160.87948,721575083.7708064
2024-12-05 20:00:00+00:00,99028.01,99479.72,90500.0,96945.63,26035.34311,2024-12-05 23:59:59.999000+00:00,2516693949.137701,2951114,12322.99847,1192428342.4430103
2024-12-06 00:00:00+00:00,96945.63,98828.7,95981.72,97735.29,10502.77687,2024-12-06 03:59:59.999000+00:00,1024111988.6870294,1351862,5579.19661,544104973.1108311
2024-12-06 04:00:00+00:00,97735.29,98288.0,97370.19,98138.54,4600.17485,2024-12-06 07:59:59.999000+00:00,450496148.747515,695717,2218.2403,217220564.474944
2024-12-06 08:00:00+00:00,98138.53,98705.23,97622.86,98069.62,5508.51297,2024-12-06 11:59:59.999000+00:00,540712160.3768343,837883,2597.02028,254982598.4032688
2024-12-06 12:00:00+00:00,98069.61,99483.81,97512.26,99309.99,9368.1804,2024-12-06 15:59:59.999000+00:00,924710981.5341667,1634186,4322.65798,426673915.69916064
2024-12-06 16:00:00+00:00,99310.0,101799.0,98762.6,101439.99,9652.35617,2024-12-06 19:59:59.999000+00:00,971357064.6772182,1578441,4806.17227,483613679.4077481
2024-12-06 20:00:00+00:00,101439.99,101898.99,99053.03,99740.84,5417.53184,2024-12-06 23:59:59.999000+00:00,545253341.34168,821013,2476.33672,249049987.45740792
2024-12-07 00:00:00+00:00,99740.84,100428.0,99285.71,99299.63,2803.39835,2024-12-07 03:59:59.999000+00:00,280104721.2150817,510530,1232.06052,123110330.5262453
2024-12-07 04:00:00+00:00,99299.64,99666.31,98844.0,99405.2,3254.00298,2024-12-07 07:59:59.999000+00:00,323113840.9354968,461689,1333.20493,132373326.1005899
2024-12-07 08:00:00+00:00,99405.2,99821.83,99260.0,99620.0,2290.29479,2024-12-07 11:59:59.999000+00:00,227963237.44904768,372814,1099.61338,109451912.901274
2024-12-07 12:00:00+00:00,99620.0,99800.0,99036.01,99756.01,2409.08289,2024-12-07 15:59:59.999000+00:00,239623117.83051607,457564,1137.21042,113125996.5249468
2024-12-07 16:00:00+00:00,99756.0,100263.64,99460.37,100077.45,2257.58478,2024-12-07 19:59:59.999000+00:00,225392652.48151767,440863,1071.34483,106977781.7468533
2024-12-07 20:00:00+00:00,100077.45,100439.18,99595.11,99831.99,1917.58211,2024-12-07 23:59:59.999000+00:00,191756276.9268858,391106,903.11592,90311313.4974255
2024-12-08 00:00:00+00:00,99831.99,100328.88,99632.28,99934.82,1688.21452,2024-12-08 03:59:59.999000+00:00,168803783.0631356,389779,732.7124,73272043.7746429
2024-12-08 04:00:00+00:00,99934.83,100030.0,99336.0,99675.11,1590.3559,2024-12-08 07:59:59.999000+00:00,158548563.8778354,334553,678.98575,67696211.6304634
2024-12-08 08:00:00+00:00,99675.11,99844.28,98657.7,99701.16,2557.39593,2024-12-08 11:59:59.999000+00:00,253783011.84932113,552848,1110.8263,110258868.694489
2024-12-08 12:00:00+00:00,99701.17,100500.0,99357.16,99912.01,3388.44325,2024-12-08 15:59:59.999000+00:00,338669327.991753,699943,1684.48885,168385560.763608
2024-12-08 16:00:00+00:00,99912.01,100198.0,99480.0,100100.98,2219.63339,2024-12-08 19:59:59.999000+00:00,221647251.9016124,522197,1123.28272,112183541.2314845
2024-12-08 20:00:00+00:00,100100.99,101351.0,99736.06,101109.59,3168.95389,2024-12-08 23:59:59.999000+00:00,318125007.7184935,495389,1822.50571,182949512.8241478
2024-12-09 00:00:00+00:00,101109.6,101215.93,98432.18,99090.84,6131.57247,2024-12-09 03:59:59.999000+00:00,610194461.846154,1016437,2742.74623,273011691.0832317
2024-12-09 04:00:00+00:00,99090.84,99729.88,98328.0,99576.51,4641.05371,2024-12-09 07:59:59.999000+00:00,460136284.1337082,753744,2484.10716,246396326.8413828
2024-12-09 08:00:00+00:00,99576.51,99679.71,98035.57,98088.47,5754.936,2024-12-09 11:59:59.999000+00:00,567951798.1583383,1295716,2571.43346,253808512.026513
2024-12-09 12:00:00+00:00,98088.47,100421.8,97508.58,97812.0,10565.60263,2024-12-09 15:59:59.999000+00:00,1043687800.0506434,1693031,5011.47692,495051610.6522343
2024-12-09 16:00:00+00:00,97812.0,98398.0,97000.0,97070.32,7646.39206,2024-12-09 19:59:59.999000+00:00,747572151.3631533,1424630,3707.34885,362585480.7721376
2024-12-09 20:00:00+00:00,97070.33,97572.52,94150.05,97276.47,19209.55908,2024-12-09 23:59:59.999000+00:00,1854084500.153652,2262314,8954.97215,864868409.161595
2024-12-10 00:00:00+00:00,97276.48,98138.0,95565.41,96931.99,7967.90111,2024-12-10 03:59:59.999000+00:00,773425354.3518345,1615824,3543.81352,344024322.4192573
