entry_time,side,entry_price,exit_time,exit_price,bars_held,pnl_price_usd,funding_usd,fees_usd,pnl_total_usd,exit_reason
2024-06-29 04:00:00+00:00,LONG,60441.88596,2024-06-29 20:00:00+00:00,60982.4,4,89.42706393339606,2.0,-8.0,83.42706393339606,time_long_no_reclaim
2024-07-01 04:00:00+00:00,LONG,62778.5532,2024-07-01 16:00:00+00:00,63207.6,3,68.34289389134884,2.0,-8.0,62.34289389134884,time_long_no_reclaim
2024-07-03 08:00:00+00:00,LONG,60995.6967,2024-07-03 16:00:00+00:00,59661.2,2,-218.7853852319399,2.0,-8.0,-224.7853852319399,time_long_no_reclaim
2024-07-05 08:00:00+00:00,LONG,55225.64292,2024-07-08 00:00:00+00:00,55136.6,16,-16.12347367852096,6.432199999999999,-8.0,-17.69127367852096,time_long_no_reclaim
2024-07-09 12:00:00+00:00,LONG,57113.9205,2024-07-10 16:00:00+00:00,57374.1,7,45.55448089052172,3.471,-8.0,41.02548089052172,time_long_no_reclaim
2024-07-12 12:00:00+00:00,LONG,57082.81428,2024-07-13 00:00:00+00:00,57792.4,3,124.30811776717564,1.2356,-8.0,117.54371776717565,time_long_no_reclaim
2024-07-14 12:00:00+00:00,LONG,60043.306260000005,2024-08-04 12:00:00+00:00,59070.0,126,-162.10071040814844,34.844,-8.0,-135.25671040814845,time_long_no_reclaim
2024-07-16 20:00:00+00:00,LONG,64846.86678,2024-07-17 08:00:00+00:00,64700.0,3,-22.648246136279802,-0.16440000000000002,-8.0,-30.812646136279803,time_long_no_reclaim
2024-07-26 20:00:00+00:00,LONG,67541.5056,2024-07-27 20:00:00+00:00,67873.8,6,49.19854792221345,2.3678,-8.0,43.56634792221345,time_long_no_reclaim
2024-07-28 20:00:00+00:00,LONG,67637.82486000001,2024-07-29 12:00:00+00:00,68067.2,4,63.48151214039311,1.3984,-8.0,56.8799121403931,time_long_no_reclaim
2024-08-06 04:00:00+00:00,LONG,54013.90062,2024-08-06 08:00:00+00:00,55188.0,1,217.36985600430137,-0.28450000000000003,-8.0,209.08535600430136,fresh_low_cont
2024-08-08 04:00:00+00:00,LONG,55113.92058,2024-08-15 16:00:00+00:00,57002.4,45,342.650168982046,0.6480000000000001,-8.0,335.29816898204604,time_long_no_reclaim
2024-08-10 08:00:00+00:00,LONG,60422.082,2024-08-10 20:00:00+00:00,60889.9,3,77.42500498410409,-0.3328,-8.0,69.09220498410409,time_long_no_reclaim
2024-08-13 20:00:00+00:00,LONG,59450.28768,2024-08-14 12:00:00+00:00,59396.9,4,-8.980222314038944,-0.01780000000000001,-8.0,-16.99802231403894,time_long_no_reclaim
2024-08-16 00:00:00+00:00,LONG,57013.80048,2024-09-01 20:00:00+00:00,57268.1,101,44.60315184377173,-1.4590000000000005,-8.0,35.14415184377172,time_long_no_reclaim
2024-08-21 04:00:00+00:00,LONG,58994.69658,2024-08-27 20:00:00+00:00,59384.5,40,66.07431559062293,1.0044,-8.0,59.078715590622934,time_long_no_reclaim
2024-08-28 08:00:00+00:00,LONG,59609.21946,2024-08-28 16:00:00+00:00,58871.1,2,-123.82639240819282,0.35760000000000003,-8.0,-131.46879240819283,time_long_no_reclaim
2024-09-01 16:00:00+00:00,LONG,58219.641599999995,2024-09-02 00:00:00+00:00,57708.7,2,-87.76103492880272,-0.37679999999999997,-8.0,-96.13783492880272,time_long_no_reclaim
2024-09-07 12:00:00+00:00,LONG,54268.95162,2024-09-08 00:00:00+00:00,54371.5,3,18.89632597254831,-0.3491,-8.0,10.547225972548311,time_long_no_reclaim
2024-09-09 12:00:00+00:00,LONG,54950.08782,2025-08-31 20:00:00+00:00,108208.4,2138,9692.125034350853,686.3859,-8.0,10370.510934350852,eod_close
2024-09-24 20:00:00+00:00,LONG,63141.42576,2024-09-25 08:00:00+00:00,63808.1,3,105.58428669856568,0.2364,-8.0,97.82068669856568,time_long_no_reclaim
2024-10-03 16:00:00+00:00,LONG,60745.1466,2024-10-04 00:00:00+00:00,60928.7,2,30.216965514739957,1.2087,-8.0,23.425665514739958,time_long_no_reclaim
2024-10-06 00:00:00+00:00,LONG,61834.76448,2024-10-09 16:00:00+00:00,61013.7,22,-132.78363504814038,5.0431,-8.0,-135.74053504814037,time_long_no_reclaim
2024-10-08 04:00:00+00:00,LONG,62203.138139999995,2024-10-08 16:00:00+00:00,62228.3,3,4.0451110269357216,1.5194,-8.0,-2.4354889730642784,time_long_no_reclaim
2024-10-11 12:00:00+00:00,LONG,60655.428660000005,2024-10-13 12:00:00+00:00,62195.3,12,253.87197387255256,1.3183999999999998,-8.0,247.19037387255256,time_long_no_reclaim
2024-10-15 00:00:00+00:00,SHORT,65887.8198,2024-10-15 08:00:00+00:00,65385.3,2,76.26899805235232,-2.0,-8.0,66.26899805235232,cap_persist
2024-10-19 20:00:00+00:00,LONG,68220.54138,2024-10-21 08:00:00+00:00,68250.9,9,4.450070226047487,5.0,-8.0,1.4500702260474867,time_long_no_reclaim
2024-10-21 20:00:00+00:00,LONG,67367.77086,2024-10-22 08:00:00+00:00,67280.6,3,-12.939549414682228,2.0,-8.0,-18.939549414682226,time_long_no_reclaim
2024-10-23 20:00:00+00:00,LONG,66214.84032,2025-08-31 20:00:00+00:00,108208.4,1872,6342.016302849252,624.8826999999998,-8.0,6958.899002849252,eod_close
2024-10-26 00:00:00+00:00,LONG,66839.16516,2024-10-26 12:00:00+00:00,66864.2,3,3.74553451409243,1.2324,-8.0,-3.0220654859075697,time_long_no_reclaim
2024-10-30 00:00:00+00:00,SHORT,72514.09428,2024-10-30 08:00:00+00:00,71995.0,2,71.58529457675033,-2.0,-8.0,61.58529457675033,time_short
2024-11-01 08:00:00+00:00,LONG,69411.57953999999,2024-11-01 16:00:00+00:00,69278.6,2,-19.158120429078053,2.0,-8.0,-25.158120429078053,time_long_no_reclaim
2024-11-03 16:00:00+00:00,LONG,68359.06907999999,2024-11-04 04:00:00+00:00,68601.0,3,35.39119582171013,2.0,-8.0,29.391195821710127,time_long_no_reclaim
2024-11-05 16:00:00+00:00,LONG,68802.15767999999,2025-08-31 20:00:00+00:00,108208.4,1795,5727.471877158144,587.8407999999998,-8.0,6307.312677158144,eod_close
2024-11-07 16:00:00+00:00,LONG,74791.85538,2024-11-08 00:00:00+00:00,75900.4,2,148.21729108975168,2.0,-8.0,142.21729108975168,time_long_no_reclaim
2024-11-07 20:00:00+00:00,SHORT,76066.38368000001,2024-11-08 08:00:00+00:00,75951.9,3,15.050495956483445,-2.0,-8.0,5.050495956483445,cap_persist
2024-11-09 20:00:00+00:00,LONG,76320.96114,2025-04-07 04:00:00+00:00,75084.1,890,-162.06047742652885,360.46779999999984,-8.0,190.407322573471,time_long_no_reclaim
2024-11-11 20:00:00+00:00,LONG,84131.02283999999,2024-11-12 08:00:00+00:00,87229.5,3,368.2918684933467,9.287,-8.0,369.5788684933467,time_long_no_reclaim
2024-11-12 08:00:00+00:00,SHORT,88127.47098000001,2024-11-12 16:00:00+00:00,88762.8,2,-72.0920517671697,-8.2491,-8.0,-88.3411517671697,cap_persist
2024-11-14 04:00:00+00:00,LONG,90431.38266,2024-11-14 16:00:00+00:00,89502.7,3,-102.69473192637379,2.0,-8.0,-108.69473192637379,time_long_no_reclaim
2024-11-16 04:00:00+00:00,LONG,91092.81492,2024-11-16 20:00:00+00:00,90643.3,4,-49.34691285967796,2.3231,-8.0,-55.02381285967796,time_long_no_reclaim
2024-11-18 04:00:00+00:00,LONG,89917.87998,2024-11-18 16:00:00+00:00,90657.8,3,82.28841918477059,5.7768,-8.0,80.06521918477058,time_long_no_reclaim
2024-11-20 04:00:00+00:00,LONG,92354.36717999999,2024-11-26 08:00:00+00:00,92420.0,37,7.1066287392884675,25.5482,-8.0,24.65482873928847,time_long_no_reclaim
2024-11-22 04:00:00+00:00,LONG,98386.47336,2024-11-22 16:00:00+00:00,99112.6,3,73.80350318514584,2.0,-8.0,67.80350318514584,time_long_no_reclaim
2024-11-24 04:00:00+00:00,LONG,97745.0451,2024-11-24 16:00:00+00:00,96396.8,3,-137.93487932003634,3.9375999999999998,-8.0,-141.99727932003634,struct_long
2024-11-27 20:00:00+00:00,LONG,95629.6221,2024-11-28 08:00:00+00:00,95509.9,3,-12.519353038413783,2.4326,-8.0,-18.086753038413782,time_long_no_reclaim
2024-12-01 20:00:00+00:00,LONG,97100.81628,2024-12-02 08:00:00+00:00,95191.3,3,-196.65295855945342,5.0282,-8.0,-199.62475855945343,time_long_no_reclaim
2024-12-06 04:00:00+00:00,LONG,97020.9003,2024-12-09 08:00:00+00:00,98157.4,19,117.13967778961054,18.5652,-8.0,127.70487778961055,time_long_no_reclaim
2024-12-10 08:00:00+00:00,LONG,96977.3916,2024-12-10 16:00:00+00:00,95862.9,2,-114.92282702311951,2.0,-8.0,-120.92282702311951,time_long_no_reclaim
2024-12-12 12:00:00+00:00,LONG,100501.69632,2024-12-13 00:00:00+00:00,99690.6,3,-80.70473929290168,2.0,-8.0,-86.70473929290168,time_long_no_reclaim
2024-12-15 00:00:00+00:00,LONG,101313.2586,2024-12-18 20:00:00+00:00,100181.1,23,-111.74831563457333,11.440000000000001,-8.0,-108.30831563457333,time_long_no_reclaim
2024-12-17 00:00:00+00:00,LONG,106567.3092,2024-12-17 08:00:00+00:00,106777.2,2,19.69560849153895,1.7866,-8.0,13.482208491538952,time_long_no_reclaim
2024-12-23 20:00:00+00:00,LONG,93236.24352,2024-12-24 08:00:00+00:00,94369.0,3,121.49314871925387,2.0,-8.0,115.49314871925387,time_long_no_reclaim
2024-12-26 00:00:00+00:00,SHORT,98961.50374,2024-12-26 08:00:00+00:00,95662.7,2,333.34211944342496,-1.7280000000000002,-8.0,323.61411944342495,time_short
2024-12-26 16:00:00+00:00,LONG,95681.83253999999,2024-12-27 04:00:00+00:00,95074.4,3,-63.484626482885886,1.8585,-8.0,-69.6261264828859,time_long_no_reclaim
2024-12-28 16:00:00+00:00,LONG,94730.24226,2024-12-29 08:00:00+00:00,94986.1,4,27.009087477869453,2.3186,-8.0,21.327687477869453,time_long_no_reclaim
2024-12-31 16:00:00+00:00,SHORT,94183.65950000001,2025-01-01 00:00:00+00:00,93810.0,2,39.673495591876495,-2.0,-8.0,29.673495591876495,time_short
2025-01-02 20:00:00+00:00,LONG,96447.7857,2025-01-03 08:00:00+00:00,96710.5,3,27.23901830335107,2.0,-8.0,21.23901830335107,time_long_no_reclaim
2025-01-04 20:00:00+00:00,LONG,97643.12472,2025-01-05 08:00:00+00:00,97609.5,3,-3.443634162305642,2.0,-8.0,-9.443634162305642,time_long_no_reclaim
2025-01-07 00:00:00+00:00,SHORT,101751.34566,2025-01-07 08:00:00+00:00,100787.0,2,94.77473282980876,-1.8903,-8.0,84.88443282980876,time_short
2025-01-10 00:00:00+00:00,LONG,91876.67166,2025-01-13 04:00:00+00:00,93557.9,19,182.98751028134274,4.3459,-8.0,179.33341028134274,time_long_no_reclaim
2025-01-12 00:00:00+00:00,LONG,94225.3413,2025-01-12 08:00:00+00:00,94209.0,2,-1.7342786743501648,0.8219000000000001,-8.0,-8.912378674350165,time_long_no_reclaim
2025-01-14 00:00:00+00:00,LONG,92293.25496,2025-02-03 00:00:00+00:00,94001.6,120,185.09966310543467,47.21030000000001,-8.0,224.3099631054347,fresh_low_cont
2025-01-19 20:00:00+00:00,SHORT,104915.0128,2025-01-20 08:00:00+00:00,108267.5,3,-319.5431340594568,-2.0,-8.0,-329.5431340594568,struct_short
2025-01-21 12:00:00+00:00,LONG,102001.09614,2025-01-22 20:00:00+00:00,103664.9,8,163.11627256597072,4.0,-8.0,159.11627256597072,time_long_no_reclaim
2025-01-23 20:00:00+00:00,LONG,105256.24704,2025-01-24 00:00:00+00:00,103842.6,1,-134.30528636108164,0.0334,-8.0,-142.27188636108164,fresh_low_cont
2025-01-27 12:00:00+00:00,LONG,99016.09926,2025-01-27 16:00:00+00:00,99660.4,1,65.07030117477885,0.0098,-8.0,57.08010117477885,fresh_low_cont
2025-01-31 08:00:00+00:00,LONG,104307.55734,2025-01-31 16:00:00+00:00,102275.8,2,-194.78524776275762,2.0,-8.0,-200.78524776275762,time_long_no_reclaim
2025-02-02 16:00:00+00:00,LONG,98831.36232,2025-02-02 20:00:00+00:00,97664.5,1,-118.06599571317133,-0.08610000000000001,-8.0,-126.15209571317133,fresh_low_cont
2025-02-05 04:00:00+00:00,LONG,97729.44197999999,2025-02-05 16:00:00+00:00,97327.1,3,-41.16896319558694,0.6384,-8.0,-48.53056319558694,time_long_no_reclaim
2025-02-12 00:00:00+00:00,LONG,95006.9976,2025-02-18 16:00:00+00:00,94062.1,40,-99.45557946986372,10.137299999999998,-8.0,-97.31827946986373,time_long_no_reclaim
2025-02-21 08:00:00+00:00,LONG,98125.72122,2025-02-21 16:00:00+00:00,95247.5,2,-293.31975186678847,0.21890000000000004,-8.0,-301.10085186678845,fresh_low_cont
2025-02-24 08:00:00+00:00,LONG,95407.17762,2025-02-24 16:00:00+00:00,93916.1,2,-156.2856859615791,0.8931,-8.0,-163.3925859615791,time_long_no_reclaim
2025-02-28 20:00:00+00:00,LONG,83964.88962,2025-03-04 00:00:00+00:00,83929.0,19,-4.274360409741718,-1.4707,-8.0,-13.745060409741718,time_long_no_reclaim
2025-03-02 20:00:00+00:00,LONG,87407.57802,2025-03-03 08:00:00+00:00,92700.0,3,605.4877734730302,-0.47269999999999995,-8.0,597.0150734730302,time_long_no_reclaim
2025-03-07 12:00:00+00:00,LONG,88326.46176,2025-03-08 00:00:00+00:00,85880.0,3,-276.97948171494846,0.7355999999999999,-8.0,-284.2438817149485,time_long_no_reclaim
2025-03-19 04:00:00+00:00,LONG,82682.63322,2025-03-29 08:00:00+00:00,82255.1,61,-51.70774119668265,6.390899999999999,-8.0,-53.316841196682645,time_long_no_reclaim
2025-03-26 04:00:00+00:00,LONG,87387.27396,2025-03-26 16:00:00+00:00,86525.3,3,-98.63838530934754,-0.14229999999999998,-8.0,-106.78068530934755,time_long_no_reclaim
2025-04-02 08:00:00+00:00,LONG,84526.4019,2025-04-02 20:00:00+00:00,82485.1,3,-241.49873342709904,0.3769,-8.0,-249.12183342709903,time_long_no_reclaim
2025-04-05 20:00:00+00:00,LONG,82592.91527999999,2025-04-06 00:00:00+00:00,83301.7,1,85.81664875215279,0.0221,-8.0,77.83874875215278,fresh_low_cont
2025-04-09 16:00:00+00:00,LONG,76219.34082,2025-04-10 00:00:00+00:00,81731.8,2,723.2362705705175,1.4561000000000002,-8.0,716.6923705705175,time_long_no_reclaim
2025-04-11 16:00:00+00:00,LONG,82113.01932,2025-04-12 00:00:00+00:00,82940.3,2,100.74902699364063,0.6944,-8.0,93.44342699364063,time_long_no_reclaim
2025-04-14 20:00:00+00:00,LONG,84071.21088,2025-04-15 16:00:00+00:00,83954.6,5,-13.870488931869707,0.6416,-8.0,-21.228888931869704,time_long_no_reclaim
2025-04-20 00:00:00+00:00,LONG,85071.31086,2025-04-20 08:00:00+00:00,84084.6,2,-115.98632371185636,-0.1376,-8.0,-124.12392371185636,time_long_no_reclaim
2025-04-22 20:00:00+00:00,LONG,90899.37624,2025-04-23 12:00:00+00:00,93140.3,4,246.52795791286098,-0.0015000000000000013,-8.0,238.526457912861,time_long_no_reclaim
2025-04-24 20:00:00+00:00,LONG,93163.42896,2025-04-27 08:00:00+00:00,93871.1,15,75.96017534990507,-1.3638000000000001,-8.0,66.59637534990507,time_long_no_reclaim
2025-04-28 20:00:00+00:00,LONG,93791.55456,2025-04-29 12:00:00+00:00,94790.7,4,106.52829507808326,-0.036000000000000004,-8.0,98.49229507808326,time_long_no_reclaim
2025-04-30 20:00:00+00:00,LONG,93967.18968,2025-05-05 00:00:00+00:00,94001.1,25,3.608740467335725,-2.8355,-8.0,-7.226759532664275,time_long_no_reclaim
2025-05-11 12:00:00+00:00,LONG,103348.56558,2025-05-12 00:00:00+00:00,104064.0,3,69.22538459870565,1.4454,-8.0,62.67078459870565,time_long_no_reclaim
2025-05-15 20:00:00+00:00,LONG,103231.84224,2025-05-16 08:00:00+00:00,103614.5,3,37.067803082537765,1.2039,-8.0,30.271703082537762,time_long_no_reclaim
2025-05-17 20:00:00+00:00,LONG,102920.58,2025-05-19 08:00:00+00:00,102912.0,9,-0.8336525114804871,3.4675000000000002,-8.0,-5.366152511480487,time_long_no_reclaim
2025-05-19 00:00:00+00:00,SHORT,103813.2332,2025-05-19 08:00:00+00:00,102912.0,2,86.8129401445139,-1.2029999999999998,-8.0,77.6099401445139,time_short
2025-05-24 04:00:00+00:00,LONG,107292.9543,2025-05-25 08:00:00+00:00,107214.0,7,-7.358759064386433,2.7334,-8.0,-12.625359064386434,time_long_no_reclaim
2025-06-05 00:00:00+00:00,LONG,104891.37408,2025-06-05 08:00:00+00:00,104772.7,2,-11.313998032811412,0.29450000000000004,-8.0,-19.019498032811413,time_long_no_reclaim
2025-06-07 00:00:00+00:00,LONG,104197.73538,2025-06-13 00:00:00+00:00,104233.9,36,3.470768329858487,6.1229,-8.0,1.5936683298584864,fresh_low_cont
2025-06-13 00:00:00+00:00,LONG,106770.94992,2025-06-14 08:00:00+00:00,105030.6,8,-162.99844867016523,0.7602,-8.0,-170.23824867016523,struct_long
2025-06-23 04:00:00+00:00,LONG,100924.88093999999,2025-06-23 08:00:00+00:00,101248.5,1,32.065339783993174,-0.2809,-8.0,23.784439783993175,fresh_low_cont
2025-06-25 04:00:00+00:00,LONG,106056.10698,2025-07-01 12:00:00+00:00,105908.3,38,-13.936677878235715,5.495899999999999,-8.0,-16.440777878235714,time_long_no_reclaim
2025-06-28 08:00:00+00:00,LONG,107269.44959999999,2025-06-28 16:00:00+00:00,107162.5,2,-9.970182600805844,1.0487,-8.0,-16.921482600805845,time_long_no_reclaim
