close,volume,normal_return,log_return,7d_rolling_mean,7d_rolling_volatility,30d_rolling_mean,30d_rolling_volatility,7d_zscore,30d_zscore,30d_zscore_return,30d_zscore_logreturn,volume_change_%,7d_zscore_volume_change,30d_zscore_volume_change
109203.84,6447.607,0.9295170747883663,0.009252236497324772,108474.85857142857,1.1386305838868132,106471.66633333334,1.6061191582629009,0.8928715028555401,1.2140563751238778,0.4192130077415988,0.4279194906854503,72.53542751161052,0.6781885283816211,0.9116645147077272
108262.94,9405.37601,-0.8615997386172469,-0.008653329682976453,108461.43142857144,1.1553531981401999,106604.14966666668,1.547689548896946,-0.24221750278784906,0.7423792760370064,-0.6447089205205063,-0.644864367913023,45.8739034497605,0.46971579209142855,0.4647010672133801
108922.98,9216.0208,0.6096638424931022,0.0060781291164992805,108715.21428571429,1.0590862152939904,106716.51066666668,1.5371294809974556,0.3543760434094131,0.9744799435411435,0.3210683954238403,0.3299453979706295,-2.01326570887409,-0.2794239617878169,-0.30300020613471884
111233.99,17282.2865,2.121691859697572,0.02099497361671242,109055.84142857142,1.1838579184877358,106899.84366666667,1.5801861164587743,1.9383513446864071,1.8055030848627445,1.2280651297242724,1.2315445050504332,87.52438688072404,1.3001656250441802,1.0357612849828934
116010.0,24883.450665,4.293660597808269,0.042040393709379065,109973.73,1.9248927264705988,107091.40966666667,1.5811046530199027,2.0960770149228845,3.1151916276040583,2.6008389063718425,2.5725025799050925,43.98239876997758,0.36375789078427967,0.4488464917747497
117527.66,25873.521148,1.3082148090681978,0.012997315848983379,111337.07571428572,1.6381908657883564,107333.18533333334,1.5939648381115852,1.599717071381871,3.000677234500624,0.6797447755756201,0.6875735109284906,3.978831136923433,-0.4199724556350516,-0.22429927751423454
117420.0,8446.60437,-0.0916039679510372,-0.0009164595002588142,112654.48714285715,1.671869483622508,107625.68133333333,1.5627073147970072,1.139979143383152,2.537114066372474,-0.23198522570295696,-0.22616879714260923,-67.35425255153989,-1.7788571474783483,-1.350271718239665
119086.64,9550.792947,1.4193834099812674,0.014094044790011754,114066.31571428572,1.6695424781738932,108072.845,1.4682432718741993,1.1208761610353863,2.5205270287514914,0.6878446079338915,0.6959458704698515,13.07257364772254,-0.09856631573821124,-0.03543869852249362
119841.18,27269.348877,0.6336059191862198,0.006316070756330813,115720.34999999999,1.432063500065141,108531.99799999999,1.46879165330818,1.00496147626277,2.3322854155397152,0.14670636484202954,0.1545441855641008,185.5192132038165,1.838422548063195,2.406046295272223
117758.09,32018.46083,-1.738208852749945,-0.01753493076270058,116982.50857142857,1.8740711871790863,108943.44633333334,1.5097861045908993,0.27512597784552817,1.7307759904760305,-1.4034319745059676,-1.4196271200599433,17.41556783926579,-0.293130512172596,-0.07837232653142596
118630.43,17039.90851,0.7407898684498093,0.0073805949622627876,118039.14285714286,1.8249645103007575,109377.99366666666,1.5106367809251604,0.46903005333540215,1.7303777613015752,0.22579585228160068,0.23394551866119376,-46.78098800416321,-0.8313711447200376,-1.0119010856165649
119177.56,15728.57651,0.4612054428193568,0.004601451493544703,118491.65142857142,1.068599542664602,109790.76133333333,1.5042897565472675,0.7311257839776324,1.6725885789902128,0.05586352653811247,0.06340427763004414,-7.69565164760383,-0.2649458168058749,-0.3878755952332978
117924.84,19924.66266,-1.0511374792368633,-0.01056700950065718,118548.39142857143,1.1024405624651374,110236.55033333333,1.4561118114784644,-0.7082872395721063,1.3460221291610692,-1.0049304787227702,-1.0123454370451495,26.678104959671266,0.11485590369012293,0.130438826391785
117840.0,6635.80306,-0.07194412983727583,-0.0007197002204572691,118608.39142857143,1.1020344543052816,110668.32433333334,1.458725016911474,-0.9587918812053142,1.2402042761019318,-0.3228844528829244,-0.3189334900150544,-66.69553119550783,-1.0270188415773907,-1.2371912133688276
117265.12,12962.92889,-0.48784792939579047,-0.004890417918115617,118348.17428571428,0.9314067975897409,111088.54199999999,1.4634917073972884,-1.191768795125082,1.0669646706241824,-0.5998624885411606,-0.5997748635328448,95.34830634349775,0.7623968298996829,1.0932310322998084
117380.36,17107.33128,0.098273041463659,0.0009822478512299445,117996.62857142858,0.8699495929623882,111557.95433333333,1.429685380093445,-0.9024823677934838,1.0204400343870272,-0.23668363234859777,-0.2319272910094143,31.971188187239985,0.4595686112276413,0.20501701565555353
119954.42,20959.12973,2.192922223104432,0.021692235206271098,118310.39,1.0345673492757814,112152.43466666667,1.4324214324191105,1.6600570877026626,1.3890138427532661,1.1485141535885897,1.153261417912482,22.515484074965553,0.26982051718254385,0.03328268118170764
118755.99,14558.75083,-0.9990711471907332,-0.01004095354590667,118328.32714285715,1.1086466089672973,112745.50533333332,1.4272367719424979,0.4284280578462116,1.1283843823643263,-1.086906315638881,-1.0955039092630545,-30.53742680374163,-0.7883991774819956,-0.7437272921203808
118340.99,15806.89043,-0.34945605691132364,-0.0035006808084234644,118208.81714285715,1.097200492160903,113179.07400000001,1.2442628052647855,0.14255920446600165,0.9867825838042926,-0.5993356214617341,-0.5984766987988561,8.573122890653927,-0.07779328264945118,-0.09882639929556732
117614.31,38406.34873,-0.6140560426273312,-0.006159491204291899,118164.45571428571,1.0449425547434839,113563.45100000002,1.2561654802078068,-0.5790156464177006,0.7921103079068191,-0.7691326304379165,-0.7708776968661111,142.97219557559745,1.5946240749976113,1.9345421617833387
117919.99,6991.67206,0.25990034716014687,0.002595631902628258,118175.88285714285,1.050395890280654,113916.098,1.246319350699139,-0.27048287699727325,0.7953317639488409,-0.049224314555017606,-0.04352876720312795,-81.79553044953045,-1.4527986034768703,-1.509733508094367
119415.55,9328.30919,1.268283689644134,0.012603083346820849,118483.08714285714,1.1179935391653026,114331.71433333332,1.2509399850379141,0.9813736561747057,1.0263979195360644,0.7134936299610617,0.719906328247132,33.42029073943722,0.22151762230371866,0.20656272409506574
118062.32,13961.74754,-1.1332108758030257,-0.011396806340220294,118580.51,1.2389938569715013,114698.872,1.280194528238997,-0.6112991686013952,0.7006590059219918,-1.1467396559280185,-1.1548580251206437,49.67072012328957,0.4152170835980085,0.43730381373432703
117950.76,15137.93445,-0.09449246804570377,-0.0009453714032179849,118294.27285714286,0.8237981097904893,115054.00433333333,1.282486600897814,-0.5613449791676707,0.6263531055179323,-0.3262582917171349,-0.32246004243934334,8.4243530878227,-0.14656490131298117,-0.24476760933878675
117840.3,15586.73631,-0.0936492482117024,-0.0009369312651676298,118163.45999999999,0.7522573669403971,115370.11666666667,1.2783705369595377,-0.5436583358128663,0.5522601104543591,-0.298444151694299,-0.294567974904943,2.9647496590923472,-0.305456618838112,-0.2846894597391992
115764.08,17010.0073,-1.7618930026484958,-0.01777599093867902,117795.32999999999,0.9821011792600512,115657.36933333334,1.3078872547645466,-1.8945812228041625,0.025440137794186832,-1.5508004074489412,-1.5684885140330358,9.131295748468338,-0.2148114955228635,-0.16544762313065975
112546.35,11507.33428,-2.7795582187497114,-0.028189190241523204,117071.33571428573,1.3616188766201143,115780.59433333333,1.3957729495896427,-1.998911217754014,-0.8007322704106529,-2.077918068280232,-2.1101723696096584,-32.3496217429607,-0.7055151483607183,-0.791028864946735
114208.8,7397.76046,1.4771247579330682,0.014663215250676506,116541.16571428571,1.5563959497316333,115934.72833333333,1.4143107600471745,-0.9488553772612507,-0.4448729636232083,0.9401450689866977,0.9441647937342825,-35.712648298942085,-1.3020727045875142,-0.8380518968635062
115055.03,9667.67916,0.740949909288946,0.007382183600908784,115918.2342857143,1.4699920381281093,116170.42133333333,1.384805752893819,-0.403324985376402,-0.3112652338658759,0.3755755075193729,0.38242990923584985,30.683863207974138,0.8404957643390127,0.2355390040993358
114129.75,12042.79078,-0.8042064740672372,-0.008074576568790104,115356.43857142857,1.4522962522953482,116368.14233333334,1.397407210679617,-0.6149410179591422,-0.6826286114040742,-0.7096343655951189,-0.7088838420901821,24.56754698508219,0.9063969670669889,0.08633560363395792
114992.27,9761.15318,0.7557363439418818,0.00752894963418136,114933.79714285715,1.5231212122247952,116561.09,1.3945823345282662,0.035776699983487856,-0.5226726039456845,0.4116553862722292,0.4186424882426485,-18.946086847155208,-0.605422274770623,-0.6121104089120908
117472.01,13468.56263,2.1564406024856986,0.021335183728332856,114881.18428571429,1.7991946424858265,116868.059,1.4252495448165277,1.695933042617664,0.23569752673031227,1.314990943351124,1.3131001480200057,37.981264934928525,1.1592558783885947,0.3768332447518009
116674.74,10045.31278,-0.6786893320374743,-0.00681002901994848,115011.27857142859,1.6672335948148627,117126.45099999999,1.434424415651697,1.0085748017518164,-0.21729417400066833,-0.63997417726564,-0.6380264564126584,-25.416593767586026,-0.7018881103298101,-0.7023552268966748
116462.25,9514.13144,-0.18212168289383213,-0.0018228772606176664,115570.69285714287,1.1088587669818983,117300.72633333334,1.3911906521374504,0.685126014694349,-0.4756152995914109,-0.24772532134991826,-0.24241285853325026,-5.287852669531324,-0.21600540932780138,-0.31123670242790086
119294.01,14322.77073,2.4314831629991707,0.024023932127064194,116297.15142857144,1.2930987633513364,117410.19333333334,1.233067114388626,1.7078730604177381,1.0572094776371133,1.8904439575856518,1.8736868825284558,50.5420733392769,1.2470264149098715,0.6688112350074251
118686.0,26494.33429,-0.5096735368355865,-0.005109768025592827,116815.86142857143,1.3600957668775344,117448.80466666668,1.2162199491127814,1.00551851503345,0.6884799520481639,-0.4518229998983952,-0.44724200420296273,84.98050963355746,1.5855213581524041,1.1964400795414492
120134.08,16720.10893,1.2200933555769122,0.01212710210107966,117673.62285714285,1.25981500951715,117539.27399999999,1.2347678817691246,1.3683325134572963,1.3930969313958173,0.9204381804312242,0.9208808848381861,-36.89175675453441,-1.079038350620777,-0.9322263643794416
123306.43,23210.07102,2.640674486373884,0.02606410567702287,118861.36,1.4503104690350244,117679.93366666666,1.29880020966235,1.8655553099599258,2.6484710766007367,1.9374796153253093,1.9207440717322717,38.81530985934791,0.4096107027307102,0.3791617831856063
118295.09,27980.947586,-4.06413517932519,-0.04149029256629387,118978.94285714286,2.2927266657657857,117628.39733333333,1.5024958420557706,-0.2944774419278493,0.3191984459216604,-2.683414657328547,-2.723349121737417,20.555200205501123,0.05430952874715732,0.18756937195861248
117342.05,13623.33874,-0.8056462867562786,-0.008089091530436165,119074.27285714285,2.3006095839975376,117614.52933333332,1.475387719576503,-0.7790515776267133,-0.13042676350896928,-0.5452233882467838,-0.5384885464048692,-51.31208942038723,-1.349751867861775,-1.2405437599375773
117380.66,6393.68117,0.0329038055837616,0.00032898393468814104,119205.47428571428,2.2975801169565515,117572.87033333334,1.4687569975589894,-0.8836253969406126,-0.0923811168280793,0.03930561902773831,0.0462839332051129,-53.06817739745932,-1.1055303984143647,-1.265401403581076
117405.01,5898.64192,0.02074447357851561,0.00020742322210116917,118935.61714285714,2.064893479730505,117513.78533333333,1.4659297289302045,-0.704606027105703,-0.052841173620070764,0.04110231350388911,0.04806925293312472,-7.742632715606613,-0.13695755805707693,-0.3433246236604536
116227.05,17745.93954,-1.0033302667407429,-0.010083975477294543,118584.33857142857,2.0851924398260895,117457.19233333334,1.4648176557013226,-0.9798918287467657,-0.5942290993185383,-0.6590685243439048,-0.6533167502085117,200.84788635550876,2.081584496189761,3.082046426649055
112872.94,18065.47424,-2.8858256318128994,-0.02928284432910472,117547.03285714285,2.1687698191579283,117291.62366666668,1.5544212568547546,-1.511056331357936,-1.9807018793456574,-1.7717941733214575,-1.7841784474338798,1.8006073968625635,-0.2275587556320168,-0.2641436742241179
114271.24,15636.34194,1.2388265956393196,0.012312159298069381,116256.29142857144,1.8290761489110894,117191.82766666666,1.572639970854969,-1.007158566707985,-1.2708999017168998,0.8348903172383264,0.8342587561715716,-13.44626920793196,-0.3159903257784014,-0.47675592210488776
112500.0,10839.69235,-1.550031311465605,-0.01562169894735077,115428.42142857143,1.3177528114176713,117029.149,1.5950420250805801,-1.3445219720347616,-1.847248708973252,-0.8908433271113264,-0.8871037112296889,-30.67628994304278,-0.4230032349232863,-0.7378213402634084
116935.99,23128.09037,3.943102222222228,0.03867346942564925,115370.41285714286,2.1914833367205375,116928.53466666667,1.7107121714725915,0.7373328359959449,0.0031209861416471845,2.3463103395257767,2.3084647439980572,113.36482275716988,0.9040730816438353,1.644143676427744
115438.05,11329.36197,-1.2809914210329953,-0.012892668639070098,115092.89714285715,2.240996781727407,116817.93666666668,1.7167511156505404,0.1783363186626808,-0.5802640164822065,-0.6994809171625551,-0.695405631391872,-51.01471073160633,-0.8880381962001267,-1.067783889106832
113493.59,21175.98462,-1.684418612407268,-0.016987662875338143,114534.12285714285,2.302699642111687,116656.35666666666,1.7411007929862852,-0.609255330874642,-1.2988890596758313,-0.8958488162906569,-0.8948739274883716,86.91241992332601,0.46605522854179576,1.1328877037061875
110111.98,25182.79379,-2.9795603434519924,-0.03024851157390859,113660.54142857142,2.4935950362958144,116406.279,1.815982449570289,-1.6183303948750791,-2.328088316843321,-1.5286792406943583,-1.542069000888198,18.92147752230471,0.015463242786535861,0.11477387267147708
111763.22,18452.43877,1.499600679235824,0.014884678291290745,113502.01000000001,2.415077528000152,116201.05333333333,1.8408260233295841,-0.7570461646482755,-1.5758775359152444,0.9027376759679673,0.9041737877756947,-26.726006161685678,-0.644470469442772,-0.7415383259970798
111262.01,13392.60875,-0.44845701474958144,-0.004494655997296272,113072.12000000001,2.340340286252297,115929.26866666667,1.8214057967283208,-0.7517777262721792,-1.6162471370937654,-0.12575451230498594,-0.1171611875744678,-27.420928382790677,-0.6119857557095303,-0.7123912927024533
112566.9,11104.27744,1.1728082208833035,0.011659841291183425,113081.67714285714,2.335322575456301,115746.088,1.8301499987680803,-0.2140218651136445,-1.0880786346470201,0.7187104530330064,0.7226428279753498,-17.086524012732017,-0.4913953190847784,-0.48813792523783106
108377.4,22580.31045,-3.7217867774629987,-0.037928131382763526,111859.02142857143,1.9629677908095318,115426.97600000001,1.9431945530525894,-1.5189787840489175,-2.214209929747571,-1.7797174492212748,-1.8007572394412656,103.3478591651615,1.505972734670675,1.559643159725244
108816.33,10708.39159,0.40500141173345217,0.004041834886721533,110913.06142857143,2.03395145392734,115126.177,1.9468263578711227,-1.1023617984555054,-1.8730101032662574,0.33481632534755995,0.3428762419185129,-52.576420002232524,-1.0678915455533078,-1.0797620892928865
108246.35,9489.51596,-0.5238000583184466,-0.005251767001620112,110163.45571428572,1.9989750469497158,114875.58599999998,1.9266197709283388,-1.0999789186525906,-1.8455787819775114,-0.1651815228063257,-0.1558897765404626,-11.382434231656624,-0.18662227250114716,-0.3701419201998625
